

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Cl- 37                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.03241-24 -1.0324E-24    9.686074331050D-06 1731  6   5    40    6
 -1.66753-28 -1.6675E-28    1.799068082744D-05 1731  6   5    41    6
 -4.94839-29 -4.9484E-29   -2.020859309816D-06 1731  6   5    42    6
 -5.42894-29 -5.4289E-29    7.367920809453D-06 1731  6   5    42    6
 -5.06646-28 -5.0665E-28   -7.895058877391D-06 1731  6   5    42    6
 -3.98813-30 -3.9881E-30    7.522322491964D-06 1731  6   5    43    6
 -4.53168-28 -4.5317E-28   -4.413374289342D-06 1731  6   5    43    6
 -5.13748-29 -5.1375E-29   -3.892959194040D-06 1731  6   5    45    6
 -2.06214-29 -2.0621E-29    1.939732510879D-05 1731  6   5    46    6
 -8.15752-30 -8.1575E-30    2.451725524414D-06 1731  6   5    47    6
 -3.82642-29 -3.8264E-29    5.226817756450D-06 1731  6   5    49    6
 -3.25153-30 -3.2515E-30    9.226425713610D-06 1731  6   5    50    6
 -8.16939-30 -8.1694E-30   -1.224081602085D-06 1731  6   5    50    6
 -4.93245-30 -4.9325E-30   -1.013695019712D-05 1731  6   5    50    6
 -4.72513-31 -4.7251E-31    6.349031666864D-06 1731  6   5    51    6
 -9.36606-31 -9.3661E-31   -4.270739243741D-06 1731  6   5    52    6
 -3.02671-31 -3.0267E-31    3.303917454884D-06 1731  6   5    52    6
 -8.98175-32 -8.9818E-32   -5.566843877913D-06 1731  6   5    52    6
 -2.68971-32 -2.6897E-32    3.717872930613D-06 1731  6   5    53    6
 -3.04043-32 -3.0404E-32    9.867025387873D-06 1731  6   5    53    6
 -1.39281-21 -1.3928E-21    7.179730185821D-06 1731  6   5    54    6
 -9.00504-22 -9.0050E-22    4.441956948645D-06 1731  6   5    54    6
 -6.57029-24 -6.5703E-24   -1.522002833987D-06 1731  6   5    57    6
 -8.71617-28 -8.7162E-28   -3.441878715099D-06 1731  6   5    60    6
 -6.92241-28 -6.9224E-28    1.444583606094D-06 1731  6   5    60    6
 -5.82982-28 -5.8298E-28    3.430637652693D-06 1731  6   5    68    6
 -2.22258-28 -2.2226E-28   -8.998551233239D-06 1731  6   5    68    6
 -3.87699-28 -3.8770E-28   -2.579320555202D-06 1731  6   5    70    6
 -4.54076-28 -4.5408E-28   -8.809098036242D-06 1731  6   5    71    6
 -2.56157-28 -2.5616E-28   -1.171156751513D-05 1731  6   5    72    6
 -4.18378-28 -4.1838E-28   -4.780366080535D-06 1731  6   5    72    6
 -5.98281-29 -5.9828E-29    1.671455386271D-06 1731  6   5    73    6
 -1.39236-28 -1.3924E-28   -2.872820247633D-05 1731  6   5    73    6
 -1.79648-28 -1.7965E-28   -1.113288208050D-05 1731  6   5    73    6
 -4.48428-28 -4.4843E-28   -4.460024797632D-06 1731  6   5    75    6
 -2.89926-28 -2.8993E-28   -1.379662396610D-05 1731  6   5    75    6
 -9.02807-29 -9.0281E-29   -3.322969361210D-06 1731  6   5    76    6
 -1.90299-28 -1.9030E-28   -5.254888359890D-06 1731  6   5    76    6
 -1.19231-28 -1.1923E-28    8.387080541311D-06 1731  6   5    77    6
 -3.39062-28 -3.3906E-28    5.898626209948D-06 1731  6   5    77    6
 -2.15815-29 -2.1582E-29   -2.316799110359D-05 1731  6   5    79    6
 -2.43955-29 -2.4396E-29   -2.049558320191D-05 1731  6   5    79    6
 -1.36468-29 -1.3647E-29   -1.465545036213D-05 1731  6   5    80    6
 -3.42872-29 -3.4287E-29    5.833080566566D-06 1731  6   5    80    6
 -2.07017-29 -2.0702E-29   -1.449156349479D-05 1731  6   5    80    6
 -5.31452-29 -5.3145E-29    3.763274952221D-06 1731  6   5    80    6
 -2.65432-29 -2.6543E-29    7.534886524472D-06 1731  6   5    81    6
 -2.10807-29 -2.1081E-29   -1.423102648395D-05 1731  6   5    81    6
 -4.80824-29 -4.8082E-29    8.319052293528D-06 1731  6   5    83    6
 -4.65442-29 -4.6544E-29    4.296990817252D-06 1731  6   5    83    6
 -4.49778-30 -4.4978E-30   -4.446638119231D-06 1731  6   5    84    6
 -9.73802-30 -9.7380E-30    2.053805599220D-06 1731  6   5    85    6
 -4.81845-30 -4.8185E-30   -1.037678091498D-05 1731  6   5    87    6
 -1.23162-30 -1.2316E-30    1.623877494689D-05 1731  6   5    87    6
 -4.41495-30 -4.4150E-30   -1.132515657024D-05 1731  6   5    88    6
 -1.39276-31 -1.3928E-31   -2.871995175058D-05 1731  6   5    88    6
 -2.29945-30 -2.2995E-30   -2.174433016582D-05 1731  6   5    88    6
 -1.21569-30 -1.2157E-30   -8.225781243539D-06 1731  6   5    89    6
 -4.71332-31 -4.7133E-31    4.243293474608D-06 1731  6   5    89    6
 -1.11439-30 -1.1144E-30   -8.973519144966D-06 1731  6   5    89    6
 -7.78062-31 -7.7806E-31    2.570489241184D-06 1731  6   5    90    6
 -2.96632-31 -2.9663E-31    6.742360905155D-06 1731  6   5    90    6
 -3.18598-31 -3.1860E-31   -6.277503311302D-06 1731  6   5    91    6
 -9.06012-31 -9.0601E-31    2.207476280735D-06 1731  6   5    91    6
 -2.26766-31 -2.2677E-31   -1.763932864712D-05 1731  6   5    92    6
 -1.46613-31 -1.4661E-31    2.046203269836D-05 1731  6   5    92    6
 -2.46154-33 -2.4615E-33    1.624998984369D-05 1731  6   5    93    6
 -8.06328-33 -8.0633E-33   -2.480380192793D-06 1731  6   5    93    6
 -5.72864-33 -5.7286E-33    6.982460060300D-06 1731  6   5    93    6
 -7.39134-33 -7.3913E-33    5.411738602273D-06 1731  6   5    93    6
 -3.27893-23 -3.2789E-23    9.149326152104D-06 1731  6   5    94    6
 -3.70647-23 -3.7065E-23   -8.093954625268D-06 1731  6   5    94    6
 -5.05129-25 -5.0513E-25   -1.979692316135D-06 1731  6   5    97    6
 -5.70994-25 -5.7099E-25    7.005327551622D-06 1731  6   5    97    6
 -1.92377-28 -1.9238E-28   -1.559437978539D-05 1731  6   5   126    6
 -8.09799-29 -8.0980E-29   -1.234874332956D-06 1731  6   5   128    6
 -2.30287-28 -2.3029E-28   -1.302722255261D-05 1731  6   5   128    6
 -4.37757-29 -4.3776E-29   -6.853117140399D-06 1731  6   5   129    6
 -1.79696-29 -1.7970E-29   -2.225981657917D-05 1731  6   5   129    6
 -5.41715-29 -5.4172E-29   -9.229945635814D-06 1731  6   5   130    6
 -4.37612-29 -4.3761E-29    4.570258585148D-06 1731  6   5   131    6
 -1.24446-28 -1.2445E-28   -3.214245536212D-05 1731  6   5   131    6
 -2.28809-29 -2.2881E-29   -4.370457455825D-06 1731  6   5   133    6
 -1.19286-29 -1.1929E-29   -3.353285381350D-05 1731  6   5   134    6
 -1.59414-30 -1.5941E-30    2.509189908050D-05 1731  6   5   134    6
 -3.05752-30 -3.0575E-30    6.541249116904D-06 1731  6   5   136    6
 -7.68193-30 -7.6819E-30    3.905268597758D-06 1731  6   5   136    6
 -4.63814-30 -4.6381E-30    8.624146748445D-06 1731  6   5   136    6
 -1.26406-29 -1.2641E-29   -3.164406752853D-05 1731  6   5   137    6
 -2.85877-30 -2.8588E-30   -1.049402365349D-05 1731  6   5   138    6
 -8.48339-31 -8.4834E-31   -1.178774051447D-06 1731  6   5   138    6
 -2.96919-30 -2.9692E-30   -3.367921891023D-06 1731  6   5   138    6
 -1.48967-30 -1.4897E-30   -2.013868843427D-05 1731  6   5   140    6
 -4.42061-31 -4.4206E-31    2.262131244400D-06 1731  6   5   140    6
 -1.54721-30 -1.5472E-30    6.463246747344D-06 1731  6   5   140    6
 -1.93381-31 -1.9338E-31    5.171138839953D-06 1731  6   5   141    6
 -1.34886-30 -1.3489E-30   -2.965467135211D-05 1731  6   5   144    6
 -1.30571-30 -1.3057E-30    7.658668464003D-06 1731  6   5   144    6
 -3.06821-31 -3.0682E-31    3.259229322592D-06 1731  6   5   145    6
 -5.01125-31 -5.0113E-31   -9.977550511308D-06 1731  6   5   145    6
 -4.01208-31 -4.0121E-31   -4.984945464632D-06 1731  6   5   146    6
 -1.46051-32 -1.4605E-32    6.846923334948D-06 1731  6   5   146    6
 -7.14854-32 -7.1485E-32    5.595548181825D-06 1731  6   5   147    6
 -8.77804-33 -8.7780E-33    4.556825897412D-06 1731  6   5   148    6
 -2.60488-33 -2.6049E-33   -7.677896870590D-06 1731  6   5   148    6
 -9.11709-33 -9.1171E-33   -1.096841207060D-06 1731  6   5   148    6
 -6.29419-33 -6.2942E-33   -1.588766783410D-06 1731  6   5   149    6
 -4.06943-33 -4.0694E-33    7.372039818857D-06 1731  6   5   149    6
 -3.37732-23 -3.3773E-23    5.921855198780D-06 1731  6   5   150    6
 -4.31897-24 -4.3190E-24   -6.946100574818D-06 1731  6   5   150    6
 -3.01144-25 -3.0114E-25    1.328268203919D-05 1731  6   5   153    6
 -5.96922-25 -5.9692E-25    3.350521508682D-06 1731  6   5   153    6
 -1.49826-29 -1.4983E-29   -2.669763592423D-05 1731  6   5   198    6
 -1.15466-29 -1.1547E-29   -3.464223234555D-05 1731  6   5   198    6
 -1.95756-30 -1.9576E-30   -2.043360101342D-05 1731  6   5   199    6
 -4.16542-31 -4.1654E-31    4.801436589976D-06 1731  6   5   200    6
 -1.42894-29 -1.4289E-29    2.799277786339D-05 1731  6   5   202    6
 -9.23864-30 -9.2386E-30    4.329641592251D-06 1731  6   5   202    6
 -1.08026-30 -1.0803E-30   -3.702812285932D-05 1731  6   5   203    6
 -2.71413-30 -2.7141E-30    1.105326568743D-05 1731  6   5   203    6
 -1.63871-30 -1.6387E-30    6.102361003447D-06 1731  6   5   203    6
 -2.36049-30 -2.3605E-30   -4.236408542276D-06 1731  6   5   205    6
 -6.03354-31 -6.0335E-31    6.629607162687D-06 1731  6   5   205    6
 -2.62096-30 -2.6210E-30   -1.526158354198D-05 1731  6   5   206    6
 -8.26819-32 -8.2682E-32   -1.209454548051D-06 1731  6   5   206    6
 -1.36508-30 -1.3651E-30   -1.465115597615D-05 1731  6   5   206    6
 -2.11007-31 -2.1101E-31   -1.421753780662D-05 1731  6   5   208    6
 -8.21733-31 -8.2173E-31    3.650820886976D-06 1731  6   5   208    6
 -1.28828-31 -1.2883E-31   -1.552457540283D-05 1731  6   5   209    6
 -4.22004-31 -4.2200E-31    9.478583141477D-06 1731  6   5   209    6
 -2.99817-31 -2.9982E-31   -1.000610372329D-05 1731  6   5   209    6
 -3.86837-31 -3.8684E-31   -7.755204388425D-06 1731  6   5   209    6
 -7.97929-31 -7.9793E-31   -1.253244336314D-06 1731  6   5   210    6
 -2.90469-32 -2.9047E-32   -3.442708171836D-06 1731  6   5   210    6
 -2.72175-32 -2.7218E-32   -1.837053366397D-05 1731  6   5   212    6
 -8.91568-32 -8.9157E-32   -2.243238878066D-06 1731  6   5   212    6
 -6.33423-32 -6.3342E-32    4.736171563087D-06 1731  6   5   212    6
 -9.33846-33 -9.3385E-33   -4.283361496491D-06 1731  6   5   213    6
 -8.71495-32 -8.7150E-32   -5.737267568873D-06 1731  6   5   213    6
 -6.86008-34 -6.8601E-34   -2.915417896089D-06 1731  6   5   213    6
 -2.33763-32 -2.3376E-32    1.283351086371D-05 1731  6   5   214    6
 -6.64763-32 -6.6476E-32    4.512886547544D-06 1731  6   5   214    6
 -6.69025-33 -6.6903E-33   -7.473562273402D-06 1731  6   5   215    6
 -5.15594-33 -5.1559E-33    7.758042180444D-06 1731  6   5   215    6
