

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  I -129                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -8.25955-24 -8.2596E-24   -6.053598561648D-06 5331  6   5    39    6
 -7.81432-25 -7.8143E-25    2.559403761307D-06 5331  6   5    50    6
 -1.86976-24 -1.8698E-24   -2.139311997268D-05 5331  6   5    76    6
 -6.80647-26 -6.8065E-26   -4.407571031760D-06 5331  6   5    77    6
 -9.93162-25 -9.9316E-25    2.013770160455D-06 5331  6   5    80    6
 -3.25331-24 -3.2533E-24    3.073792537370D-06 5331  6   5    80    6
 -2.31135-24 -2.3114E-24   -2.163237934550D-05 5331  6   5    80    6
 -3.36861-16 -3.3686E-16    2.968583481071D-06 5331  6   5    81    6
 -6.68766-26 -6.6877E-26   -5.981165310488D-06 5331  6   5   132    6
 -9.86058-26 -9.8606E-26   -2.028278255396D-06 5331  6   5   132    6
 -1.34594-23 -1.3459E-23    2.971900679071D-05 5331  6   5   135    6
 -5.52499-24 -5.5250E-24   -1.809958027095D-06 5331  6   5   135    6
 -2.97716-23 -2.9772E-23   -1.343562321135D-05 5331  6   5   205    6
 -9.39187-25 -9.3919E-25   -3.194252049871D-06 5331  6   5   205    6
 -1.55061-23 -1.5506E-23    6.449074880191D-06 5331  6   5   205    6
 -1.63031-24 -1.6303E-24    6.133802773779D-06 5331  6   5   284    6
 -4.09611-24 -4.0961E-24    2.441340686681D-06 5331  6   5   284    6
 -2.47312-24 -2.4731E-24    8.086950895982D-06 5331  6   5   284    6
 -6.34897-24 -6.3490E-24   -4.725175894613D-06 5331  6   5   284    6
 -1.83691-30 -1.8369E-30    5.443924852229D-06 5331  6   5   368    6
 -1.38279-24 -1.3828E-24   -7.231756087284D-06 5331  6   5   371    6
 -3.47423-24 -3.4742E-24    8.635006893505D-06 5331  6   5   371    6
 -2.09765-24 -2.0977E-24   -2.383619764969D-05 5331  6   5   371    6
 -5.38506-24 -5.3851E-24   -7.427958091413D-06 5331  6   5   371    6
 -2.38147-16 -2.3815E-16   -1.259726135539D-05 5331  6   5   373    6
 -1.23508-29 -1.2351E-29   -1.619328302625D-05 5331  6   5   461    6
 -2.20364-25 -2.2036E-25    1.815178522813D-05 5331  6   5   464    6
 -2.29824-17 -2.2982E-17    1.740462266773D-05 5331  6   5   466    6
 -8.72269-16 -8.7227E-16   -1.146435331322D-06 5331  6   5   466    6
 -5.31277-16 -5.3128E-16   -5.646771834566D-06 5331  6   5   471    6
 -1.06251-15 -1.0625E-15    9.411676125563D-06 5331  6   5   472    6
 -2.50051-15 -2.5005E-15    3.999184166341D-06 5331  6   5   473    6
 -1.95669-15 -1.9567E-15   -5.110671593240D-06 5331  6   5   474    6
 -1.65685-16 -1.6569E-16   -3.017774692934D-05 5331  6   5   476    6
 -1.36745-15 -1.3675E-15   -3.656440820496D-05 5331  6   5   478    6
 -3.85366-16 -3.8537E-16   -1.037974289382D-05 5331  6   5   479    6
 -2.64977-15 -2.6498E-15   -1.132173735838D-05 5331  6   5   480    6
 -1.61177-30 -1.6118E-30   -1.861307754821D-05 5331  6   5   575    6
 -5.25823-24 -5.2582E-24    5.705341911700D-06 5331  6   5   579    6
 -7.75296-24 -7.7530E-24   -5.159319795340D-06 5331  6   5   579    6
 -2.51055-24 -2.5106E-24   -1.991595467123D-05 5331  6   5   580    6
 -3.50168-15 -3.5017E-15   -5.711544173068D-06 5331  6   5   583    6
 -5.18944-16 -5.1894E-16    7.707960782028D-06 5331  6   5   584    6
 -4.05486-15 -4.0549E-15   -9.864705563176D-06 5331  6   5   588    6
 -1.91701-15 -1.9170E-15    5.216456878249D-06 5331  6   5   591    6
 -3.19249-17 -3.1925E-17   -3.132351236824D-06 5331  6   5   595    6
 -9.67148-24 -9.6715E-24   -2.067935827840D-06 5331  6   5   698    6
 -7.45347-24 -7.4535E-24   -4.024970919535D-06 5331  6   5   699    6
 -3.21349-24 -3.2135E-24   -3.111881474696D-06 5331  6   5   699    6
 -2.02563-15 -2.0256E-15    1.481020719486D-05 5331  6   5   700    6
 -4.19274-15 -4.1927E-15    9.540300614848D-06 5331  6   5   700    6
 -1.94851-15 -1.9485E-15    5.132126599387D-06 5331  6   5   705    6
 -8.86762-16 -8.8676E-16    2.255396600254D-06 5331  6   5   707    6
 -4.70604-33 -4.7060E-33    8.499715259650D-06 5331  6   5   818    6
 -1.79415-33 -1.7942E-33   -2.786834991517D-05 5331  6   5   818    6
 -1.61339-33 -1.6134E-33   -6.198129404627D-06 5331  6   5   819    6
 -8.36409-24 -8.3641E-24   -1.195587326223D-06 5331  6   5   822    6
 -6.44591-24 -6.4459E-24    1.551371334710D-06 5331  6   5   823    6
 -2.77909-24 -2.7791E-24   -3.598300162914D-06 5331  6   5   823    6
 -1.13921-16 -1.1392E-16    8.778012833389D-06 5331  6   5   824    6
 -4.59849-16 -4.5985E-16   -2.174626888429D-06 5331  6   5   825    6
 -4.06572-16 -4.0657E-16    4.919177907073D-06 5331  6   5   826    6
 -4.05296-33 -4.0530E-33   -9.869330069835D-06 5331  6   5   946    6
 -8.54389-34 -8.5439E-34   -1.170427053855D-06 5331  6   5   946    6
 -1.49513-23 -1.4951E-23    2.006514483685D-05 5331  6   5   949    6
 -5.44272-25 -5.4427E-25    3.674633271610D-06 5331  6   5   949    6
 -3.15183-24 -3.1518E-24    9.518279856578D-06 5331  6   5   950    6
 -2.70058-16 -2.7006E-16   -7.405816528429D-06 5331  6   5   952    6
 -2.11596-16 -2.1160E-16   -1.890394903493D-05 5331  6   5   959    6
 -3.49021-18 -3.4902E-18    2.865157111036D-06 5331  6   5   964    6
 -6.67868-35 -6.6787E-35   -2.994603724116D-06 5331  6   5  1076    6
 -1.40777-34 -1.4078E-34   -2.131029926782D-05 5331  6   5  1077    6
 -1.78728-24 -1.7873E-24   -1.119018844270D-05 5331  6   5  1080    6
 -6.39793-24 -6.3979E-24    4.689016603864D-06 5331  6   5  1081    6
 -8.80731-26 -8.8073E-26    1.135420463336D-06 5331  6   5  1081    6
 -6.95573-16 -6.9557E-16    4.312990872206D-06 5331  6   5  1082    6
 -3.13582-16 -3.1358E-16    6.377917099943D-06 5331  6   5  1083    6
 -2.90594-16 -2.9059E-16    1.376490911725D-05 5331  6   5  1088    6
 -1.13378-23 -1.1338E-23   -1.764010654619D-05 5331  6   5  1216    6
 -3.57666-25 -3.5767E-25   -1.118361823604D-05 5331  6   5  1217    6
 -5.90509-24 -5.9051E-24   -1.693454291024D-06 5331  6   5  1217    6
 -3.53524-24 -3.5352E-24    1.131464907609D-05 5331  6   5  1217    6
 -7.63881-16 -7.6388E-16    1.309104428592D-06 5331  6   5  1218    6
 -3.07879-16 -3.0788E-16   -3.248029258303D-06 5331  6   5  1220    6
 -2.41585-16 -2.4159E-16   -2.069664921264D-05 5331  6   5  1222    6
 -5.76948-16 -5.7695E-16   -3.466516913025D-06 5331  6   5  1224    6
 -4.97592-16 -4.9759E-16    4.019357224264D-06 5331  6   5  1230    6
 -3.72464-16 -3.7246E-16    1.073929292487D-05 5331  6   5  1232    6
 -9.25629-16 -9.2563E-16   -1.080346445517D-06 5331  6   5  1236    6
