

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Np-237                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.31317-23 -1.3132E-23   -2.284548078319D-05 9346  6   5    54    6
 -5.00637-24 -5.0064E-24   -5.992365726137D-06 9346  6   5    54    6
 -8.29692-24 -8.2969E-24    2.410533065311D-06 9346  6   5   110    6
 -2.35944-23 -2.3594E-23    1.695317532969D-05 9346  6   5   110    6
 -1.04187-15 -1.0419E-15   -2.879437933708D-05 9346  6   5   111    6
 -1.01047-15 -1.0105E-15   -2.968915455196D-05 9346  6   5   113    6
 -5.25011-24 -5.2501E-24    1.904721996324D-06 9346  6   5   196    6
 -5.75985-15 -5.7599E-15   -8.680781617520D-06 9346  6   5   199    6
 -1.83156-15 -1.8316E-15   -2.183930638357D-05 9346  6   5   200    6
 -7.25742-24 -7.2574E-24    2.755800270652D-06 9346  6   5   302    6
 -2.22114-24 -2.2211E-24    1.800877027101D-05 9346  6   5   302    6
 -7.95104-24 -7.9510E-24    5.030788425037D-06 9346  6   5   302    6
 -5.87486-15 -5.8749E-15   -6.808672887641D-06 9346  6   5   305    6
 -1.98997-15 -1.9900E-15   -1.507560415470D-05 9346  6   5   307    6
 -1.40098-15 -1.4010E-15   -1.427572128078D-05 9346  6   5   309    6
 -2.64368-25 -2.6437E-25   -7.565212128395D-06 9346  6   5   428    6
 -4.36474-24 -4.3647E-24    9.164348850044D-06 9346  6   5   428    6
 -2.72045-16 -2.7205E-16   -1.837931224609D-05 9346  6   5   429    6
 -2.08482-15 -2.0848E-15    9.593154325049D-06 9346  6   5   430    6
 -5.21415-15 -5.2142E-15   -9.589290680106D-06 9346  6   5   431    6
 -9.37475-15 -9.3748E-15   -5.333475559398D-06 9346  6   5   432    6
 -5.90638-16 -5.9064E-16   -3.386168854754D-06 9346  6   5   565    6
 -1.25935-23 -1.2594E-23   -3.970302139994D-05 9346  6   5   703    6
 -4.58438-25 -4.5844E-25   -4.362640095292D-06 9346  6   5   703    6
 -1.21038-35 -1.2104E-35   -1.652373634741D-05 9346  6   5   804    6
 -5.13262-24 -5.1326E-24    3.896645378041D-06 9346  6   5   844    6
 -1.95678-24 -1.9568E-24   -1.022087306691D-05 9346  6   5   844    6
 -1.32676-23 -1.3268E-23   -3.014863275964D-05 9346  6   5   985    6
 -8.57802-24 -8.5780E-24    2.331540378639D-06 9346  6   5   985    6
 -4.56565-25 -4.5657E-25   -1.095134318217D-05 9346  6   5   986    6
 -2.11329-15 -2.1133E-15   -4.731958226354D-06 9346  6   5   987    6
 -1.81451-15 -1.8145E-15    5.511129726577D-06 9346  6   5   987    6
 -1.46176-16 -1.4618E-16   -2.736427320487D-05 9346  6   5   989    6
 -3.47433-16 -3.4743E-16    8.634758356152D-06 9346  6   5   989    6
 -5.12897-16 -5.1290E-16   -5.849127602526D-06 9346  6   5   990    6
 -1.05686-16 -1.0569E-16   -3.784796472565D-05 9346  6   5   992    6
 -1.85933-15 -1.8593E-15    1.613484427193D-05 9346  6   5   993    6
 -1.72348-15 -1.7235E-15   -1.160442824979D-05 9346  6   5   994    6
 -6.05325-16 -6.0533E-16   -8.260025606058D-06 9346  6   5   999    6
 -2.66853-15 -2.6685E-15    1.124214455154D-05 9346  6   5  1001    6
 -1.52883-15 -1.5288E-15    1.962284884527D-05 9346  6   5  1002    6
 -1.30857-36 -1.3086E-36   -2.292578922027D-05 9346  6   5  1112    6
 -5.07341-37 -5.0734E-37    1.971060884097D-06 9346  6   5  1113    6
 -1.19952-36 -1.1995E-36    1.667333600105D-05 9346  6   5  1113    6
 -5.22957-37 -5.2296E-37   -5.736609319848D-06 9346  6   5  1113    6
 -1.36653-24 -1.3665E-24    2.195341485367D-05 9346  6   5  1178    6
 -3.43338-24 -3.4334E-24   -5.825163541322D-06 9346  6   5  1178    6
 -2.07298-24 -2.0730E-24   -9.647946434717D-06 9346  6   5  1178    6
 -5.32174-24 -5.3217E-24    7.516338641211D-06 9346  6   5  1179    6
 -5.82796-16 -5.8280E-16   -6.863465088933D-06 9346  6   5  1180    6
 -9.72007-16 -9.7201E-16   -3.086397525997D-06 9346  6   5  1182    6
 -1.26746-15 -1.2675E-15   -3.155918135491D-05 9346  6   5  1187    6
 -4.25561-17 -4.2556E-17    2.349839388344D-06 9346  6   5  1190    6
 -2.00355-15 -2.0036E-15   -2.495570362590D-05 9346  6   5  1192    6
 -1.48392-15 -1.4839E-15    1.347781551563D-05 9346  6   5  1193    6
 -4.79076-24 -4.7908E-24   -8.349405939714D-06 9346  6   5  1370    6
 -7.82467-24 -7.8247E-24   -3.834027505265D-06 9346  6   5  1370    6
 -2.79065-24 -2.7907E-24   -1.791697274824D-05 9346  6   5  1371    6
 -1.73757-15 -1.7376E-15   -1.726549146217D-05 9346  6   5  1372    6
 -9.36106-16 -9.3611E-16   -4.273020363152D-06 9346  6   5  1373    6
 -3.69217-16 -3.6922E-16   -8.125303005964D-06 9346  6   5  1375    6
 -1.10676-15 -1.1068E-15   -3.614153023248D-05 9346  6   5  1379    6
 -3.45393-16 -3.4539E-16    8.685757962675D-06 9346  6   5  1381    6
 -7.38324-17 -7.3832E-17    5.417675708794D-06 9346  6   5  1384    6
 -1.18993-16 -1.1899E-16    2.521156706699D-05 9346  6   5  1387    6
 -1.39228-17 -1.3923E-17   -1.436492659529D-05 9346  6   5  1391    6
 -2.19956-38 -2.1996E-38   -1.818545527292D-05 9346  6   5  1505    6
 -2.83933-25 -2.8393E-25    1.056587293484D-05 9346  6   5  1560    6
 -4.68776-24 -4.6878E-24   -8.532860044131D-06 9346  6   5  1561    6
 -2.80645-24 -2.8065E-24   -1.781610219311D-05 9346  6   5  1561    6
 -1.15959-15 -1.1596E-15   -8.623737700372D-06 9346  6   5  1562    6
 -6.13987-16 -6.1399E-16   -4.886096936829D-06 9346  6   5  1562    6
 -1.20518-15 -1.2052E-15   -1.659503144754D-05 9346  6   5  1563    6
 -1.25695-16 -1.2570E-16   -3.977882970673D-05 9346  6   5  1564    6
 -1.99801-15 -1.9980E-15    5.004979955141D-06 9346  6   5  1568    6
 -6.91455-16 -6.9146E-16   -7.231128562216D-06 9346  6   5  1570    6
