

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Pb-206                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.86675-23 -1.8668E-23   -2.678451854836D-05 8231  6   5    39    6
 -1.20692-23 -1.2069E-23    1.657110661858D-05 8231  6   5    39    6
 -3.21399-27 -3.2140E-27   -3.111397359538D-06 8231  6   5    43    6
 -3.61336-27 -3.6134E-27   -1.107002900341D-05 8231  6   5    44    6
 -4.72451-28 -4.7245E-28    2.116621618043D-06 8231  6   5    45    6
 -1.18702-27 -1.1870E-27    1.684891577232D-05 8231  6   5    45    6
 -5.68234-23 -5.6823E-23    7.039353505755D-06 8231  6   5    47    6
 -9.09139-29 -9.0914E-29   -1.099941813151D-06 8231  6   5    49    6
 -1.39899-28 -1.3990E-28   -7.148013924161D-06 8231  6   5    49    6
 -9.04497-29 -9.0450E-29   -3.316760586241D-06 8231  6   5    49    6
 -6.48144-23 -6.4814E-23    6.171468068807D-06 8231  6   5    50    6
 -1.97308-30 -1.9731E-30   -1.013643643436D-05 8231  6   5    51    6
 -7.52226-31 -7.5223E-31   -5.317550842364D-06 8231  6   5    51    6
 -1.09037-22 -1.0904E-22   -2.751359630210D-05 8231  6   5    51    6
 -3.64878-24 -3.6488E-24   -5.481284155317D-06 8231  6   5    64    6
 -1.32826-25 -1.3283E-25   -3.011458599964D-05 8231  6   5    64    6
 -3.81553-27 -3.8155E-27    7.862603622706D-06 8231  6   5    86    6
 -6.92888-28 -6.9289E-28   -2.886469386037D-06 8231  6   5    87    6
 -1.74086-27 -1.7409E-27   -2.297714922517D-05 8231  6   5    87    6
 -1.05109-27 -1.0511E-27   -9.513933155050D-06 8231  6   5    87    6
 -1.38378-27 -1.3838E-27   -1.445316452029D-05 8231  6   5    89    6
 -5.27557-28 -5.2756E-28   -5.686589316450D-06 8231  6   5    89    6
 -7.87439-24 -7.8744E-24   -1.269939639877D-06 8231  6   5    91    6
 -8.90114-24 -8.9011E-24    4.493806411367D-06 8231  6   5    92    6
 -4.57658-28 -4.5766E-28   -4.370075471099D-06 8231  6   5    92    6
 -1.66601-29 -1.6660E-29    6.002364931842D-06 8231  6   5    92    6
 -6.53191-29 -6.5319E-29    1.530945772471D-06 8231  6   5    93    6
 -2.68131-29 -2.6813E-29    3.729520271635D-06 8231  6   5    93    6
 -7.45706-30 -7.4571E-30   -5.364044274799D-06 8231  6   5    94    6
 -1.47812-29 -1.4781E-29    1.353070116088D-05 8231  6   5    94    6
 -8.16146-24 -8.1615E-24   -4.901083874757D-06 8231  6   5    95    6
 -9.22565-24 -9.2257E-24   -5.419672326596D-06 8231  6   5    95    6
 -8.63676-31 -8.6368E-31   -4.631366391967D-06 8231  6   5    96    6
 -6.85934-31 -6.8593E-31    5.831464834861D-06 8231  6   5    96    6
 -3.08172-24 -3.0817E-24    6.489882273613D-06 8231  6   5    97    6
 -3.61893-24 -3.6189E-24    8.289743100757D-06 8231  6   5   111    6
 -4.22153-28 -4.2215E-28    7.106428238147D-06 8231  6   5   150    6
