

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Sr- 87                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -3.46684-24 -3.4668E-24    1.153788464416D-05 3834  6   5    44    6
 -1.82536-24 -1.8254E-24   -2.191348555907D-05 3834  6   5    44    6
 -7.63352-26 -7.6335E-26    2.620023265904D-06 3834  6   5    52    6
 -2.33625-26 -2.3363E-26   -2.140181915456D-05 3834  6   5    52    6
 -2.19149-24 -2.1915E-24   -4.563105466944D-06 3834  6   5    54    6
 -3.23123-24 -3.2312E-24    9.284390154830D-06 3834  6   5    54    6
 -3.08813-22 -3.0881E-22    9.714616936513D-06 3834  6   5    55    6
 -1.12417-23 -1.1242E-23   -2.668635526661D-05 3834  6   5    55    6
 -4.32305-25 -4.3231E-25   -1.156590832854D-05 3834  6   5    55    6
 -1.08615-24 -1.0862E-24   -4.603415734479D-05 3834  6   5    56    6
 -1.33671-24 -1.3367E-24    7.481054230114D-06 3834  6   5    56    6
 -1.06162-24 -1.0616E-24    1.883913264638D-05 3834  6   5    57    6
 -4.07919-27 -4.0792E-27   -2.451467080460D-06 3834  6   5    57    6
 -6.31469-23 -6.3147E-23   -1.583609013265D-06 3834  6   5    58    6
 -1.09832-26 -1.0983E-26    1.820962925197D-05 3834  6   5    59    6
 -3.40321-27 -3.4032E-27    2.938402273131D-06 3834  6   5    60    6
 -4.58421-27 -4.5842E-27    2.181400939298D-06 3834  6   5    61    6
 -1.21427-26 -1.2143E-26   -2.470620208024D-05 3834  6   5    61    6
 -9.53083-28 -9.5308E-28    3.147679688125D-06 3834  6   5    62    6
 -1.88918-27 -1.8892E-27   -1.058660371160D-05 3834  6   5    62    6
 -3.60282-27 -3.6028E-27    5.551207109954D-06 3834  6   5    63    6
