

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Hf-174                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -3.16853-24 -3.1685E-24    9.468112973521D-06 7225  6   5    44    6
 -5.83159-23 -5.8316E-23   -1.714798193970D-06 7225  6   5    48    6
 -4.24174-23 -4.2417E-23    9.430092367729D-06 7225  6   5    49    6
 -9.50666-24 -9.5067E-24   -4.207576583204D-06 7225  6   5    50    6
 -1.94103-25 -1.9410E-25    1.545571165829D-05 7225  6   5    50    6
 -6.35825-25 -6.3583E-25   -7.863799001247D-06 7225  6   5    50    6
 -6.61866-26 -6.6187E-26   -6.043519383129D-06 7225  6   5    51    6
 -1.08499-23 -1.0850E-23   -9.216674808037D-06 7225  6   5    52    6
 -1.05028-23 -1.0503E-23   -1.904254103676D-05 7225  6   5    52    6
 -1.45062-22 -1.4506E-22    1.378720822817D-05 7225  6   5    52    6
 -9.37881-23 -9.3788E-23    1.066233349431D-06 7225  6   5    52    6
 -4.61282-23 -4.6128E-23    4.335742560938D-06 7225  6   5    53    6
 -1.15896-22 -1.1590E-22   -3.451370193957D-05 7225  6   5    53    6
 -8.38675-23 -8.3868E-23   -5.961784958400D-06 7225  6   5    54    6
 -1.01058-23 -1.0106E-23   -1.979061529032D-05 7225  6   5    73    6
 -3.85276-24 -3.8528E-24   -1.038216758888D-05 7225  6   5    73    6
 -1.17479-24 -1.1748E-24   -8.512159619962D-06 7225  6   5    95    6
 -3.48618-25 -3.4862E-25   -5.736938425456D-06 7225  6   5    95    6
 -1.44427-24 -1.4443E-24   -2.077173935621D-05 7225  6   5    96    6
 -1.02604-24 -1.0260E-24    3.898483489915D-05 7225  6   5    97    6
 -1.89357-25 -1.8936E-25   -1.584309003620D-05 7225  6   5    98    6
