#    [ 7431 :  3 :   5 ]    74 - 182
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP           102  lin-lin  interpolation
# Energy        CrossSection
  1.000000e-05  0.000000e+00
  2.530000e-02  0.000000e+00
  1.999000e+06  0.000000e+00
  2.000000e+06  1.262600e-04
  2.450000e+06  2.574550e-04
  2.900000e+06  4.145770e-04
  3.350000e+06  6.460260e-04
  3.800000e+06  9.970670e-04
  4.250000e+06  1.445160e-03
  4.700000e+06  2.091130e-03
  5.150000e+06  2.818570e-03
  5.600000e+06  3.981300e-03
  6.050000e+06  5.220220e-03
  6.500000e+06  7.089330e-03
  6.950000e+06  9.368200e-03
  7.400000e+06  1.249380e-02
  7.850000e+06  1.676200e-02
  8.300000e+06  2.245780e-02
  8.750000e+06  3.003720e-02
  9.200000e+06  4.045100e-02
  9.650000e+06  5.562750e-02
  1.010000e+07  7.653290e-02
  1.055000e+07  1.074020e-01
  1.100000e+07  1.517340e-01
  1.145000e+07  2.158890e-01
  1.190000e+07  2.838880e-01
  1.235000e+07  3.433660e-01
  1.280000e+07  3.756620e-01
  1.325000e+07  3.738650e-01
  1.370000e+07  3.658530e-01
  1.415000e+07  3.666780e-01
  1.460000e+07  3.793160e-01
  1.505000e+07  3.915030e-01
  1.550000e+07  3.859230e-01
  1.595000e+07  3.588520e-01
  1.640000e+07  3.166360e-01
  1.685000e+07  2.718530e-01
  1.730000e+07  2.319470e-01
  1.775000e+07  1.976260e-01
  1.820000e+07  1.706460e-01
  1.865000e+07  1.486330e-01
  1.910000e+07  1.310670e-01
  1.955000e+07  1.169550e-01
  2.000000e+07  1.053750e-01
  2.045000e+07  9.584290e-02
  2.090000e+07  8.763330e-02
  2.135000e+07  8.084400e-02
  2.180000e+07  7.502050e-02
  2.225000e+07  7.003330e-02
  2.270000e+07  6.574530e-02
  2.315000e+07  6.196610e-02
  2.360000e+07  5.869370e-02
  2.405000e+07  5.570380e-02
  2.450000e+07  5.313390e-02
  2.495000e+07  5.080810e-02
  2.540000e+07  4.873770e-02
  2.585000e+07  4.687900e-02
  2.630000e+07  4.520220e-02
  2.675000e+07  4.367700e-02
  2.720000e+07  4.229480e-02
  2.765000e+07  4.104970e-02
  2.810000e+07  3.987340e-02
  2.855000e+07  3.882900e-02
  2.900000e+07  3.784180e-02
  2.945000e+07  3.695050e-02
  2.990000e+07  3.612080e-02
  3.035000e+07  3.537840e-02
  3.080000e+07  3.466670e-02
  3.125000e+07  3.399890e-02
  3.170000e+07  3.339320e-02
  3.215000e+07  3.280490e-02
  3.260000e+07  3.228530e-02
  3.305000e+07  3.176580e-02
  3.350000e+07  3.131600e-02
  3.395000e+07  3.086690e-02
  3.440000e+07  3.046310e-02
  3.485000e+07  3.007230e-02
  3.530000e+07  2.970890e-02
  3.575000e+07  2.936670e-02
  3.620000e+07  2.903890e-02
  3.665000e+07  2.873740e-02
  3.710000e+07  2.844080e-02
  3.755000e+07  2.817370e-02
  3.800000e+07  2.790670e-02
  3.845000e+07  2.766670e-02
  3.890000e+07  2.742880e-02
  3.935000e+07  2.720870e-02
  3.980000e+07  2.699570e-02
  4.025000e+07  2.679340e-02
  4.070000e+07  2.660170e-02
  4.115000e+07  2.641530e-02
  4.160000e+07  2.624180e-02
  4.205000e+07  2.606970e-02
  4.250000e+07  2.591200e-02
  4.500000e+07  2.512240e-02
  5.000000e+07  2.394120e-02
  7.000000e+07  2.099470e-02
  1.000000e+08  1.707240e-02
  1.300000e+08  1.346610e-02
  1.500000e+08  1.153770e-02
  1.800000e+08  9.212180e-03
  2.000000e+08  8.079770e-03


