#    [ 5525 :  3 :   5 ]    55 - 133
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  5.898500e-05
  1.500000e+06  1.867040e-04
  2.000000e+06  4.204420e-04
  2.500000e+06  7.552881e-04
  3.000000e+06  1.210880e-03
  3.500000e+06  1.830220e-03
  4.000000e+06  2.657770e-03
  4.500000e+06  3.729270e-03
  5.000000e+06  5.080030e-03
  5.500000e+06  6.758600e-03
  6.000000e+06  8.831300e-03
  6.500000e+06  1.136680e-02
  7.000000e+06  1.438760e-02
  7.500000e+06  1.780930e-02
  8.000000e+06  2.150160e-02
  8.500000e+06  2.553550e-02
  9.000000e+06  3.028850e-02
  9.500000e+06  3.634610e-02
  1.000000e+07  4.403170e-02
  1.050000e+07  5.398861e-02
  1.100000e+07  6.690430e-02
  1.150000e+07  8.365710e-02
  1.200000e+07  1.053270e-01
  1.250000e+07  1.330750e-01
  1.300000e+07  1.677370e-01
  1.350000e+07  2.088490e-01
  1.400000e+07  2.530310e-01
  1.450000e+07  2.926200e-01
  1.500000e+07  3.171550e-01
  1.550000e+07  3.192680e-01
  1.600000e+07  3.001680e-01
  1.650000e+07  2.680670e-01
  1.700000e+07  2.319840e-01
  1.750000e+07  1.978000e-01
  1.800000e+07  1.680660e-01
  1.850000e+07  1.432710e-01
  1.900000e+07  1.229790e-01
  1.950000e+07  1.064690e-01
  2.000000e+07  9.301960e-02
  2.100000e+07  7.271920e-02
  2.200000e+07  5.868610e-02
  2.300000e+07  4.868100e-02
  2.400000e+07  4.134070e-02
  2.500000e+07  3.581930e-02
  2.600000e+07  3.157590e-02
  2.700000e+07  2.825430e-02
  2.800000e+07  2.561340e-02
  2.900000e+07  2.348540e-02
  3.000000e+07  2.175060e-02
  3.200000e+07  1.913590e-02
  3.400000e+07  1.730600e-02
  3.600000e+07  1.599140e-02
  3.800000e+07  1.502680e-02
  4.000000e+07  1.430590e-02
  4.200000e+07  1.375820e-02
  4.400000e+07  1.333520e-02
  4.600000e+07  1.300310e-02
  4.800000e+07  1.273750e-02
  5.000000e+07  1.252080e-02
  5.200000e+07  1.233980e-02
  5.400000e+07  1.218480e-02
  5.600000e+07  1.204840e-02
  5.800000e+07  1.192500e-02
  6.000000e+07  1.181040e-02
  6.200000e+07  1.170140e-02
  6.400000e+07  1.159540e-02
  6.600000e+07  1.149070e-02
  6.800000e+07  1.138570e-02
  7.000000e+07  1.127950e-02
  7.200000e+07  1.117120e-02
  7.400000e+07  1.106040e-02
  7.600000e+07  1.094670e-02
  7.800000e+07  1.082990e-02
  8.000000e+07  1.070990e-02
  8.500000e+07  1.039620e-02
  9.000000e+07  1.006460e-02
  9.500000e+07  9.718760e-03
  1.000000e+08  9.363290e-03
  1.100000e+08  8.644311e-03
  1.200000e+08  7.950971e-03
  1.300000e+08  7.326661e-03
  1.400000e+08  6.812911e-03
  1.500000e+08  6.204050e-03
  1.600000e+08  5.680501e-03
  1.700000e+08  5.226440e-03
  1.800000e+08  4.829620e-03
  1.900000e+08  4.480450e-03
  2.000000e+08  4.171300e-03


