#    [ 1431 :  3 :   5 ]    14 -  30
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            68  lin-lin  interpolation
  1.060960e+07  0.000000e+00
  1.100000e+07  3.684108e-04
  1.200000e+07  5.813904e-04
  1.300000e+07  9.361614e-04
  1.400000e+07  1.554240e-03
  1.500000e+07  2.706425e-03
  1.600000e+07  5.101966e-03
  1.650000e+07  7.336873e-03
  1.700000e+07  1.100942e-02
  1.750000e+07  1.725032e-02
  1.800000e+07  2.698388e-02
  1.850000e+07  3.629997e-02
  1.900000e+07  3.830112e-02
  1.950000e+07  3.796567e-02
  2.000000e+07  3.971777e-02
  2.050000e+07  4.163777e-02
  2.100000e+07  4.100441e-02
  2.150000e+07  3.765081e-02
  2.200000e+07  3.331389e-02
  2.250000e+07  2.947767e-02
  2.300000e+07  2.673077e-02
  2.350000e+07  2.511921e-02
  2.400000e+07  2.446218e-02
  2.450000e+07  2.446787e-02
  2.500000e+07  2.475952e-02
  2.550000e+07  2.492131e-02
  2.600000e+07  2.462231e-02
  2.700000e+07  2.235279e-02
  2.800000e+07  1.895119e-02
  2.900000e+07  1.575800e-02
  3.000000e+07  1.322415e-02
  3.100000e+07  1.130982e-02
  3.200000e+07  9.866607e-03
  3.300000e+07  8.763437e-03
  3.400000e+07  7.903384e-03
  3.500000e+07  7.219380e-03
  3.600000e+07  6.665347e-03
  3.700000e+07  6.208795e-03
  3.800000e+07  5.827130e-03
  3.900000e+07  5.503658e-03
  4.000000e+07  5.226179e-03
  4.200000e+07  4.775409e-03
  4.400000e+07  4.424629e-03
  4.600000e+07  4.143343e-03
  4.800000e+07  3.912153e-03
  5.000000e+07  3.718161e-03
  5.200000e+07  3.552967e-03
  5.400000e+07  3.408472e-03
  5.600000e+07  3.281675e-03
  5.800000e+07  3.169378e-03
  6.000000e+07  3.068481e-03
  6.200000e+07  2.976483e-03
  6.400000e+07  2.892885e-03
  6.600000e+07  2.815686e-03
  6.800000e+07  2.744488e-03
  7.000000e+07  2.678089e-03
  7.500000e+07  2.530491e-03
  8.000000e+07  2.403093e-03
  8.500000e+07  2.291594e-03
  9.000000e+07  2.192695e-03
  9.500000e+07  2.104296e-03
  1.000000e+08  2.024496e-03
  1.050000e+08  1.952297e-03
  1.100000e+08  1.886597e-03
  1.150000e+08  1.826698e-03
  1.200000e+08  1.771798e-03
  1.300000e+08  1.675198e-03
  1.400000e+08  1.593199e-03


