#    [ 2237 :  3 :   5 ]    22 -  50
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  3.305141e-06
  1.500000e+06  8.579672e-06
  2.000000e+06  1.741096e-05
  2.500000e+06  3.081595e-05
  3.000000e+06  4.999140e-05
  3.500000e+06  7.637201e-05
  4.000000e+06  1.117088e-04
  4.500000e+06  1.581806e-04
  5.000000e+06  2.185572e-04
  5.500000e+06  2.964350e-04
  6.000000e+06  3.965629e-04
  6.500000e+06  5.252878e-04
  7.000000e+06  6.911684e-04
  7.500000e+06  9.058179e-04
  8.000000e+06  1.184984e-03
  8.500000e+06  1.549562e-03
  9.000000e+06  2.025143e-03
  9.500000e+06  2.635906e-03
  1.000000e+07  3.384853e-03
  1.050000e+07  4.221376e-03
  1.100000e+07  5.046187e-03
  1.150000e+07  5.818497e-03
  1.200000e+07  6.648480e-03
  1.250000e+07  7.727678e-03
  1.300000e+07  9.237302e-03
  1.350000e+07  1.134908e-02
  1.400000e+07  1.426743e-02
  1.450000e+07  1.826646e-02
  1.500000e+07  2.370799e-02
  1.550000e+07  3.101409e-02
  1.600000e+07  4.051729e-02
  1.650000e+07  5.204737e-02
  1.700000e+07  6.420055e-02
  1.750000e+07  7.389369e-02
  1.800000e+07  7.767904e-02
  1.850000e+07  7.460094e-02
  1.900000e+07  6.696053e-02
  1.950000e+07  5.801725e-02
  2.000000e+07  5.010303e-02
  2.100000e+07  4.327527e-02
  2.200000e+07  3.705276e-02
  2.300000e+07  2.266448e-02
  2.400000e+07  1.662997e-02
  2.500000e+07  1.322233e-02
  2.600000e+07  1.096791e-02
  2.700000e+07  9.362323e-03
  2.800000e+07  8.168488e-03
  2.900000e+07  7.254760e-03
  3.000000e+07  6.540732e-03
  3.200000e+07  5.519380e-03
  3.400000e+07  4.851809e-03
  3.600000e+07  4.406722e-03
  3.800000e+07  4.108441e-03
  4.000000e+07  3.909929e-03
  4.200000e+07  3.780321e-03
  4.400000e+07  3.698584e-03
  4.600000e+07  3.650019e-03
  4.800000e+07  3.624184e-03
  5.000000e+07  3.613579e-03
  5.200000e+07  3.612784e-03
  5.400000e+07  3.617874e-03
  5.600000e+07  3.626001e-03
  5.800000e+07  3.635110e-03
  6.000000e+07  3.643724e-03
  6.200000e+07  3.650798e-03
  6.400000e+07  3.655606e-03
  6.600000e+07  3.657657e-03
  6.800000e+07  3.656642e-03
  7.000000e+07  3.652381e-03
  7.200000e+07  3.644799e-03
  7.400000e+07  3.633891e-03
  7.600000e+07  3.619710e-03
  7.800000e+07  3.602353e-03
  8.000000e+07  3.581944e-03
  8.500000e+07  3.518588e-03
  9.000000e+07  3.439819e-03
  9.500000e+07  3.348591e-03
  1.000000e+08  3.247922e-03
  1.100000e+08  3.030034e-03
  1.200000e+08  2.808575e-03
  1.300000e+08  2.603947e-03
  1.400000e+08  2.434590e-03
  1.500000e+08  2.223720e-03
  1.600000e+08  2.041496e-03
  1.700000e+08  1.882770e-03
  1.800000e+08  1.743521e-03
  1.900000e+08  1.620570e-03
  2.000000e+08  1.511376e-03


