#    [ 4731 :  3 :   5 ]    47 - 109
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.600531e-05
  1.500000e+06  4.574837e-05
  2.000000e+06  9.962135e-05
  2.500000e+06  1.862136e-04
  3.000000e+06  3.157462e-04
  3.500000e+06  5.006932e-04
  4.000000e+06  7.566282e-04
  4.500000e+06  1.103400e-03
  5.000000e+06  1.566762e-03
  5.500000e+06  2.180481e-03
  6.000000e+06  2.988557e-03
  6.500000e+06  4.045721e-03
  7.000000e+06  5.410939e-03
  7.500000e+06  7.124890e-03
  8.000000e+06  9.177666e-03
  8.500000e+06  1.153278e-02
  9.000000e+06  1.426048e-02
  9.500000e+06  1.761862e-02
  1.000000e+07  2.196676e-02
  1.050000e+07  2.768953e-02
  1.100000e+07  3.520956e-02
  1.150000e+07  4.501748e-02
  1.200000e+07  5.766264e-02
  1.250000e+07  7.367818e-02
  1.300000e+07  9.341387e-02
  1.350000e+07  1.167138e-01
  1.400000e+07  1.423580e-01
  1.450000e+07  1.674779e-01
  1.500000e+07  1.877423e-01
  1.550000e+07  1.990097e-01
  1.600000e+07  1.996018e-01
  1.650000e+07  1.910915e-01
  1.700000e+07  1.769474e-01
  1.750000e+07  1.606197e-01
  1.800000e+07  1.445220e-01
  1.850000e+07  1.299622e-01
  1.900000e+07  1.174657e-01
  1.950000e+07  1.070961e-01
  2.000000e+07  9.864905e-02
  2.100000e+07  8.565489e-02
  2.200000e+07  7.465491e-02
  2.300000e+07  6.367748e-02
  2.400000e+07  5.373054e-02
  2.500000e+07  4.563812e-02
  2.600000e+07  3.928782e-02
  2.700000e+07  3.428634e-02
  2.800000e+07  3.028287e-02
  2.900000e+07  2.702174e-02
  3.000000e+07  2.432443e-02
  3.200000e+07  2.015625e-02
  3.400000e+07  1.713749e-02
  3.600000e+07  1.490824e-02
  3.800000e+07  1.324545e-02
  4.000000e+07  1.199954e-02
  4.200000e+07  1.106457e-02
  4.400000e+07  1.036294e-02
  4.600000e+07  9.836698e-03
  4.800000e+07  9.442150e-03
  5.000000e+07  9.146176e-03
  5.200000e+07  8.923612e-03
  5.400000e+07  8.755322e-03
  5.600000e+07  8.626741e-03
  5.800000e+07  8.526785e-03
  6.000000e+07  8.447023e-03
  6.200000e+07  8.381052e-03
  6.400000e+07  8.324017e-03
  6.600000e+07  8.272252e-03
  6.800000e+07  8.223006e-03
  7.000000e+07  8.174230e-03
  7.200000e+07  8.124422e-03
  7.400000e+07  8.072497e-03
  7.600000e+07  8.017701e-03
  7.800000e+07  7.959531e-03
  8.000000e+07  7.897681e-03
  8.500000e+07  7.726260e-03
  9.000000e+07  7.531632e-03
  9.500000e+07  7.316819e-03
  1.000000e+08  7.086188e-03
  1.100000e+08  6.597790e-03
  1.200000e+08  6.108416e-03
  1.300000e+08  5.659176e-03
  1.400000e+08  5.288496e-03
  1.500000e+08  4.828913e-03
  1.600000e+08  4.432201e-03
  1.700000e+08  4.086921e-03
  1.800000e+08  3.784188e-03
  1.900000e+08  3.517008e-03
  2.000000e+08  3.279800e-03


