#    [ 9237 :  3 :   5 ]    92 - 238
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            90  lin-lin  interpolation
  1.000000e+06  8.973012e-05
  1.500000e+06  2.551155e-04
  2.000000e+06  5.580993e-04
  2.500000e+06  1.056108e-03
  3.000000e+06  1.825137e-03
  3.500000e+06  2.968247e-03
  4.000000e+06  4.626400e-03
  4.500000e+06  6.988353e-03
  5.000000e+06  1.027806e-02
  5.250000e+06  1.229489e-02
  5.500000e+06  1.431097e-02
  5.750000e+06  1.509984e-02
  6.000000e+06  1.225101e-02
  6.500000e+06  2.150950e-02
  7.000000e+06  3.044974e-02
  7.500000e+06  4.411838e-02
  8.000000e+06  6.085101e-02
  8.500000e+06  8.549235e-02
  9.000000e+06  1.275792e-01
  9.500000e+06  1.899565e-01
  1.000000e+07  2.745271e-01
  1.050000e+07  3.542951e-01
  1.100000e+07  3.847829e-01
  1.150000e+07  3.719599e-01
  1.200000e+07  3.586331e-01
  1.250000e+07  3.578725e-01
  1.300000e+07  3.594713e-01
  1.350000e+07  3.508669e-01
  1.400000e+07  3.286474e-01
  1.450000e+07  2.945154e-01
  1.500000e+07  2.561559e-01
  1.550000e+07  2.199604e-01
  1.600000e+07  1.890987e-01
  1.650000e+07  1.633274e-01
  1.700000e+07  1.428328e-01
  1.750000e+07  1.255405e-01
  1.800000e+07  1.087184e-01
  1.850000e+07  9.098245e-02
  1.900000e+07  7.517150e-02
  1.950000e+07  6.337249e-02
  2.000000e+07  5.593541e-02
  2.100000e+07  4.989780e-02
  2.200000e+07  4.689347e-02
  2.300000e+07  4.391630e-02
  2.400000e+07  4.108128e-02
  2.500000e+07  3.725817e-02
  2.600000e+07  3.087289e-02
  2.700000e+07  2.360906e-02
  2.800000e+07  1.777637e-02
  2.900000e+07  1.423467e-02
  3.000000e+07  1.210515e-02
  3.200000e+07  9.984400e-03
  3.400000e+07  8.104620e-03
  3.600000e+07  6.759760e-03
  3.800000e+07  6.178580e-03
  4.000000e+07  5.965910e-03
  4.200000e+07  5.685390e-03
  4.400000e+07  5.338390e-03
  4.600000e+07  5.080340e-03
  4.800000e+07  4.944910e-03
  5.000000e+07  4.903740e-03
  5.200000e+07  4.899240e-03
  5.400000e+07  4.926470e-03
  5.600000e+07  4.964690e-03
  5.800000e+07  5.053000e-03
  6.000000e+07  5.126940e-03
  6.200000e+07  5.143100e-03
  6.400000e+07  5.196730e-03
  6.600000e+07  5.212770e-03
  6.800000e+07  5.235290e-03
  7.000000e+07  5.227350e-03
  7.200000e+07  5.231590e-03
  7.400000e+07  5.221660e-03
  7.600000e+07  5.193760e-03
  7.800000e+07  5.169320e-03
  8.000000e+07  5.152630e-03
  8.500000e+07  5.043180e-03
  9.000000e+07  4.893080e-03
  9.500000e+07  4.719600e-03
  1.000000e+08  4.558020e-03
  1.100000e+08  4.253060e-03
  1.200000e+08  3.872820e-03
  1.300000e+08  3.432240e-03
  1.400000e+08  3.112900e-03
  1.500000e+08  2.840360e-03
  1.600000e+08  2.555897e-03
  1.700000e+08  2.372315e-03
  1.800000e+08  2.198806e-03
  1.900000e+08  2.007918e-03
  2.000000e+08  1.814831e-03


