#    [ 6643 :  3 :   5 ]    66 - 162
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  2.878144e-05
  1.500000e+06  8.248070e-05
  2.000000e+06  1.807141e-04
  2.500000e+06  3.409800e-04
  3.000000e+06  5.855499e-04
  3.500000e+06  9.436842e-04
  4.000000e+06  1.454847e-03
  4.500000e+06  2.173312e-03
  5.000000e+06  3.174281e-03
  5.500000e+06  4.560302e-03
  6.000000e+06  6.463310e-03
  6.500000e+06  9.035877e-03
  7.000000e+06  1.245021e-02
  7.500000e+06  1.698811e-02
  8.000000e+06  2.322763e-02
  8.500000e+06  3.200540e-02
  9.000000e+06  4.378701e-02
  9.500000e+06  5.778529e-02
  1.000000e+07  7.334723e-02
  1.050000e+07  9.448254e-02
  1.100000e+07  1.316651e-01
  1.150000e+07  1.982581e-01
  1.200000e+07  2.774101e-01
  1.250000e+07  2.866747e-01
  1.300000e+07  2.467119e-01
  1.350000e+07  2.269560e-01
  1.400000e+07  2.342752e-01
  1.450000e+07  2.581194e-01
  1.500000e+07  2.859266e-01
  1.550000e+07  3.044081e-01
  1.600000e+07  3.045006e-01
  1.650000e+07  2.863744e-01
  1.700000e+07  2.572375e-01
  1.750000e+07  2.249769e-01
  1.800000e+07  1.945658e-01
  1.850000e+07  1.680645e-01
  1.900000e+07  1.458162e-01
  1.950000e+07  1.274216e-01
  2.000000e+07  1.122643e-01
  2.100000e+07  8.906369e-02
  2.200000e+07  7.273873e-02
  2.300000e+07  6.086893e-02
  2.400000e+07  5.196530e-02
  2.500000e+07  4.510147e-02
  2.600000e+07  3.968577e-02
  2.700000e+07  3.532890e-02
  2.800000e+07  3.176722e-02
  2.900000e+07  2.881727e-02
  3.000000e+07  2.634809e-02
  3.200000e+07  2.249342e-02
  3.400000e+07  1.968662e-02
  3.600000e+07  1.761695e-02
  3.800000e+07  1.608296e-02
  4.000000e+07  1.494589e-02
  4.200000e+07  1.410572e-02
  4.400000e+07  1.348831e-02
  4.600000e+07  1.303768e-02
  4.800000e+07  1.271129e-02
  5.000000e+07  1.247664e-02
  5.200000e+07  1.230892e-02
  5.400000e+07  1.218919e-02
  5.600000e+07  1.210303e-02
  5.800000e+07  1.203949e-02
  6.000000e+07  1.199026e-02
  6.200000e+07  1.194911e-02
  6.400000e+07  1.191135e-02
  6.600000e+07  1.187351e-02
  6.800000e+07  1.183307e-02
  7.000000e+07  1.178819e-02
  7.200000e+07  1.173762e-02
  7.400000e+07  1.168052e-02
  7.600000e+07  1.161637e-02
  7.800000e+07  1.154494e-02
  8.000000e+07  1.146617e-02
  8.500000e+07  1.123805e-02
  9.000000e+07  1.096920e-02
  9.500000e+07  1.066629e-02
  1.000000e+08  1.033717e-02
  1.100000e+08  9.633426e-03
  1.200000e+08  8.923749e-03
  1.300000e+08  8.270357e-03
  1.400000e+08  7.730512e-03
  1.500000e+08  7.059779e-03
  1.600000e+08  6.480515e-03
  1.700000e+08  5.976166e-03
  1.800000e+08  5.533846e-03
  1.900000e+08  5.143391e-03
  2.000000e+08  4.796681e-03


