#    [ 1231 :  3 :   5 ]    12 -  26
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            79  lin-lin  interpolation
# Energy        CrossSection
  1.061180e+07  0.000000e+00
  1.120000e+07  2.307910e-03
  1.150000e+07  2.934217e-03
  1.200000e+07  4.148052e-03
  1.250000e+07  5.056464e-03
  1.300000e+07  5.187692e-03
  1.350000e+07  4.855818e-03
  1.420000e+07  4.556379e-03
  1.450000e+07  4.646967e-03
  1.500000e+07  5.175269e-03
  1.550000e+07  6.416965e-03
  1.600000e+07  8.966698e-03
  1.650000e+07  1.424912e-02
  1.700000e+07  2.434664e-02
  1.750000e+07  3.308346e-02
  1.800000e+07  2.777004e-02
  1.850000e+07  2.064437e-02
  1.900000e+07  1.750860e-02
  1.950000e+07  1.711474e-02
  2.000000e+07  1.844722e-02
  2.050000e+07  2.105715e-02
  2.100000e+07  2.469369e-02
  2.150000e+07  2.905290e-02
  2.200000e+07  3.360796e-02
  2.250000e+07  3.758738e-02
  2.300000e+07  4.017556e-02
  2.350000e+07  4.089460e-02
  2.400000e+07  3.981844e-02
  2.450000e+07  3.745886e-02
  2.500000e+07  3.443455e-02
  2.550000e+07  3.124117e-02
  2.600000e+07  2.818556e-02
  2.650000e+07  2.541173e-02
  2.700000e+07  2.296673e-02
  2.750000e+07  2.084360e-02
  2.800000e+07  1.901237e-02
  2.850000e+07  1.743606e-02
  2.900000e+07  1.607468e-02
  2.950000e+07  1.489725e-02
  3.000000e+07  1.387376e-02
  3.100000e+07  1.219366e-02
  3.200000e+07  1.079440e-02
  3.300000e+07  9.549519e-03
  3.400000e+07  8.536584e-03
  3.500000e+07  7.707129e-03
  3.600000e+07  7.022682e-03
  3.700000e+07  6.453269e-03
  3.800000e+07  5.975810e-03
  3.900000e+07  5.572416e-03
  4.000000e+07  5.229197e-03
  4.200000e+07  4.681510e-03
  4.400000e+07  4.269682e-03
  4.600000e+07  3.952931e-03
  4.800000e+07  3.704464e-03
  5.000000e+07  3.505689e-03
  5.200000e+07  3.344007e-03
  5.400000e+07  3.210121e-03
  5.600000e+07  3.097632e-03
  5.800000e+07  3.001441e-03
  6.000000e+07  2.917948e-03
  6.200000e+07  2.845054e-03
  6.400000e+07  2.778759e-03
  6.600000e+07  2.718863e-03
  6.800000e+07  2.663266e-03
  7.000000e+07  2.613170e-03
  7.500000e+07  2.498575e-03
  8.000000e+07  2.392980e-03
  8.500000e+07  2.294883e-03
  9.000000e+07  2.200086e-03
  9.500000e+07  2.108289e-03
  1.000000e+08  2.018190e-03
  1.050000e+08  1.930792e-03
  1.100000e+08  1.845693e-03
  1.150000e+08  1.764094e-03
  1.200000e+08  1.686195e-03
  1.250000e+08  1.613095e-03
  1.300000e+08  1.545796e-03
  1.350000e+08  1.484996e-03
  1.400000e+08  1.431097e-03


