#    [ 3837 :  3 :   5 ]    38 -  88
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  6.848421e-06
  1.500000e+06  1.887884e-05
  2.000000e+06  4.007884e-05
  2.500000e+06  7.349112e-05
  3.000000e+06  1.227082e-04
  3.500000e+06  1.920731e-04
  4.000000e+06  2.869535e-04
  4.500000e+06  4.141308e-04
  5.000000e+06  5.823629e-04
  5.500000e+06  8.031768e-04
  6.000000e+06  1.091909e-03
  6.500000e+06  1.468835e-03
  7.000000e+06  1.959636e-03
  7.500000e+06  2.592769e-03
  8.000000e+06  3.388672e-03
  8.500000e+06  4.339431e-03
  9.000000e+06  5.406796e-03
  9.500000e+06  6.586810e-03
  1.000000e+07  7.983218e-03
  1.050000e+07  9.779958e-03
  1.100000e+07  1.218631e-02
  1.150000e+07  1.544750e-02
  1.200000e+07  1.990763e-02
  1.250000e+07  2.614035e-02
  1.300000e+07  3.536563e-02
  1.350000e+07  5.060045e-02
  1.400000e+07  6.621363e-02
  1.450000e+07  8.094841e-02
  1.500000e+07  1.057154e-01
  1.550000e+07  1.385663e-01
  1.600000e+07  1.743160e-01
  1.650000e+07  2.017424e-01
  1.700000e+07  2.089317e-01
  1.750000e+07  1.948445e-01
  1.800000e+07  1.694145e-01
  1.850000e+07  1.428688e-01
  1.900000e+07  1.203657e-01
  1.950000e+07  1.032204e-01
  2.000000e+07  9.103017e-02
  2.100000e+07  7.600035e-02
  2.200000e+07  6.197611e-02
  2.300000e+07  4.735220e-02
  2.400000e+07  3.663352e-02
  2.500000e+07  2.944672e-02
  2.600000e+07  2.448599e-02
  2.700000e+07  2.090309e-02
  2.800000e+07  1.821296e-02
  2.900000e+07  1.613126e-02
  3.000000e+07  1.448275e-02
  3.200000e+07  1.206851e-02
  3.400000e+07  1.042710e-02
  3.600000e+07  9.279350e-03
  3.800000e+07  8.464885e-03
  4.000000e+07  7.883483e-03
  4.200000e+07  7.468534e-03
  4.400000e+07  7.173799e-03
  4.600000e+07  6.966227e-03
  4.800000e+07  6.821748e-03
  5.000000e+07  6.722617e-03
  5.200000e+07  6.655658e-03
  5.400000e+07  6.611047e-03
  5.600000e+07  6.581445e-03
  5.800000e+07  6.561375e-03
  6.000000e+07  6.546750e-03
  6.200000e+07  6.534543e-03
  6.400000e+07  6.522522e-03
  6.600000e+07  6.509063e-03
  6.800000e+07  6.493005e-03
  7.000000e+07  6.473541e-03
  7.200000e+07  6.450133e-03
  7.400000e+07  6.422452e-03
  7.600000e+07  6.390327e-03
  7.800000e+07  6.353710e-03
  8.000000e+07  6.312646e-03
  8.500000e+07  6.191418e-03
  9.000000e+07  6.046308e-03
  9.500000e+07  5.881454e-03
  1.000000e+08  5.701474e-03
  1.100000e+08  5.315163e-03
  1.200000e+08  4.924620e-03
  1.300000e+08  4.564635e-03
  1.400000e+08  4.267047e-03
  1.500000e+08  3.897037e-03
  1.600000e+08  3.577421e-03
  1.700000e+08  3.299100e-03
  1.800000e+08  3.054985e-03
  1.900000e+08  2.839476e-03
  2.000000e+08  2.648100e-03


