#    [ 3825 :  3 :   5 ]    38 -  84
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.059803e-05
  1.500000e+06  2.939038e-05
  2.000000e+06  6.267417e-05
  2.500000e+06  1.153397e-04
  3.000000e+06  1.931825e-04
  3.500000e+06  3.032346e-04
  4.000000e+06  4.542175e-04
  4.500000e+06  6.571771e-04
  5.000000e+06  9.263938e-04
  5.500000e+06  1.280669e-03
  6.000000e+06  1.745060e-03
  6.500000e+06  2.352941e-03
  7.000000e+06  3.147470e-03
  7.500000e+06  4.179191e-03
  8.000000e+06  5.491694e-03
  8.500000e+06  7.087639e-03
  9.000000e+06  8.905312e-03
  9.500000e+06  1.090050e-02
  1.000000e+07  1.320698e-02
  1.050000e+07  1.614709e-02
  1.100000e+07  2.012735e-02
  1.150000e+07  2.564330e-02
  1.200000e+07  3.342297e-02
  1.250000e+07  4.465677e-02
  1.300000e+07  6.084757e-02
  1.350000e+07  8.040407e-02
  1.400000e+07  9.611817e-02
  1.450000e+07  1.107676e-01
  1.500000e+07  1.292415e-01
  1.550000e+07  1.490314e-01
  1.600000e+07  1.648335e-01
  1.650000e+07  1.718710e-01
  1.700000e+07  1.685775e-01
  1.750000e+07  1.571285e-01
  1.800000e+07  1.413940e-01
  1.850000e+07  1.247091e-01
  1.900000e+07  1.090490e-01
  1.950000e+07  9.524439e-02
  2.000000e+07  8.345370e-02
  2.100000e+07  6.506412e-02
  2.200000e+07  5.206857e-02
  2.300000e+07  4.270716e-02
  2.400000e+07  3.578078e-02
  2.500000e+07  3.051737e-02
  2.600000e+07  2.642016e-02
  2.700000e+07  2.316388e-02
  2.800000e+07  2.053042e-02
  2.900000e+07  1.836987e-02
  3.000000e+07  1.657660e-02
  3.200000e+07  1.380678e-02
  3.400000e+07  1.181500e-02
  3.600000e+07  1.036150e-02
  3.800000e+07  9.293199e-03
  4.000000e+07  8.506144e-03
  4.200000e+07  7.926623e-03
  4.400000e+07  7.500914e-03
  4.600000e+07  7.189239e-03
  4.800000e+07  6.961885e-03
  5.000000e+07  6.796562e-03
  5.200000e+07  6.676508e-03
  5.400000e+07  6.589105e-03
  5.600000e+07  6.524852e-03
  5.800000e+07  6.476596e-03
  6.000000e+07  6.438961e-03
  6.200000e+07  6.407912e-03
  6.400000e+07  6.380437e-03
  6.600000e+07  6.354295e-03
  6.800000e+07  6.327843e-03
  7.000000e+07  6.299887e-03
  7.200000e+07  6.269581e-03
  7.400000e+07  6.236346e-03
  7.600000e+07  6.199809e-03
  7.800000e+07  6.159755e-03
  8.000000e+07  6.116091e-03
  8.500000e+07  5.991319e-03
  9.000000e+07  5.845870e-03
  9.500000e+07  5.682954e-03
  1.000000e+08  5.506530e-03
  1.100000e+08  5.130308e-03
  1.200000e+08  4.751592e-03
  1.300000e+08  4.403195e-03
  1.400000e+08  4.115435e-03
  1.500000e+08  3.758177e-03
  1.600000e+08  3.449680e-03
  1.700000e+08  3.181107e-03
  1.800000e+08  2.945585e-03
  1.900000e+08  2.737692e-03
  2.000000e+08  2.553100e-03


