#    [ 2843 :  3 :   5 ]    28 -  64
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  7.355764e-06
  1.500000e+06  1.982881e-05
  2.000000e+06  4.140578e-05
  2.500000e+06  7.494379e-05
  3.000000e+06  1.237888e-04
  3.500000e+06  1.919421e-04
  4.000000e+06  2.842849e-04
  4.500000e+06  4.068927e-04
  5.000000e+06  5.674872e-04
  5.500000e+06  7.760838e-04
  6.000000e+06  1.045907e-03
  6.500000e+06  1.394650e-03
  7.000000e+06  1.846102e-03
  7.500000e+06  2.431861e-03
  8.000000e+06  3.191607e-03
  8.500000e+06  4.166966e-03
  9.000000e+06  5.378108e-03
  9.500000e+06  6.777456e-03
  1.000000e+07  8.232973e-03
  1.050000e+07  9.651666e-03
  1.100000e+07  1.114525e-02
  1.150000e+07  1.297390e-02
  1.200000e+07  1.539026e-02
  1.250000e+07  1.860298e-02
  1.300000e+07  2.281555e-02
  1.350000e+07  2.825744e-02
  1.400000e+07  3.518462e-02
  1.450000e+07  4.384178e-02
  1.500000e+07  5.437090e-02
  1.550000e+07  6.664890e-02
  1.600000e+07  8.005761e-02
  1.650000e+07  9.327101e-02
  1.700000e+07  1.043083e-01
  1.750000e+07  1.111307e-01
  1.800000e+07  1.126017e-01
  1.850000e+07  1.090472e-01
  1.900000e+07  1.019155e-01
  1.950000e+07  9.294390e-02
  2.000000e+07  8.352902e-02
  2.100000e+07  6.628031e-02
  2.200000e+07  5.278839e-02
  2.300000e+07  4.273863e-02
  2.400000e+07  3.527059e-02
  2.500000e+07  2.964022e-02
  2.600000e+07  2.531177e-02
  2.700000e+07  2.191774e-02
  2.800000e+07  1.920765e-02
  2.900000e+07  1.700903e-02
  3.000000e+07  1.520113e-02
  3.200000e+07  1.243626e-02
  3.400000e+07  1.046327e-02
  3.600000e+07  9.025622e-03
  3.800000e+07  7.965217e-03
  4.000000e+07  7.177933e-03
  4.200000e+07  6.591605e-03
  4.400000e+07  6.154425e-03
  4.600000e+07  5.828361e-03
  4.800000e+07  5.585120e-03
  5.000000e+07  5.403497e-03
  5.200000e+07  5.267527e-03
  5.400000e+07  5.165162e-03
  5.600000e+07  5.087298e-03
  5.800000e+07  5.027044e-03
  6.000000e+07  4.979190e-03
  6.200000e+07  4.939796e-03
  6.400000e+07  4.905887e-03
  6.600000e+07  4.875227e-03
  6.800000e+07  4.846142e-03
  7.000000e+07  4.817391e-03
  7.200000e+07  4.788064e-03
  7.400000e+07  4.757507e-03
  7.600000e+07  4.725266e-03
  7.800000e+07  4.691037e-03
  8.000000e+07  4.654638e-03
  8.500000e+07  4.553718e-03
  9.000000e+07  4.439084e-03
  9.500000e+07  4.312521e-03
  1.000000e+08  4.176612e-03
  1.100000e+08  3.888757e-03
  1.200000e+08  3.600297e-03
  1.300000e+08  3.335479e-03
  1.400000e+08  3.116953e-03
  1.500000e+08  2.846065e-03
  1.600000e+08  2.612230e-03
  1.700000e+08  2.408710e-03
  1.800000e+08  2.230268e-03
  1.900000e+08  2.072783e-03
  2.000000e+08  1.932965e-03


