#    [ 7240 :  3 :   5 ]    72 - 179
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  3.006040e-05
  1.500000e+06  8.595225e-05
  2.000000e+06  1.881395e-04
  2.500000e+06  3.549387e-04
  3.000000e+06  6.097666e-04
  3.500000e+06  9.834569e-04
  4.000000e+06  1.517541e-03
  4.500000e+06  2.268694e-03
  5.000000e+06  3.313899e-03
  5.500000e+06  4.753705e-03
  6.000000e+06  6.707487e-03
  6.500000e+06  9.301723e-03
  7.000000e+06  1.270295e-02
  7.500000e+06  1.729576e-02
  8.000000e+06  2.397038e-02
  8.500000e+06  3.441525e-02
  9.000000e+06  5.120860e-02
  9.500000e+06  7.465077e-02
  1.000000e+07  9.775092e-02
  1.050000e+07  1.257894e-01
  1.100000e+07  1.731465e-01
  1.150000e+07  2.444859e-01
  1.200000e+07  3.243817e-01
  1.250000e+07  3.684582e-01
  1.300000e+07  3.536332e-01
  1.350000e+07  3.149435e-01
  1.400000e+07  2.901948e-01
  1.450000e+07  2.927991e-01
  1.500000e+07  3.185659e-01
  1.550000e+07  3.438627e-01
  1.600000e+07  3.357289e-01
  1.650000e+07  2.913297e-01
  1.700000e+07  2.363304e-01
  1.750000e+07  1.886937e-01
  1.800000e+07  1.522746e-01
  1.850000e+07  1.253142e-01
  1.900000e+07  1.052704e-01
  1.950000e+07  9.010840e-02
  2.000000e+07  7.839810e-02
  2.100000e+07  6.146661e-02
  2.200000e+07  5.014116e-02
  2.300000e+07  4.212692e-02
  2.400000e+07  3.620693e-02
  2.500000e+07  3.168850e-02
  2.600000e+07  2.815264e-02
  2.700000e+07  2.533257e-02
  2.800000e+07  2.305081e-02
  2.900000e+07  2.118468e-02
  3.000000e+07  1.964648e-02
  3.200000e+07  1.731139e-02
  3.400000e+07  1.569135e-02
  3.600000e+07  1.456767e-02
  3.800000e+07  1.379598e-02
  4.000000e+07  1.327645e-02
  4.200000e+07  1.293788e-02
  4.400000e+07  1.272855e-02
  4.600000e+07  1.261047e-02
  4.800000e+07  1.255558e-02
  5.000000e+07  1.254307e-02
  5.200000e+07  1.255753e-02
  5.400000e+07  1.258757e-02
  5.600000e+07  1.262480e-02
  5.800000e+07  1.266308e-02
  6.000000e+07  1.269797e-02
  6.200000e+07  1.272630e-02
  6.400000e+07  1.274588e-02
  6.600000e+07  1.275523e-02
  6.800000e+07  1.275343e-02
  7.000000e+07  1.273997e-02
  7.200000e+07  1.271466e-02
  7.400000e+07  1.267756e-02
  7.600000e+07  1.262890e-02
  7.800000e+07  1.256903e-02
  8.000000e+07  1.249842e-02
  8.500000e+07  1.227854e-02
  9.000000e+07  1.200456e-02
  9.500000e+07  1.168689e-02
  1.000000e+08  1.133610e-02
  1.100000e+08  1.057644e-02
  1.200000e+08  9.803999e-03
  1.300000e+08  9.090140e-03
  1.400000e+08  8.499323e-03
  1.500000e+08  7.763343e-03
  1.600000e+08  7.127321e-03
  1.700000e+08  6.573292e-03
  1.800000e+08  6.087230e-03
  1.900000e+08  5.658044e-03
  2.000000e+08  5.276855e-03


