#    [ 5131 :  3 :   5 ]    51 - 123
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.719720e-05
  1.500000e+06  4.947120e-05
  2.000000e+06  1.082516e-04
  2.500000e+06  2.031844e-04
  3.000000e+06  3.458566e-04
  3.500000e+06  5.505580e-04
  4.000000e+06  8.353231e-04
  4.500000e+06  1.223374e-03
  5.000000e+06  1.745068e-03
  5.500000e+06  2.440240e-03
  6.000000e+06  3.359979e-03
  6.500000e+06  4.564521e-03
  7.000000e+06  6.110132e-03
  7.500000e+06  8.022727e-03
  8.000000e+06  1.029693e-02
  8.500000e+06  1.299011e-02
  9.000000e+06  1.633381e-02
  9.500000e+06  2.070633e-02
  1.000000e+07  2.656419e-02
  1.050000e+07  3.445861e-02
  1.100000e+07  4.509937e-02
  1.150000e+07  5.940992e-02
  1.200000e+07  7.854458e-02
  1.250000e+07  1.038170e-01
  1.300000e+07  1.363383e-01
  1.350000e+07  1.758935e-01
  1.400000e+07  2.188259e-01
  1.450000e+07  2.564645e-01
  1.500000e+07  2.778854e-01
  1.550000e+07  2.775420e-01
  1.600000e+07  2.595277e-01
  1.650000e+07  2.330866e-01
  1.700000e+07  2.061052e-01
  1.750000e+07  1.825392e-01
  1.800000e+07  1.626041e-01
  1.850000e+07  1.443019e-01
  1.900000e+07  1.265072e-01
  1.950000e+07  1.101240e-01
  2.000000e+07  9.612280e-02
  2.100000e+07  7.498499e-02
  2.200000e+07  6.062443e-02
  2.300000e+07  5.042852e-02
  2.400000e+07  4.287047e-02
  2.500000e+07  3.707063e-02
  2.600000e+07  3.249748e-02
  2.700000e+07  2.881380e-02
  2.800000e+07  2.579646e-02
  2.900000e+07  2.329241e-02
  3.000000e+07  2.119328e-02
  3.200000e+07  1.791373e-02
  3.400000e+07  1.552966e-02
  3.600000e+07  1.377985e-02
  3.800000e+07  1.249170e-02
  4.000000e+07  1.154445e-02
  4.200000e+07  1.085044e-02
  4.400000e+07  1.034471e-02
  4.600000e+07  9.978609e-03
  4.800000e+07  9.715502e-03
  5.000000e+07  9.527782e-03
  5.200000e+07  9.394623e-03
  5.400000e+07  9.300325e-03
  5.600000e+07  9.233061e-03
  5.800000e+07  9.183934e-03
  6.000000e+07  9.146268e-03
  6.200000e+07  9.115073e-03
  6.400000e+07  9.086636e-03
  6.600000e+07  9.058224e-03
  6.800000e+07  9.027844e-03
  7.000000e+07  8.994077e-03
  7.200000e+07  8.955938e-03
  7.400000e+07  8.912778e-03
  7.600000e+07  8.864208e-03
  7.800000e+07  8.810035e-03
  8.000000e+07  8.750220e-03
  8.500000e+07  8.576728e-03
  9.000000e+07  8.371975e-03
  9.500000e+07  8.141102e-03
  1.000000e+08  7.890118e-03
  1.100000e+08  7.353235e-03
  1.200000e+08  6.811679e-03
  1.300000e+08  6.313009e-03
  1.400000e+08  5.900970e-03
  1.500000e+08  5.389003e-03
  1.600000e+08  4.946844e-03
  1.700000e+08  4.561861e-03
  1.800000e+08  4.224224e-03
  1.900000e+08  3.926174e-03
  2.000000e+08  3.661515e-03


