#    [ 3437 :  3 :   5 ]    34 -  78
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.561010e-06
  1.500000e+06  1.750110e-05
  2.000000e+06  5.755590e-05
  2.500000e+06  1.331050e-04
  3.000000e+06  2.567620e-04
  3.500000e+06  4.469600e-04
  4.000000e+06  7.341270e-04
  4.500000e+06  1.140630e-03
  5.000000e+06  1.669750e-03
  5.500000e+06  2.326770e-03
  6.000000e+06  3.129530e-03
  6.500000e+06  4.112010e-03
  7.000000e+06  5.325690e-03
  7.500000e+06  6.835870e-03
  8.000000e+06  8.701171e-03
  8.500000e+06  1.091310e-02
  9.000000e+06  1.330390e-02
  9.500000e+06  1.557460e-02
  1.000000e+07  1.760340e-02
  1.050000e+07  1.974810e-02
  1.100000e+07  2.233450e-02
  1.150000e+07  2.573440e-02
  1.200000e+07  3.032190e-02
  1.250000e+07  3.648710e-02
  1.300000e+07  4.480620e-02
  1.350000e+07  5.617180e-02
  1.400000e+07  7.176691e-02
  1.450000e+07  9.182341e-02
  1.500000e+07  1.112150e-01
  1.550000e+07  1.204160e-01
  1.600000e+07  1.210270e-01
  1.650000e+07  1.200840e-01
  1.700000e+07  1.186770e-01
  1.750000e+07  1.154290e-01
  1.800000e+07  1.096500e-01
  1.850000e+07  1.017290e-01
  1.900000e+07  9.260241e-02
  1.950000e+07  8.321580e-02
  2.000000e+07  7.424811e-02
  2.100000e+07  5.871560e-02
  2.200000e+07  4.689180e-02
  2.300000e+07  3.815340e-02
  2.400000e+07  3.169560e-02
  2.500000e+07  2.686640e-02
  2.600000e+07  2.319790e-02
  2.700000e+07  2.036520e-02
  2.800000e+07  1.814390e-02
  2.900000e+07  1.637720e-02
  3.000000e+07  1.495430e-02
  3.200000e+07  1.284160e-02
  3.400000e+07  1.138770e-02
  3.600000e+07  1.035620e-02
  3.800000e+07  9.605911e-03
  4.000000e+07  9.048550e-03
  4.200000e+07  8.626700e-03
  4.400000e+07  8.301770e-03
  4.600000e+07  8.047150e-03
  4.800000e+07  7.844000e-03
  5.000000e+07  7.678780e-03
  5.200000e+07  7.541561e-03
  5.400000e+07  7.425011e-03
  5.600000e+07  7.323610e-03
  5.800000e+07  7.233190e-03
  6.000000e+07  7.150580e-03
  6.200000e+07  7.073370e-03
  6.400000e+07  6.999700e-03
  6.600000e+07  6.928160e-03
  6.800000e+07  6.857670e-03
  7.000000e+07  6.787420e-03
  7.200000e+07  6.716800e-03
  7.400000e+07  6.645381e-03
  7.600000e+07  6.572841e-03
  7.800000e+07  6.498971e-03
  8.000000e+07  6.423660e-03
  8.500000e+07  6.228810e-03
  9.000000e+07  6.025110e-03
  9.500000e+07  5.814240e-03
  1.000000e+08  5.598610e-03
  1.100000e+08  5.164620e-03
  1.200000e+08  4.747750e-03
  1.300000e+08  4.373130e-03
  1.400000e+08  4.065061e-03
  1.500000e+08  3.701010e-03
  1.600000e+08  3.388100e-03
  1.700000e+08  3.116810e-03
  1.800000e+08  2.879800e-03
  1.900000e+08  2.671290e-03
  2.000000e+08  2.486720e-03


