#    [ 9040 :  3 :   5 ]    90 - 232
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            90  lin-lin  interpolation
  1.000000e+06  7.676805e-05
  1.500000e+06  2.196599e-04
  2.000000e+06  4.823295e-04
  2.500000e+06  9.145872e-04
  3.000000e+06  1.581855e-03
  3.500000e+06  2.572196e-03
  4.000000e+06  4.005284e-03
  4.500000e+06  6.041023e-03
  5.000000e+06  8.878810e-03
  5.250000e+06  1.065477e-02
  5.500000e+06  1.262048e-02
  5.750000e+06  1.336658e-02
  6.000000e+06  1.310107e-02
  6.500000e+06  1.188480e-02
  7.000000e+06  2.588587e-02
  7.500000e+06  3.787232e-02
  8.000000e+06  5.455242e-02
  8.500000e+06  7.870403e-02
  9.000000e+06  1.164194e-01
  9.500000e+06  1.746963e-01
  1.000000e+07  2.580369e-01
  1.050000e+07  3.566195e-01
  1.100000e+07  4.331602e-01
  1.150000e+07  4.522572e-01
  1.200000e+07  4.373096e-01
  1.250000e+07  4.340453e-01
  1.300000e+07  4.473956e-01
  1.350000e+07  4.632322e-01
  1.400000e+07  4.556246e-01
  1.450000e+07  4.169062e-01
  1.500000e+07  3.611743e-01
  1.550000e+07  3.052772e-01
  1.600000e+07  2.574160e-01
  1.650000e+07  2.183927e-01
  1.700000e+07  1.872893e-01
  1.750000e+07  1.616551e-01
  1.800000e+07  1.393882e-01
  1.850000e+07  1.188078e-01
  1.900000e+07  9.958143e-02
  1.950000e+07  8.435435e-02
  2.000000e+07  7.343306e-02
  2.100000e+07  6.217231e-02
  2.200000e+07  5.641007e-02
  2.300000e+07  5.110548e-02
  2.400000e+07  4.487714e-02
  2.500000e+07  3.798859e-02
  2.600000e+07  3.108141e-02
  2.700000e+07  2.562422e-02
  2.800000e+07  2.206510e-02
  2.900000e+07  1.977451e-02
  3.000000e+07  1.825407e-02
  3.200000e+07  1.593154e-02
  3.400000e+07  1.272892e-02
  3.600000e+07  1.045073e-02
  3.800000e+07  1.000025e-02
  4.000000e+07  1.023745e-02
  4.200000e+07  9.965455e-03
  4.400000e+07  9.269194e-03
  4.600000e+07  8.534248e-03
  4.800000e+07  7.936892e-03
  5.000000e+07  7.563639e-03
  5.200000e+07  7.419250e-03
  5.400000e+07  7.512574e-03
  5.600000e+07  7.843074e-03
  5.800000e+07  8.174930e-03
  6.000000e+07  8.376491e-03
  6.200000e+07  8.515313e-03
  6.400000e+07  8.604671e-03
  6.600000e+07  8.726994e-03
  6.800000e+07  8.687054e-03
  7.000000e+07  8.616821e-03
  7.200000e+07  8.543439e-03
  7.400000e+07  8.502376e-03
  7.600000e+07  8.363597e-03
  7.800000e+07  8.443745e-03
  8.000000e+07  8.279009e-03
  8.500000e+07  8.089138e-03
  9.000000e+07  7.574643e-03
  9.500000e+07  7.271352e-03
  1.000000e+08  6.987098e-03
  1.100000e+08  6.246484e-03
  1.200000e+08  5.612838e-03
  1.300000e+08  5.207300e-03
  1.400000e+08  4.852989e-03
  1.500000e+08  4.391890e-03
  1.600000e+08  4.019590e-03
  1.700000e+08  3.679368e-03
  1.800000e+08  3.300415e-03
  1.900000e+08  2.934712e-03
  2.000000e+08  2.570090e-03


