#    [ 6031 :  3 :   5 ]    60 - 144
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.519440e-06
  1.500000e+06  3.191710e-05
  2.000000e+06  1.164590e-04
  2.500000e+06  2.711550e-04
  3.000000e+06  5.377160e-04
  3.500000e+06  1.043470e-03
  4.000000e+06  1.915180e-03
  4.500000e+06  3.161320e-03
  5.000000e+06  4.754400e-03
  5.500000e+06  6.698960e-03
  6.000000e+06  9.046641e-03
  6.500000e+06  1.185690e-02
  7.000000e+06  1.512770e-02
  7.500000e+06  1.875970e-02
  8.000000e+06  2.273490e-02
  8.500000e+06  2.738980e-02
  9.000000e+06  3.291760e-02
  9.500000e+06  3.981170e-02
  1.000000e+07  4.872640e-02
  1.050000e+07  6.025030e-02
  1.100000e+07  7.519411e-02
  1.150000e+07  9.455350e-02
  1.200000e+07  1.194740e-01
  1.250000e+07  1.509890e-01
  1.300000e+07  1.893230e-01
  1.350000e+07  2.325360e-01
  1.400000e+07  2.748560e-01
  1.450000e+07  3.066280e-01
  1.500000e+07  3.184690e-01
  1.550000e+07  3.077750e-01
  1.600000e+07  2.803890e-01
  1.650000e+07  2.455530e-01
  1.700000e+07  2.105510e-01
  1.750000e+07  1.791660e-01
  1.800000e+07  1.525900e-01
  1.850000e+07  1.306900e-01
  1.900000e+07  1.128320e-01
  1.950000e+07  9.829000e-02
  2.000000e+07  8.640581e-02
  2.100000e+07  6.831211e-02
  2.200000e+07  5.568180e-02
  2.300000e+07  4.659580e-02
  2.400000e+07  3.987920e-02
  2.500000e+07  3.479540e-02
  2.600000e+07  3.086900e-02
  2.700000e+07  2.778400e-02
  2.800000e+07  2.532420e-02
  2.900000e+07  2.333830e-02
  3.000000e+07  2.171760e-02
  3.200000e+07  1.927380e-02
  3.400000e+07  1.756600e-02
  3.600000e+07  1.634360e-02
  3.800000e+07  1.545130e-02
  4.000000e+07  1.478910e-02
  4.200000e+07  1.429000e-02
  4.400000e+07  1.390820e-02
  4.600000e+07  1.361110e-02
  4.800000e+07  1.337570e-02
  5.000000e+07  1.318500e-02
  5.200000e+07  1.302640e-02
  5.400000e+07  1.289070e-02
  5.600000e+07  1.277090e-02
  5.800000e+07  1.266170e-02
  6.000000e+07  1.255890e-02
  6.200000e+07  1.245970e-02
  6.400000e+07  1.236170e-02
  6.600000e+07  1.226320e-02
  6.800000e+07  1.216280e-02
  7.000000e+07  1.205980e-02
  7.200000e+07  1.195340e-02
  7.400000e+07  1.184320e-02
  7.600000e+07  1.172900e-02
  7.800000e+07  1.161060e-02
  8.000000e+07  1.148810e-02
  8.500000e+07  1.116420e-02
  9.000000e+07  1.081800e-02
  9.500000e+07  1.045400e-02
  1.000000e+08  1.007780e-02
  1.100000e+08  9.312681e-03
  1.200000e+08  8.571551e-03
  1.300000e+08  7.902700e-03
  1.400000e+08  7.351971e-03
  1.500000e+08  6.696690e-03
  1.600000e+08  6.132960e-03
  1.700000e+08  5.643870e-03
  1.800000e+08  5.216300e-03
  1.900000e+08  4.839950e-03
  2.000000e+08  4.506640e-03


