#    [ 5837 :  3 :   5 ]    58 - 140
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  0.000000e+00
  1.500000e+06  0.000000e+00
  2.000000e+06  7.997750e-07
  2.500000e+06  2.288210e-05
  3.000000e+06  1.088780e-04
  3.500000e+06  3.197220e-04
  4.000000e+06  7.238460e-04
  4.500000e+06  1.369010e-03
  5.000000e+06  2.284440e-03
  5.500000e+06  3.510180e-03
  6.000000e+06  5.114830e-03
  6.500000e+06  7.193760e-03
  7.000000e+06  9.835021e-03
  7.500000e+06  1.304470e-02
  8.000000e+06  1.673620e-02
  8.500000e+06  2.095590e-02
  9.000000e+06  2.609440e-02
  9.500000e+06  4.019530e-02
  1.000000e+07  4.943831e-02
  1.050000e+07  6.150460e-02
  1.100000e+07  7.745301e-02
  1.150000e+07  9.860241e-02
  1.200000e+07  1.265840e-01
  1.250000e+07  1.632560e-01
  1.300000e+07  2.098820e-01
  1.350000e+07  2.652390e-01
  1.400000e+07  3.224490e-01
  1.450000e+07  3.672600e-01
  1.500000e+07  3.838610e-01
  1.550000e+07  3.673480e-01
  1.600000e+07  3.276820e-01
  1.650000e+07  2.798130e-01
  1.700000e+07  2.341590e-01
  1.750000e+07  1.950900e-01
  1.800000e+07  1.632800e-01
  1.850000e+07  1.378870e-01
  1.900000e+07  1.177030e-01
  1.950000e+07  1.016000e-01
  2.000000e+07  8.865441e-02
  2.100000e+07  6.932331e-02
  2.200000e+07  5.607410e-02
  2.300000e+07  4.666340e-02
  2.400000e+07  3.976970e-02
  2.500000e+07  3.458670e-02
  2.600000e+07  3.060380e-02
  2.700000e+07  2.748630e-02
  2.800000e+07  2.500810e-02
  2.900000e+07  2.301180e-02
  3.000000e+07  2.138550e-02
  3.200000e+07  1.893790e-02
  3.400000e+07  1.723030e-02
  3.600000e+07  1.600890e-02
  3.800000e+07  1.511760e-02
  4.000000e+07  1.445580e-02
  4.200000e+07  1.395680e-02
  4.400000e+07  1.357470e-02
  4.600000e+07  1.327710e-02
  4.800000e+07  1.304100e-02
  5.000000e+07  1.284960e-02
  5.200000e+07  1.269050e-02
  5.400000e+07  1.255430e-02
  5.600000e+07  1.243420e-02
  5.800000e+07  1.232480e-02
  6.000000e+07  1.222220e-02
  6.200000e+07  1.212340e-02
  6.400000e+07  1.202600e-02
  6.600000e+07  1.192840e-02
  6.800000e+07  1.182920e-02
  7.000000e+07  1.172770e-02
  7.200000e+07  1.162300e-02
  7.400000e+07  1.151470e-02
  7.600000e+07  1.140270e-02
  7.800000e+07  1.128670e-02
  8.000000e+07  1.116680e-02
  8.500000e+07  1.085040e-02
  9.000000e+07  1.051260e-02
  9.500000e+07  1.015800e-02
  1.000000e+08  9.791650e-03
  1.100000e+08  9.047130e-03
  1.200000e+08  8.326410e-03
  1.300000e+08  7.676170e-03
  1.400000e+08  7.140800e-03
  1.500000e+08  6.504120e-03
  1.600000e+08  5.956440e-03
  1.700000e+08  5.481280e-03
  1.800000e+08  5.065910e-03
  1.900000e+08  4.700320e-03
  2.000000e+08  4.376550e-03


