#    [ 6331 :  3 :   5 ]    63 - 153
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.205720e-04
  1.500000e+06  3.454910e-04
  2.000000e+06  6.745021e-04
  2.500000e+06  1.105550e-03
  3.000000e+06  1.658160e-03
  3.500000e+06  2.356160e-03
  4.000000e+06  3.230660e-03
  4.500000e+06  4.323660e-03
  5.000000e+06  5.691720e-03
  5.500000e+06  7.407920e-03
  6.000000e+06  9.555421e-03
  6.500000e+06  1.219970e-02
  7.000000e+06  1.534310e-02
  7.500000e+06  1.894870e-02
  8.000000e+06  2.313870e-02
  8.500000e+06  2.837530e-02
  9.000000e+06  3.542760e-02
  9.500000e+06  4.537100e-02
  1.000000e+07  5.988630e-02
  1.050000e+07  8.179580e-02
  1.100000e+07  1.155460e-01
  1.150000e+07  1.650960e-01
  1.200000e+07  2.206360e-01
  1.250000e+07  2.464690e-01
  1.300000e+07  2.348100e-01
  1.350000e+07  2.207100e-01
  1.400000e+07  2.207280e-01
  1.450000e+07  2.317250e-01
  1.500000e+07  2.451270e-01
  1.550000e+07  2.521080e-01
  1.600000e+07  2.471600e-01
  1.650000e+07  2.304580e-01
  1.700000e+07  2.064550e-01
  1.750000e+07  1.802970e-01
  1.800000e+07  1.555100e-01
  1.850000e+07  1.337300e-01
  1.900000e+07  1.153350e-01
  1.950000e+07  1.000890e-01
  2.000000e+07  8.754110e-02
  2.100000e+07  6.844271e-02
  2.200000e+07  5.523000e-02
  2.300000e+07  4.584450e-02
  2.400000e+07  3.899670e-02
  2.500000e+07  3.387790e-02
  2.600000e+07  2.997020e-02
  2.700000e+07  2.693270e-02
  2.800000e+07  2.453530e-02
  2.900000e+07  2.261810e-02
  3.000000e+07  2.106790e-02
  3.200000e+07  1.876070e-02
  3.400000e+07  1.717720e-02
  3.600000e+07  1.606490e-02
  3.800000e+07  1.526920e-02
  4.000000e+07  1.469150e-02
  4.200000e+07  1.426640e-02
  4.400000e+07  1.394950e-02
  4.600000e+07  1.370950e-02
  4.800000e+07  1.352440e-02
  5.000000e+07  1.337800e-02
  5.200000e+07  1.325860e-02
  5.400000e+07  1.315750e-02
  5.600000e+07  1.306820e-02
  5.800000e+07  1.298580e-02
  6.000000e+07  1.290680e-02
  6.200000e+07  1.282840e-02
  6.400000e+07  1.274860e-02
  6.600000e+07  1.266590e-02
  6.800000e+07  1.257930e-02
  7.000000e+07  1.248800e-02
  7.200000e+07  1.239160e-02
  7.400000e+07  1.228980e-02
  7.600000e+07  1.218250e-02
  7.800000e+07  1.206970e-02
  8.000000e+07  1.195150e-02
  8.500000e+07  1.163380e-02
  9.000000e+07  1.128820e-02
  9.500000e+07  1.092040e-02
  1.000000e+08  1.053700e-02
  1.100000e+08  9.750551e-03
  1.200000e+08  8.983730e-03
  1.300000e+08  8.289390e-03
  1.400000e+08  7.717200e-03
  1.500000e+08  7.032140e-03
  1.600000e+08  6.442420e-03
  1.700000e+08  5.930470e-03
  1.800000e+08  5.482700e-03
  1.900000e+08  5.088390e-03
  2.000000e+08  4.739040e-03


