#    [  728 :  3 :   5 ]     7 -  15
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            82  lin-lin  interpolation
  1.020740e+07  0.000000e+00
  1.096000e+07  0.000000e+00
  1.100000e+07  4.999724e-05
  1.150000e+07  2.799857e-03
  1.170000e+07  3.199604e-03
  1.200000e+07  1.899806e-03
  1.240000e+07  3.999595e-04
  1.270000e+07  1.998966e-04
  1.300000e+07  1.399780e-03
  1.340000e+07  2.699790e-03
  1.370000e+07  1.099868e-03
  1.400000e+07  2.399781e-03
  1.450000e+07  2.899685e-03
  1.500000e+07  3.999545e-03
  1.550000e+07  3.999491e-03
  1.600000e+07  2.799600e-03
  1.650000e+07  4.399329e-03
  1.700000e+07  4.899194e-03
  1.750000e+07  6.898882e-03
  1.800000e+07  4.999195e-03
  1.850000e+07  7.398806e-03
  1.900000e+07  9.798400e-03
  1.950000e+07  1.099819e-02
  2.000000e+07  9.898370e-03
  2.050000e+07  9.398436e-03
  2.100000e+07  9.998321e-03
  2.150000e+07  1.199792e-02
  2.170000e+07  1.209792e-02
  2.200000e+07  1.199784e-02
  2.250000e+07  1.099793e-02
  2.300000e+07  9.998024e-03
  2.350000e+07  1.043083e-02
  2.400000e+07  1.278620e-02
  2.450000e+07  1.665115e-02
  2.500000e+07  2.050802e-02
  2.540000e+07  2.199452e-02
  2.560000e+07  2.099476e-02
  2.600000e+07  1.696360e-02
  2.650000e+07  1.299956e-02
  2.700000e+07  1.007429e-02
  2.800000e+07  6.727676e-03
  2.900000e+07  5.058044e-03
  3.000000e+07  4.099628e-03
  3.100000e+07  3.484323e-03
  3.200000e+07  3.055970e-03
  3.300000e+07  2.742886e-03
  3.400000e+07  2.536679e-03
  3.500000e+07  2.370370e-03
  3.600000e+07  2.233959e-03
  3.700000e+07  2.120636e-03
  3.800000e+07  2.025593e-03
  3.900000e+07  1.945234e-03
  4.000000e+07  1.876663e-03
  4.200000e+07  1.766701e-03
  4.400000e+07  1.683824e-03
  4.600000e+07  1.619840e-03
  4.800000e+07  1.569650e-03
  5.000000e+07  1.529358e-03
  5.200000e+07  1.496364e-03
  5.400000e+07  1.468669e-03
  5.600000e+07  1.444973e-03
  5.800000e+07  1.424176e-03
  6.000000e+07  1.405578e-03
  6.200000e+07  1.388480e-03
  6.400000e+07  1.372282e-03
  6.600000e+07  1.357084e-03
  6.800000e+07  1.342185e-03
  7.000000e+07  1.327386e-03
  7.500000e+07  1.290789e-03
  8.000000e+07  1.253391e-03
  8.500000e+07  1.214592e-03
  9.000000e+07  1.174294e-03
  9.500000e+07  1.132794e-03
  1.000000e+08  1.090495e-03
  1.050000e+08  1.055396e-03
  1.100000e+08  1.012297e-03
  1.150000e+08  9.701969e-04
  1.200000e+08  9.296973e-04
  1.250000e+08  8.913476e-04
  1.300000e+08  8.557479e-04
  1.350000e+08  8.234381e-04
  1.400000e+08  7.950084e-04


