#    [ 1928 :  3 :   5 ]    19 -  40
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.893273e-06
  1.500000e+06  4.793411e-06
  2.000000e+06  9.527614e-06
  2.500000e+06  1.656489e-05
  3.000000e+06  2.645040e-05
  3.500000e+06  3.982790e-05
  4.000000e+06  5.747021e-05
  4.500000e+06  8.032421e-05
  5.000000e+06  1.095797e-04
  5.500000e+06  1.467694e-04
  6.000000e+06  1.939021e-04
  6.500000e+06  2.536333e-04
  7.000000e+06  3.294869e-04
  7.500000e+06  4.261638e-04
  8.000000e+06  5.499859e-04
  8.500000e+06  7.095208e-04
  9.000000e+06  9.163488e-04
  9.500000e+06  1.185564e-03
  1.000000e+07  1.534449e-03
  1.050000e+07  1.975073e-03
  1.100000e+07  2.494469e-03
  1.150000e+07  3.030012e-03
  1.200000e+07  3.492457e-03
  1.250000e+07  3.864598e-03
  1.300000e+07  4.242556e-03
  1.350000e+07  4.756491e-03
  1.400000e+07  5.514001e-03
  1.450000e+07  6.616709e-03
  1.500000e+07  8.203539e-03
  1.550000e+07  1.050631e-02
  1.600000e+07  1.394066e-02
  1.650000e+07  1.926821e-02
  1.700000e+07  2.774723e-02
  1.750000e+07  4.014352e-02
  1.800000e+07  5.152329e-02
  1.850000e+07  5.368956e-02
  1.900000e+07  5.252784e-02
  1.950000e+07  5.432383e-02
  2.000000e+07  5.794652e-02
  2.100000e+07  5.829708e-02
  2.200000e+07  4.596421e-02
  2.300000e+07  3.302187e-02
  2.400000e+07  2.438404e-02
  2.500000e+07  1.928524e-02
  2.600000e+07  1.646201e-02
  2.700000e+07  1.499018e-02
  2.800000e+07  1.408338e-02
  2.900000e+07  1.307681e-02
  3.000000e+07  1.173227e-02
  3.200000e+07  8.883582e-03
  3.400000e+07  6.842557e-03
  3.600000e+07  5.569264e-03
  3.800000e+07  4.766131e-03
  4.000000e+07  4.241211e-03
  4.200000e+07  3.887415e-03
  4.400000e+07  3.643652e-03
  4.600000e+07  3.473222e-03
  4.800000e+07  3.352938e-03
  5.000000e+07  3.267508e-03
  5.200000e+07  3.206500e-03
  5.400000e+07  3.162609e-03
  5.600000e+07  3.130614e-03
  5.800000e+07  3.106735e-03
  6.000000e+07  3.088204e-03
  6.200000e+07  3.072985e-03
  6.400000e+07  3.059576e-03
  6.600000e+07  3.046872e-03
  6.800000e+07  3.034063e-03
  7.000000e+07  3.020566e-03
  7.200000e+07  3.005967e-03
  7.400000e+07  2.989983e-03
  7.600000e+07  2.972431e-03
  7.800000e+07  2.953204e-03
  8.000000e+07  2.932255e-03
  8.500000e+07  2.872423e-03
  9.000000e+07  2.802698e-03
  9.500000e+07  2.724609e-03
  1.000000e+08  2.640044e-03
  1.100000e+08  2.459703e-03
  1.200000e+08  2.278154e-03
  1.300000e+08  2.111127e-03
  1.400000e+08  1.973162e-03
  1.500000e+08  1.801881e-03
  1.600000e+08  1.653973e-03
  1.700000e+08  1.525204e-03
  1.800000e+08  1.412279e-03
  1.900000e+08  1.312601e-03
  2.000000e+08  1.224094e-03


