#    [ 4237 :  3 :   5 ]    42 -  96
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.316777e-05
  1.500000e+06  3.713379e-05
  2.000000e+06  8.012298e-05
  2.500000e+06  1.487596e-04
  3.000000e+06  2.509140e-04
  3.500000e+06  3.961693e-04
  4.000000e+06  5.964577e-04
  4.500000e+06  8.669495e-04
  5.000000e+06  1.227309e-03
  5.500000e+06  1.703418e-03
  6.000000e+06  2.329513e-03
  6.500000e+06  3.150071e-03
  7.000000e+06  4.218853e-03
  7.500000e+06  5.588210e-03
  8.000000e+06  7.279766e-03
  8.500000e+06  9.254749e-03
  9.000000e+06  1.146860e-02
  9.500000e+06  1.402288e-02
  1.000000e+07  1.720366e-02
  1.050000e+07  2.136940e-02
  1.100000e+07  2.689407e-02
  1.150000e+07  3.419580e-02
  1.200000e+07  4.376878e-02
  1.250000e+07  5.616903e-02
  1.300000e+07  7.191907e-02
  1.350000e+07  9.128074e-02
  1.400000e+07  1.138253e-01
  1.450000e+07  1.378022e-01
  1.500000e+07  1.597244e-01
  1.550000e+07  1.751244e-01
  1.600000e+07  1.807897e-01
  1.650000e+07  1.767313e-01
  1.700000e+07  1.658375e-01
  1.750000e+07  1.518281e-01
  1.800000e+07  1.375858e-01
  1.850000e+07  1.246374e-01
  1.900000e+07  1.133193e-01
  1.950000e+07  1.031990e-01
  2.000000e+07  9.367555e-02
  2.100000e+07  7.576042e-02
  2.200000e+07  6.104036e-02
  2.300000e+07  5.001848e-02
  2.400000e+07  4.186954e-02
  2.500000e+07  3.572032e-02
  2.600000e+07  3.095690e-02
  2.700000e+07  2.717804e-02
  2.800000e+07  2.412026e-02
  2.900000e+07  2.160624e-02
  3.000000e+07  1.951313e-02
  3.200000e+07  1.626267e-02
  3.400000e+07  1.390674e-02
  3.600000e+07  1.217400e-02
  3.800000e+07  1.089073e-02
  4.000000e+07  9.938124e-03
  4.200000e+07  9.231224e-03
  4.400000e+07  8.707603e-03
  4.600000e+07  8.320704e-03
  4.800000e+07  8.035537e-03
  5.000000e+07  7.825709e-03
  5.200000e+07  7.671280e-03
  5.400000e+07  7.557173e-03
  5.600000e+07  7.471989e-03
  5.800000e+07  7.407110e-03
  6.000000e+07  7.356029e-03
  6.200000e+07  7.313844e-03
  6.400000e+07  7.276873e-03
  6.600000e+07  7.242364e-03
  6.800000e+07  7.208280e-03
  7.000000e+07  7.173128e-03
  7.200000e+07  7.135838e-03
  7.400000e+07  7.095662e-03
  7.600000e+07  7.052102e-03
  7.800000e+07  7.004854e-03
  8.000000e+07  6.953763e-03
  8.500000e+07  6.809180e-03
  9.000000e+07  6.642016e-03
  9.500000e+07  6.455621e-03
  1.000000e+08  6.254297e-03
  1.100000e+08  5.825880e-03
  1.200000e+08  5.395217e-03
  1.300000e+08  4.999282e-03
  1.400000e+08  4.672359e-03
  1.500000e+08  4.266630e-03
  1.600000e+08  3.916317e-03
  1.700000e+08  3.611363e-03
  1.800000e+08  3.343951e-03
  1.900000e+08  3.107920e-03
  2.000000e+08  2.898350e-03


