#    [ 7443 :  3 :   5 ]    74 - 186
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP           102  lin-lin  interpolation
  1.000000e-05  0.000000e+00
  2.530000e-02  0.000000e+00
  1.999000e+06  0.000000e+00
  2.000000e+06  1.252940e-04
  2.450000e+06  2.401720e-04
  2.900000e+06  4.093150e-04
  3.350000e+06  6.488880e-04
  3.800000e+06  9.823430e-04
  4.250000e+06  1.427930e-03
  4.700000e+06  2.061440e-03
  5.150000e+06  2.822300e-03
  5.600000e+06  3.923260e-03
  6.050000e+06  5.231910e-03
  6.500000e+06  7.048460e-03
  6.950000e+06  9.393360e-03
  7.400000e+06  1.255230e-02
  7.850000e+06  1.685910e-02
  8.300000e+06  2.236700e-02
  8.750000e+06  3.052000e-02
  9.200000e+06  4.078950e-02
  9.650000e+06  5.590930e-02
  1.010000e+07  7.670310e-02
  1.055000e+07  1.071940e-01
  1.100000e+07  1.507170e-01
  1.145000e+07  2.113360e-01
  1.190000e+07  2.830280e-01
  1.235000e+07  3.525330e-01
  1.280000e+07  3.924920e-01
  1.325000e+07  3.966550e-01
  1.370000e+07  3.856930e-01
  1.415000e+07  3.795000e-01
  1.460000e+07  3.837400e-01
  1.505000e+07  3.849020e-01
  1.550000e+07  3.631920e-01
  1.595000e+07  3.237080e-01
  1.640000e+07  2.747980e-01
  1.685000e+07  2.294520e-01
  1.730000e+07  1.923250e-01
  1.775000e+07  1.644140e-01
  1.820000e+07  1.408830e-01
  1.865000e+07  1.232290e-01
  1.910000e+07  1.089380e-01
  1.955000e+07  9.774750e-02
  2.000000e+07  8.853600e-02
  2.045000e+07  8.095530e-02
  2.090000e+07  7.441930e-02
  2.135000e+07  6.898690e-02
  2.180000e+07  6.437890e-02
  2.225000e+07  6.037350e-02
  2.270000e+07  5.689470e-02
  2.315000e+07  5.384710e-02
  2.360000e+07  5.114220e-02
  2.405000e+07  4.877820e-02
  2.450000e+07  4.668930e-02
  2.495000e+07  4.480090e-02
  2.540000e+07  4.310740e-02
  2.585000e+07  4.159950e-02
  2.630000e+07  4.021770e-02
  2.675000e+07  3.898860e-02
  2.720000e+07  3.783490e-02
  2.765000e+07  3.681290e-02
  2.810000e+07  3.584690e-02
  2.855000e+07  3.498850e-02
  2.900000e+07  3.417650e-02
  2.945000e+07  3.345890e-02
  2.990000e+07  3.276530e-02
  3.035000e+07  3.215110e-02
  3.080000e+07  3.156600e-02
  3.125000e+07  3.101700e-02
  3.170000e+07  3.051940e-02
  3.215000e+07  3.003620e-02
  3.260000e+07  2.960980e-02
  3.305000e+07  2.918350e-02
  3.350000e+07  2.881490e-02
  3.395000e+07  2.844700e-02
  3.440000e+07  2.811670e-02
  3.485000e+07  2.779730e-02
  3.530000e+07  2.750050e-02
  3.575000e+07  2.722140e-02
  3.620000e+07  2.695420e-02
  3.665000e+07  2.670900e-02
  3.710000e+07  2.646770e-02
  3.755000e+07  2.625100e-02
  3.800000e+07  2.603440e-02
  3.845000e+07  2.584010e-02
  3.890000e+07  2.564760e-02
  3.935000e+07  2.546990e-02
  3.980000e+07  2.529800e-02
  4.025000e+07  2.513490e-02
  4.070000e+07  2.498060e-02
  4.115000e+07  2.483070e-02
  4.160000e+07  2.469150e-02
  4.205000e+07  2.455330e-02
  4.250000e+07  2.442700e-02
  4.500000e+07  2.379570e-02
  5.000000e+07  2.285340e-02
  7.000000e+07  2.038980e-02
  1.000000e+08  1.672210e-02
  1.300000e+08  1.321240e-02
  1.500000e+08  1.131920e-02
  1.800000e+08  9.026600e-03
  2.000000e+08  7.910620e-03


