#    [ 1725 :  3 :   5 ]    17 -  35
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  4.093666e-06
  1.500000e+06  1.032342e-05
  2.000000e+06  2.045310e-05
  2.500000e+06  3.546461e-05
  3.000000e+06  5.649971e-05
  3.500000e+06  8.490572e-05
  4.000000e+06  1.222960e-04
  4.500000e+06  1.706338e-04
  5.000000e+06  2.323519e-04
  5.500000e+06  3.105211e-04
  6.000000e+06  4.090785e-04
  6.500000e+06  5.331338e-04
  7.000000e+06  6.893893e-04
  7.500000e+06  8.867384e-04
  8.000000e+06  1.137145e-03
  8.500000e+06  1.456935e-03
  9.000000e+06  1.868629e-03
  9.500000e+06  2.403203e-03
  1.000000e+07  3.101742e-03
  1.050000e+07  4.012330e-03
  1.100000e+07  5.170576e-03
  1.150000e+07  6.544652e-03
  1.200000e+07  7.958853e-03
  1.250000e+07  9.138080e-03
  1.300000e+07  9.988402e-03
  1.350000e+07  1.075691e-02
  1.400000e+07  1.181098e-02
  1.450000e+07  1.343600e-02
  1.500000e+07  1.584380e-02
  1.550000e+07  1.923496e-02
  1.600000e+07  2.379889e-02
  1.650000e+07  2.958616e-02
  1.700000e+07  3.619658e-02
  1.750000e+07  4.245384e-02
  1.800000e+07  4.677083e-02
  1.850000e+07  4.846090e-02
  1.900000e+07  4.831069e-02
  1.950000e+07  4.752882e-02
  2.000000e+07  4.677048e-02
  2.100000e+07  4.521575e-02
  2.200000e+07  4.230505e-02
  2.300000e+07  3.766747e-02
  2.400000e+07  3.231438e-02
  2.500000e+07  2.724565e-02
  2.600000e+07  2.291340e-02
  2.700000e+07  1.937887e-02
  2.800000e+07  1.654261e-02
  2.900000e+07  1.427004e-02
  3.000000e+07  1.243876e-02
  3.200000e+07  9.729037e-03
  3.400000e+07  7.873396e-03
  3.600000e+07  6.561906e-03
  3.800000e+07  5.612785e-03
  4.000000e+07  4.914332e-03
  4.200000e+07  4.394392e-03
  4.400000e+07  4.004222e-03
  4.600000e+07  3.709694e-03
  4.800000e+07  3.486261e-03
  5.000000e+07  3.315936e-03
  5.200000e+07  3.185368e-03
  5.400000e+07  3.084558e-03
  5.600000e+07  3.005974e-03
  5.800000e+07  2.943916e-03
  6.000000e+07  2.894057e-03
  6.200000e+07  2.853108e-03
  6.400000e+07  2.818564e-03
  6.600000e+07  2.788516e-03
  6.800000e+07  2.761515e-03
  7.000000e+07  2.736459e-03
  7.200000e+07  2.712519e-03
  7.400000e+07  2.689073e-03
  7.600000e+07  2.665659e-03
  7.800000e+07  2.641944e-03
  8.000000e+07  2.617691e-03
  8.500000e+07  2.553793e-03
  9.000000e+07  2.484580e-03
  9.500000e+07  2.410275e-03
  1.000000e+08  2.331828e-03
  1.100000e+08  2.168017e-03
  1.200000e+08  2.005432e-03
  1.300000e+08  1.856833e-03
  1.400000e+08  1.734439e-03
  1.500000e+08  1.583293e-03
  1.600000e+08  1.452921e-03
  1.700000e+08  1.339513e-03
  1.800000e+08  1.240124e-03
  1.900000e+08  1.152436e-03
  2.000000e+08  1.074606e-03


