#    [ 3234 :  3 :   5 ]    32 -  73
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  3.713486e-06
  1.500000e+06  1.129911e-05
  2.000000e+06  2.552460e-05
  2.500000e+06  4.880423e-05
  3.000000e+06  8.391274e-05
  3.500000e+06  1.341124e-04
  4.000000e+06  2.033147e-04
  4.500000e+06  2.962964e-04
  5.000000e+06  4.189972e-04
  5.500000e+06  5.789290e-04
  6.000000e+06  7.857219e-04
  6.500000e+06  1.051849e-03
  7.000000e+06  1.393620e-03
  7.500000e+06  1.832611e-03
  8.000000e+06  2.397878e-03
  8.500000e+06  3.129627e-03
  9.000000e+06  4.085973e-03
  9.500000e+06  5.357353e-03
  1.000000e+07  7.104019e-03
  1.050000e+07  9.673839e-03
  1.100000e+07  1.384348e-02
  1.150000e+07  1.844930e-02
  1.200000e+07  2.123249e-02
  1.250000e+07  2.636996e-02
  1.300000e+07  3.417852e-02
  1.350000e+07  4.456723e-02
  1.400000e+07  5.711503e-02
  1.450000e+07  7.024547e-02
  1.500000e+07  8.117154e-02
  1.550000e+07  8.760565e-02
  1.600000e+07  8.979328e-02
  1.650000e+07  8.988882e-02
  1.700000e+07  8.956853e-02
  1.750000e+07  8.881048e-02
  1.800000e+07  8.646463e-02
  1.850000e+07  8.165515e-02
  1.900000e+07  7.466020e-02
  1.950000e+07  6.658529e-02
  2.000000e+07  5.854278e-02
  2.100000e+07  4.473985e-02
  2.200000e+07  3.476850e-02
  2.300000e+07  2.778094e-02
  2.400000e+07  2.281278e-02
  2.500000e+07  1.918569e-02
  2.600000e+07  1.646503e-02
  2.700000e+07  1.437445e-02
  2.800000e+07  1.273502e-02
  2.900000e+07  1.142778e-02
  3.000000e+07  1.037135e-02
  3.200000e+07  8.798062e-03
  3.400000e+07  7.719458e-03
  3.600000e+07  6.968371e-03
  3.800000e+07  6.442461e-03
  4.000000e+07  6.075056e-03
  4.200000e+07  5.820683e-03
  4.400000e+07  5.647324e-03
  4.600000e+07  5.531953e-03
  4.800000e+07  5.457785e-03
  5.000000e+07  5.412485e-03
  5.200000e+07  5.386945e-03
  5.400000e+07  5.374425e-03
  5.600000e+07  5.369939e-03
  5.800000e+07  5.369807e-03
  6.000000e+07  5.371325e-03
  6.200000e+07  5.372522e-03
  6.400000e+07  5.371979e-03
  6.600000e+07  5.368695e-03
  6.800000e+07  5.361982e-03
  7.000000e+07  5.351393e-03
  7.200000e+07  5.336663e-03
  7.400000e+07  5.317665e-03
  7.600000e+07  5.294377e-03
  7.800000e+07  5.266854e-03
  8.000000e+07  5.235216e-03
  8.500000e+07  5.139255e-03
  9.000000e+07  5.021959e-03
  9.500000e+07  4.887247e-03
  1.000000e+08  4.739270e-03
  1.100000e+08  4.420105e-03
  1.200000e+08  4.096419e-03
  1.300000e+08  3.797629e-03
  1.400000e+08  3.550467e-03
  1.500000e+08  3.242836e-03
  1.600000e+08  2.977038e-03
  1.700000e+08  2.745540e-03
  1.800000e+08  2.542466e-03
  1.900000e+08  2.363170e-03
  2.000000e+08  2.203941e-03


