#    [ 5049 :  3 :   5 ]    50 - 120
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.609034e-05
  1.500000e+06  4.617600e-05
  2.000000e+06  1.008644e-04
  2.500000e+06  1.890486e-04
  3.000000e+06  3.213859e-04
  3.500000e+06  5.109860e-04
  4.000000e+06  7.743510e-04
  4.500000e+06  1.132682e-03
  5.000000e+06  1.613653e-03
  5.500000e+06  2.253596e-03
  6.000000e+06  3.099312e-03
  6.500000e+06  4.206743e-03
  7.000000e+06  5.629986e-03
  7.500000e+06  7.396334e-03
  8.000000e+06  9.497013e-03
  8.500000e+06  1.196444e-02
  9.000000e+06  1.498910e-02
  9.500000e+06  1.891098e-02
  1.000000e+07  2.414603e-02
  1.050000e+07  3.118946e-02
  1.100000e+07  4.067610e-02
  1.150000e+07  5.344264e-02
  1.200000e+07  7.056911e-02
  1.250000e+07  9.337436e-02
  1.300000e+07  1.232336e-01
  1.350000e+07  1.608059e-01
  1.400000e+07  2.041720e-01
  1.450000e+07  2.464695e-01
  1.500000e+07  2.762862e-01
  1.550000e+07  2.841969e-01
  1.600000e+07  2.703094e-01
  1.650000e+07  2.430527e-01
  1.700000e+07  2.117915e-01
  1.750000e+07  1.824153e-01
  1.800000e+07  1.573973e-01
  1.850000e+07  1.372763e-01
  1.900000e+07  1.216781e-01
  1.950000e+07  1.094236e-01
  2.000000e+07  9.846026e-02
  2.100000e+07  7.727955e-02
  2.200000e+07  6.144340e-02
  2.300000e+07  5.055685e-02
  2.400000e+07  4.270985e-02
  2.500000e+07  3.678623e-02
  2.600000e+07  3.216168e-02
  2.700000e+07  2.846089e-02
  2.800000e+07  2.544352e-02
  2.900000e+07  2.294800e-02
  3.000000e+07  2.086145e-02
  3.200000e+07  1.761033e-02
  3.400000e+07  1.525255e-02
  3.600000e+07  1.352421e-02
  3.800000e+07  1.225249e-02
  4.000000e+07  1.131728e-02
  4.200000e+07  1.063180e-02
  4.400000e+07  1.013191e-02
  4.600000e+07  9.769634e-03
  4.800000e+07  9.508916e-03
  5.000000e+07  9.322572e-03
  5.200000e+07  9.190102e-03
  5.400000e+07  9.096047e-03
  5.600000e+07  9.028762e-03
  5.800000e+07  8.979482e-03
  6.000000e+07  8.941629e-03
  6.200000e+07  8.910282e-03
  6.400000e+07  8.881779e-03
  6.600000e+07  8.853421e-03
  6.800000e+07  8.823239e-03
  7.000000e+07  8.789828e-03
  7.200000e+07  8.752212e-03
  7.400000e+07  8.709746e-03
  7.600000e+07  8.662038e-03
  7.800000e+07  8.608894e-03
  8.000000e+07  8.550270e-03
  8.500000e+07  8.380409e-03
  9.000000e+07  8.180116e-03
  9.500000e+07  7.954374e-03
  1.000000e+08  7.709035e-03
  1.100000e+08  7.184336e-03
  1.200000e+08  6.655142e-03
  1.300000e+08  6.167886e-03
  1.400000e+08  5.765290e-03
  1.500000e+08  5.265078e-03
  1.600000e+08  4.833075e-03
  1.700000e+08  4.456938e-03
  1.800000e+08  4.127061e-03
  1.900000e+08  3.835863e-03
  2.000000e+08  3.577288e-03


