#    [ 7328 :  3 :   5 ]    73 - 181
# Cross section
#           QM 3.0912100e+06  mass difference Q-value
#           QI 3.0912100e+06  reaction Q-value
#           NR             1  number of interpolation range
#           NP           201  lin-lin  interpolation
# Energy        CrossSection
  5.000000e+06  0.000000e+00
  5.546000e+06  8.386600e-17
  5.940030e+06  1.443900e-16
  6.000000e+06  1.536000e-16
  6.033354e+06  1.649000e-16
  6.248609e+06  2.378000e-16
  6.580888e+06  3.503500e-16
  7.000000e+06  4.923000e-16
  7.023970e+06  7.914100e-16
  7.041930e+06  1.015500e-15
  7.047270e+06  1.082200e-15
  7.081530e+06  1.509700e-15
  7.103890e+06  1.788700e-15
  7.123350e+06  2.031500e-15
  7.132640e+06  2.147500e-15
  7.139690e+06  2.235400e-15
  7.200490e+06  2.994200e-15
  7.231070e+06  3.375800e-15
  7.240180e+06  3.489400e-15
  7.255730e+06  3.683500e-15
  7.294130e+06  4.162700e-15
  7.309510e+06  4.354600e-15
  7.314180e+06  4.412900e-15
  7.321340e+06  4.502200e-15
  7.325230e+06  4.550700e-15
  7.349230e+06  4.850200e-15
  7.349280e+06  4.850900e-15
  7.360630e+06  4.992500e-15
  7.369620e+06  5.104700e-15
  7.384030e+06  5.284500e-15
  7.412300e+06  5.637300e-15
  7.422440e+06  5.763800e-15
  7.424300e+06  5.787000e-15
  7.448030e+06  6.083100e-15
  7.465030e+06  6.295300e-15
  7.479070e+06  6.470500e-15
  7.496840e+06  6.692200e-15
  7.499050e+06  6.719800e-15
  7.537450e+06  7.199000e-15
  7.547580e+06  7.325400e-15
  7.549160e+06  7.345100e-15
  7.552330e+06  7.384700e-15
  7.552850e+06  7.391100e-15
  7.570400e+06  7.610200e-15
  7.570430e+06  7.610500e-15
  7.577430e+06  7.697900e-15
  7.617100e+06  8.192900e-15
  7.654530e+06  8.660000e-15
  7.685280e+06  9.043700e-15
  7.688300e+06  9.081400e-15
  7.707980e+06  9.327000e-15
  7.748710e+06  9.835200e-15
  7.755080e+06  9.914700e-15
  7.762460e+06  1.000700e-14
  7.811910e+06  1.062400e-14
  7.835430e+06  1.091700e-14
  7.857460e+06  1.119200e-14
  7.888400e+06  1.157800e-14
  7.895780e+06  1.167000e-14
  7.897890e+06  1.169700e-14
  7.934110e+06  1.214900e-14
  7.948410e+06  1.232700e-14
  7.951150e+06  1.236100e-14
  7.993830e+06  1.289400e-14
  7.997430e+06  1.293900e-14
  8.000000e+06  1.297100e-14
  8.001040e+06  1.295800e-14
  8.003230e+06  1.292900e-14
  8.025430e+06  1.264100e-14
  8.040670e+06  1.244300e-14
  8.055670e+06  1.224900e-14
  8.082640e+06  1.189900e-14
  8.092990e+06  1.176500e-14
  8.097570e+06  1.170500e-14
  8.121790e+06  1.139100e-14
  8.125220e+06  1.134700e-14
  8.125440e+06  1.134400e-14
  8.126910e+06  1.132500e-14
  8.137060e+06  1.119300e-14
  8.149630e+06  1.103000e-14
  8.151940e+06  1.100000e-14
  8.153000e+06  1.098600e-14
  8.171860e+06  1.074200e-14
  8.172420e+06  1.073500e-14
  8.177840e+06  1.066400e-14
  8.201270e+06  1.036000e-14
  8.201700e+06  1.035500e-14
  9.000000e+06  8.426100e-20
  1.000000e+07  6.084100e-14
  1.094600e+07  3.587900e-14
  1.100000e+07  3.445500e-14
  1.110400e+07  7.940100e-14
  1.200000e+07  4.666300e-13
  1.220000e+07  2.362700e-14
  1.230000e+07  2.999000e-16
  1.250000e+07  4.662300e-16
  1.260000e+07  3.226400e-13
  1.300000e+07  1.340400e-15
  1.302600e+07  1.428800e-15
  1.320000e+07  2.020200e-15
  1.332800e+07  4.640500e-12
