#    [ 6437 :  3 :   5 ]    64 - 156
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.772062e-05
  1.500000e+06  5.020524e-05
  2.000000e+06  1.090724e-04
  2.500000e+06  2.043741e-04
  3.000000e+06  3.487540e-04
  3.500000e+06  5.585741e-04
  4.000000e+06  8.555035e-04
  4.500000e+06  1.268730e-03
  5.000000e+06  1.837803e-03
  5.500000e+06  2.615401e-03
  6.000000e+06  3.667386e-03
  6.500000e+06  5.065496e-03
  7.000000e+06  6.877512e-03
  7.500000e+06  9.197535e-03
  8.000000e+06  1.225700e-02
  8.500000e+06  1.653374e-02
  9.000000e+06  2.281060e-02
  9.500000e+06  3.233586e-02
  1.000000e+07  4.722712e-02
  1.050000e+07  7.119404e-02
  1.100000e+07  1.103318e-01
  1.150000e+07  1.710670e-01
  1.200000e+07  2.438591e-01
  1.250000e+07  2.816616e-01
  1.300000e+07  2.637946e-01
  1.350000e+07  2.378257e-01
  1.400000e+07  2.382951e-01
  1.450000e+07  2.689030e-01
  1.500000e+07  3.060837e-01
  1.550000e+07  3.045370e-01
  1.600000e+07  2.569366e-01
  1.650000e+07  1.990412e-01
  1.700000e+07  1.523269e-01
  1.750000e+07  1.188889e-01
  1.800000e+07  9.538430e-02
  1.850000e+07  7.859134e-02
  1.900000e+07  6.627854e-02
  1.950000e+07  5.700596e-02
  2.000000e+07  4.984861e-02
  2.100000e+07  3.941443e-02
  2.200000e+07  3.241686e-02
  2.300000e+07  2.746523e-02
  2.400000e+07  2.381795e-02
  2.500000e+07  2.104928e-02
  2.600000e+07  1.889947e-02
  2.700000e+07  1.720181e-02
  2.800000e+07  1.584461e-02
  2.900000e+07  1.475020e-02
  3.000000e+07  1.386277e-02
  3.200000e+07  1.255376e-02
  3.400000e+07  1.169044e-02
  3.600000e+07  1.113216e-02
  3.800000e+07  1.078618e-02
  4.000000e+07  1.058863e-02
  4.200000e+07  1.049428e-02
  4.400000e+07  1.047053e-02
  4.600000e+07  1.049372e-02
  4.800000e+07  1.054657e-02
  5.000000e+07  1.061647e-02
  5.200000e+07  1.069423e-02
  5.400000e+07  1.077322e-02
  5.600000e+07  1.084866e-02
  5.800000e+07  1.091720e-02
  6.000000e+07  1.097651e-02
  6.200000e+07  1.102505e-02
  6.400000e+07  1.106187e-02
  6.600000e+07  1.108644e-02
  6.800000e+07  1.109856e-02
  7.000000e+07  1.109828e-02
  7.200000e+07  1.108582e-02
  7.400000e+07  1.106153e-02
  7.600000e+07  1.102587e-02
  7.800000e+07  1.097937e-02
  8.000000e+07  1.092259e-02
  8.500000e+07  1.073975e-02
  9.000000e+07  1.050648e-02
  9.500000e+07  1.023290e-02
  1.000000e+08  9.928919e-03
  1.100000e+08  9.267432e-03
  1.200000e+08  8.592753e-03
  1.300000e+08  7.968367e-03
  1.400000e+08  7.451276e-03
  1.500000e+08  6.806525e-03
  1.600000e+08  6.249213e-03
  1.700000e+08  5.763670e-03
  1.800000e+08  5.337645e-03
  1.900000e+08  4.961439e-03
  2.000000e+08  4.627291e-03


