#    [ 7925 :  3 :   5 ]    79 - 197
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  2.807608e-05
  1.500000e+06  8.021004e-05
  2.000000e+06  1.752467e-04
  2.500000e+06  3.296822e-04
  3.000000e+06  5.642020e-04
  3.500000e+06  9.054641e-04
  4.000000e+06  1.388476e-03
  4.500000e+06  2.059407e-03
  5.000000e+06  2.977591e-03
  5.500000e+06  4.212830e-03
  6.000000e+06  5.832106e-03
  6.500000e+06  7.885307e-03
  7.000000e+06  1.044525e-02
  7.500000e+06  1.372768e-02
  8.000000e+06  1.816771e-02
  8.500000e+06  2.441857e-02
  9.000000e+06  3.342810e-02
  9.500000e+06  4.667700e-02
  1.000000e+07  6.666151e-02
  1.050000e+07  9.799984e-02
  1.100000e+07  1.497840e-01
  1.150000e+07  2.351746e-01
  1.200000e+07  3.405897e-01
  1.250000e+07  4.077303e-01
  1.300000e+07  4.686750e-01
  1.350000e+07  5.504298e-01
  1.400000e+07  5.951537e-01
  1.450000e+07  5.560375e-01
  1.500000e+07  4.637896e-01
  1.550000e+07  3.684889e-01
  1.600000e+07  2.914233e-01
  1.650000e+07  2.339464e-01
  1.700000e+07  1.917911e-01
  1.750000e+07  1.606173e-01
  1.800000e+07  1.371666e-01
  1.850000e+07  1.191812e-01
  1.900000e+07  1.051244e-01
  1.950000e+07  9.394451e-02
  2.000000e+07  8.491142e-02
  2.100000e+07  7.104137e-02
  2.200000e+07  6.124441e-02
  2.300000e+07  5.405901e-02
  2.400000e+07  4.862859e-02
  2.500000e+07  4.442390e-02
  2.600000e+07  4.110307e-02
  2.700000e+07  3.843674e-02
  2.800000e+07  3.626601e-02
  2.900000e+07  3.447774e-02
  3.000000e+07  3.298939e-02
  3.200000e+07  3.068155e-02
  3.400000e+07  2.900547e-02
  3.600000e+07  2.775668e-02
  3.800000e+07  2.680482e-02
  4.000000e+07  2.606345e-02
  4.200000e+07  2.547337e-02
  4.400000e+07  2.499304e-02
  4.600000e+07  2.459259e-02
  4.800000e+07  2.425025e-02
  5.000000e+07  2.394987e-02
  5.200000e+07  2.367939e-02
  5.400000e+07  2.342968e-02
  5.600000e+07  2.319382e-02
  5.800000e+07  2.296654e-02
  6.000000e+07  2.274381e-02
  6.200000e+07  2.252258e-02
  6.400000e+07  2.230056e-02
  6.600000e+07  2.207601e-02
  6.800000e+07  2.184770e-02
  7.000000e+07  2.161474e-02
  7.200000e+07  2.137655e-02
  7.400000e+07  2.113278e-02
  7.600000e+07  2.088328e-02
  7.800000e+07  2.062804e-02
  8.000000e+07  2.036718e-02
  8.500000e+07  1.969228e-02
  9.000000e+07  1.898966e-02
  9.500000e+07  1.826694e-02
  1.000000e+08  1.753293e-02
  1.100000e+08  1.606855e-02
  1.200000e+08  1.467128e-02
  1.300000e+08  1.341060e-02
  1.400000e+08  1.234706e-02
  1.500000e+08  1.118538e-02
  1.600000e+08  1.018291e-02
  1.700000e+08  9.310937e-03
  1.800000e+08  8.547766e-03
  1.900000e+08  7.874815e-03
  2.000000e+08  7.277327e-03


