#    [ 7631 :  3 :   5 ]    76 - 186
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  7.590750e-05
  1.500000e+06  2.066040e-04
  2.000000e+06  4.326970e-04
  2.500000e+06  8.138641e-04
  3.000000e+06  1.477050e-03
  3.500000e+06  2.453910e-03
  4.000000e+06  3.697250e-03
  4.500000e+06  5.214590e-03
  5.000000e+06  7.077260e-03
  5.500000e+06  9.379410e-03
  6.000000e+06  1.219800e-02
  6.500000e+06  1.554380e-02
  7.000000e+06  1.938100e-02
  7.500000e+06  2.381710e-02
  8.000000e+06  2.927120e-02
  8.500000e+06  3.644820e-02
  9.000000e+06  4.611500e-02
  9.500000e+06  5.945530e-02
  1.000000e+07  7.820690e-02
  1.050000e+07  1.050510e-01
  1.100000e+07  1.440140e-01
  1.150000e+07  2.002490e-01
  1.200000e+07  2.766710e-01
  1.250000e+07  3.630660e-01
  1.300000e+07  4.277600e-01
  1.350000e+07  4.491920e-01
  1.400000e+07  4.463630e-01
  1.450000e+07  4.374940e-01
  1.500000e+07  4.144860e-01
  1.550000e+07  3.685390e-01
  1.600000e+07  3.090390e-01
  1.650000e+07  2.511330e-01
  1.700000e+07  2.027360e-01
  1.750000e+07  1.649510e-01
  1.800000e+07  1.361140e-01
  1.850000e+07  1.141200e-01
  1.900000e+07  9.719080e-02
  1.950000e+07  8.398710e-02
  2.000000e+07  7.354320e-02
  2.100000e+07  5.807040e-02
  2.200000e+07  4.758540e-02
  2.300000e+07  4.018530e-02
  2.400000e+07  3.478910e-02
  2.500000e+07  3.074960e-02
  2.600000e+07  2.766130e-02
  2.700000e+07  2.525950e-02
  2.800000e+07  2.336550e-02
  2.900000e+07  2.185480e-02
  3.000000e+07  2.063880e-02
  3.200000e+07  1.884760e-02
  3.400000e+07  1.764440e-02
  3.600000e+07  1.682510e-02
  3.800000e+07  1.626310e-02
  4.000000e+07  1.587680e-02
  4.200000e+07  1.561160e-02
  4.400000e+07  1.543010e-02
  4.600000e+07  1.530600e-02
  4.800000e+07  1.522070e-02
  5.000000e+07  1.516060e-02
  5.200000e+07  1.511590e-02
  5.400000e+07  1.507940e-02
  5.600000e+07  1.504570e-02
  5.800000e+07  1.501100e-02
  6.000000e+07  1.497240e-02
  6.200000e+07  1.492790e-02
  6.400000e+07  1.487620e-02
  6.600000e+07  1.481610e-02
  6.800000e+07  1.474710e-02
  7.000000e+07  1.466890e-02
  7.200000e+07  1.458140e-02
  7.400000e+07  1.448470e-02
  7.600000e+07  1.437880e-02
  7.800000e+07  1.426420e-02
  8.000000e+07  1.414120e-02
  8.500000e+07  1.379990e-02
  9.000000e+07  1.341690e-02
  9.500000e+07  1.300090e-02
  1.000000e+08  1.256110e-02
  1.100000e+08  1.164730e-02
  1.200000e+08  1.074700e-02
  1.300000e+08  9.927730e-03
  1.400000e+08  9.251670e-03
  1.500000e+08  8.435130e-03
  1.600000e+08  7.731521e-03
  1.700000e+08  7.120191e-03
  1.800000e+08  6.585090e-03
  1.900000e+08  6.113590e-03
  2.000000e+08  5.695610e-03


