#    [ 8234 :  3 :   5 ]    82 - 207
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  3.945020e-05
  1.500000e+06  1.133063e-04
  2.000000e+06  2.487585e-04
  2.500000e+06  4.702581e-04
  3.000000e+06  8.089300e-04
  3.500000e+06  1.305457e-03
  4.000000e+06  2.013873e-03
  4.500000e+06  3.005815e-03
  5.000000e+06  4.372747e-03
  5.500000e+06  6.219242e-03
  6.000000e+06  8.640206e-03
  6.500000e+06  1.170939e-02
  7.000000e+06  1.556998e-02
  7.500000e+06  2.061479e-02
  8.000000e+06  2.755326e-02
  8.500000e+06  3.739126e-02
  9.000000e+06  5.152016e-02
  9.500000e+06  7.190446e-02
  1.000000e+07  1.012401e-01
  1.050000e+07  1.429702e-01
  1.100000e+07  2.007034e-01
  1.150000e+07  2.750946e-01
  1.200000e+07  3.582589e-01
  1.250000e+07  4.375908e-01
  1.300000e+07  5.136060e-01
  1.350000e+07  5.835750e-01
  1.400000e+07  5.880912e-01
  1.450000e+07  4.968134e-01
  1.500000e+07  3.816053e-01
  1.550000e+07  2.906122e-01
  1.600000e+07  2.268851e-01
  1.650000e+07  1.825764e-01
  1.700000e+07  1.509881e-01
  1.750000e+07  1.277563e-01
  1.800000e+07  1.101593e-01
  1.850000e+07  9.648005e-02
  1.900000e+07  8.560572e-02
  1.950000e+07  7.679346e-02
  2.000000e+07  6.953296e-02
  2.100000e+07  5.797758e-02
  2.200000e+07  4.948966e-02
  2.300000e+07  4.302866e-02
  2.400000e+07  3.797424e-02
  2.500000e+07  3.393650e-02
  2.600000e+07  3.065938e-02
  2.700000e+07  2.796814e-02
  2.800000e+07  2.573936e-02
  2.900000e+07  2.388308e-02
  3.000000e+07  2.233177e-02
  3.200000e+07  1.994658e-02
  3.400000e+07  1.828117e-02
  3.600000e+07  1.713300e-02
  3.800000e+07  1.635916e-02
  4.000000e+07  1.585568e-02
  4.200000e+07  1.554593e-02
  4.400000e+07  1.537302e-02
  4.600000e+07  1.529476e-02
  4.800000e+07  1.527988e-02
  5.000000e+07  1.530529e-02
  5.200000e+07  1.535398e-02
  5.400000e+07  1.541353e-02
  5.600000e+07  1.547492e-02
  5.800000e+07  1.553166e-02
  6.000000e+07  1.557920e-02
  6.200000e+07  1.561438e-02
  6.400000e+07  1.563511e-02
  6.600000e+07  1.564012e-02
  6.800000e+07  1.562875e-02
  7.000000e+07  1.560071e-02
  7.200000e+07  1.555614e-02
  7.400000e+07  1.549536e-02
  7.600000e+07  1.541890e-02
  7.800000e+07  1.532742e-02
  8.000000e+07  1.522167e-02
  8.500000e+07  1.490036e-02
  9.000000e+07  1.450885e-02
  9.500000e+07  1.406143e-02
  1.000000e+08  1.357220e-02
  1.100000e+08  1.252185e-02
  1.200000e+08  1.145745e-02
  1.300000e+08  1.046584e-02
  1.400000e+08  9.621304e-03
  1.500000e+08  8.622827e-03
  1.600000e+08  7.751708e-03
  1.700000e+08  6.986988e-03
  1.800000e+08  6.312598e-03
  1.900000e+08  5.715942e-03
  2.000000e+08  5.185813e-03


