#    [ 9346 :  3 :   5 ]    93 - 237
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            90  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  6.338730e-05
  1.500000e+06  1.792200e-04
  2.000000e+06  3.904688e-04
  2.500000e+06  7.365002e-04
  3.000000e+06  1.269343e-03
  3.500000e+06  2.059552e-03
  4.000000e+06  3.203854e-03
  4.500000e+06  4.832732e-03
  5.000000e+06  7.052802e-03
  5.250000e+06  7.914378e-03
  5.500000e+06  6.240670e-03
  5.750000e+06  2.551376e-03
  6.000000e+06  1.076660e-03
  6.500000e+06  8.532800e-04
  7.000000e+06  1.547620e-03
  7.500000e+06  3.942880e-03
  8.000000e+06  7.787790e-03
  8.500000e+06  1.483225e-02
  9.000000e+06  2.816073e-02
  9.500000e+06  5.167630e-02
  1.000000e+07  9.054940e-02
  1.050000e+07  1.443773e-01
  1.100000e+07  1.899221e-01
  1.150000e+07  2.037665e-01
  1.200000e+07  2.021327e-01
  1.250000e+07  2.006208e-01
  1.300000e+07  2.044874e-01
  1.350000e+07  2.054129e-01
  1.400000e+07  1.888479e-01
  1.450000e+07  1.578242e-01
  1.500000e+07  1.266589e-01
  1.550000e+07  1.059170e-01
  1.600000e+07  9.494760e-02
  1.650000e+07  9.033970e-02
  1.700000e+07  8.864640e-02
  1.750000e+07  8.571642e-02
  1.800000e+07  7.945735e-02
  1.850000e+07  6.778208e-02
  1.900000e+07  5.461061e-02
  1.950000e+07  4.232802e-02
  2.000000e+07  3.261101e-02
  2.100000e+07  2.091450e-02
  2.200000e+07  1.544390e-02
  2.300000e+07  1.322042e-02
  2.400000e+07  1.309204e-02
  2.500000e+07  1.419933e-02
  2.600000e+07  1.577972e-02
  2.700000e+07  1.690209e-02
  2.800000e+07  1.675244e-02
  2.900000e+07  1.538492e-02
  3.000000e+07  1.347289e-02
  3.200000e+07  1.073285e-02
  3.400000e+07  8.402410e-03
  3.600000e+07  6.746020e-03
  3.800000e+07  5.671800e-03
  4.000000e+07  5.100220e-03
  4.200000e+07  4.837400e-03
  4.400000e+07  4.643610e-03
  4.600000e+07  4.474790e-03
  4.800000e+07  4.345150e-03
  5.000000e+07  4.201760e-03
  5.200000e+07  4.130050e-03
  5.400000e+07  4.045540e-03
  5.600000e+07  3.991090e-03
  5.800000e+07  3.975440e-03
  6.000000e+07  3.922520e-03
  6.200000e+07  3.879890e-03
  6.400000e+07  3.834070e-03
  6.600000e+07  3.757710e-03
  6.800000e+07  3.686560e-03
  7.000000e+07  3.646790e-03
  7.200000e+07  3.594200e-03
  7.400000e+07  3.455000e-03
  7.600000e+07  3.412720e-03
  7.800000e+07  3.345510e-03
  8.000000e+07  3.219470e-03
  8.500000e+07  3.087390e-03
  9.000000e+07  2.857470e-03
  9.500000e+07  2.671540e-03
  1.000000e+08  2.479240e-03
  1.100000e+08  2.184680e-03
  1.200000e+08  1.897690e-03
  1.300000e+08  1.633470e-03
  1.400000e+08  1.423140e-03
  1.500000e+08  1.237480e-03
  1.600000e+08  1.109360e-03
  1.700000e+08  9.770100e-04
  1.800000e+08  8.721490e-04
  1.900000e+08  8.069250e-04
  2.000000e+08  7.551360e-04


