#    [ 4034 :  3 :   5 ]    40 -  93
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.096989e-05
  1.500000e+06  3.077477e-05
  2.000000e+06  6.615259e-05
  2.500000e+06  1.224573e-04
  3.000000e+06  2.060305e-04
  3.500000e+06  3.245685e-04
  4.000000e+06  4.876213e-04
  4.500000e+06  7.072938e-04
  5.000000e+06  9.992412e-04
  5.500000e+06  1.384048e-03
  6.000000e+06  1.888981e-03
  6.500000e+06  2.549681e-03
  7.000000e+06  3.410005e-03
  7.500000e+06  4.514856e-03
  8.000000e+06  5.887704e-03
  8.500000e+06  7.500502e-03
  9.000000e+06  9.300377e-03
  9.500000e+06  1.133585e-02
  1.000000e+07  1.382329e-02
  1.050000e+07  1.706145e-02
  1.100000e+07  2.136583e-02
  1.150000e+07  2.709089e-02
  1.200000e+07  3.467596e-02
  1.250000e+07  4.467303e-02
  1.300000e+07  5.773828e-02
  1.350000e+07  7.455585e-02
  1.400000e+07  9.560832e-02
  1.450000e+07  1.206192e-01
  1.500000e+07  1.475918e-01
  1.550000e+07  1.720628e-01
  1.600000e+07  1.881047e-01
  1.650000e+07  1.916437e-01
  1.700000e+07  1.832343e-01
  1.750000e+07  1.671093e-01
  1.800000e+07  1.480285e-01
  1.850000e+07  1.292647e-01
  1.900000e+07  1.124068e-01
  1.950000e+07  9.793126e-02
  2.000000e+07  8.576121e-02
  2.100000e+07  6.699134e-02
  2.200000e+07  5.380604e-02
  2.300000e+07  4.431084e-02
  2.400000e+07  3.727175e-02
  2.500000e+07  3.190779e-02
  2.600000e+07  2.771980e-02
  2.700000e+07  2.438153e-02
  2.800000e+07  2.167423e-02
  2.900000e+07  1.944735e-02
  3.000000e+07  1.759463e-02
  3.200000e+07  1.472425e-02
  3.400000e+07  1.265285e-02
  3.600000e+07  1.113706e-02
  3.800000e+07  1.002067e-02
  4.000000e+07  9.197047e-03
  4.200000e+07  8.590166e-03
  4.400000e+07  8.144345e-03
  4.600000e+07  7.818163e-03
  4.800000e+07  7.580565e-03
  5.000000e+07  7.408172e-03
  5.200000e+07  7.283356e-03
  5.400000e+07  7.192817e-03
  5.600000e+07  7.126523e-03
  5.800000e+07  7.076911e-03
  6.000000e+07  7.038290e-03
  6.200000e+07  7.006388e-03
  6.400000e+07  6.978014e-03
  6.600000e+07  6.950800e-03
  6.800000e+07  6.923004e-03
  7.000000e+07  6.893370e-03
  7.200000e+07  6.861006e-03
  7.400000e+07  6.825309e-03
  7.600000e+07  6.785893e-03
  7.800000e+07  6.742539e-03
  8.000000e+07  6.695160e-03
  8.500000e+07  6.559377e-03
  9.000000e+07  6.400700e-03
  9.500000e+07  6.222728e-03
  1.000000e+08  6.029845e-03
  1.100000e+08  5.618253e-03
  1.200000e+08  5.203748e-03
  1.300000e+08  4.822349e-03
  1.400000e+08  4.507308e-03
  1.500000e+08  4.116090e-03
  1.600000e+08  3.778257e-03
  1.700000e+08  3.484137e-03
  1.800000e+08  3.226205e-03
  1.900000e+08  2.998528e-03
  2.000000e+08  2.796366e-03


