#    [ 2234 :  3 :   5 ]    22 -  49
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  5.804759e-06
  1.500000e+06  1.518098e-05
  2.000000e+06  3.097375e-05
  2.500000e+06  5.503132e-05
  3.000000e+06  8.950570e-05
  3.500000e+06  1.369486e-04
  4.000000e+06  2.004396e-04
  4.500000e+06  2.837642e-04
  5.000000e+06  3.916684e-04
  5.500000e+06  5.302227e-04
  6.000000e+06  7.073315e-04
  6.500000e+06  9.334463e-04
  7.000000e+06  1.222570e-03
  7.500000e+06  1.593657e-03
  8.000000e+06  2.072439e-03
  8.500000e+06  2.693200e-03
  9.000000e+06  3.498279e-03
  9.500000e+06  4.528344e-03
  1.000000e+07  5.788877e-03
  1.050000e+07  7.188019e-03
  1.100000e+07  8.522161e-03
  1.150000e+07  9.648764e-03
  1.200000e+07  1.068839e-02
  1.250000e+07  1.192521e-02
  1.300000e+07  1.360184e-02
  1.350000e+07  1.587651e-02
  1.400000e+07  1.886965e-02
  1.450000e+07  2.269865e-02
  1.500000e+07  2.748119e-02
  1.550000e+07  3.330943e-02
  1.600000e+07  4.019387e-02
  1.650000e+07  4.797765e-02
  1.700000e+07  5.624117e-02
  1.750000e+07  6.424997e-02
  1.800000e+07  7.102543e-02
  1.850000e+07  7.559423e-02
  1.900000e+07  7.734560e-02
  1.950000e+07  7.627269e-02
  2.000000e+07  7.291796e-02
  2.100000e+07  6.248135e-02
  2.200000e+07  5.138095e-02
  2.300000e+07  4.192365e-02
  2.400000e+07  3.447195e-02
  2.500000e+07  2.872449e-02
  2.600000e+07  2.428146e-02
  2.700000e+07  2.080679e-02
  2.800000e+07  1.804960e-02
  2.900000e+07  1.582947e-02
  3.000000e+07  1.401753e-02
  3.200000e+07  1.127283e-02
  3.400000e+07  9.333354e-03
  3.600000e+07  7.928015e-03
  3.800000e+07  6.893376e-03
  4.000000e+07  6.124244e-03
  4.200000e+07  5.549168e-03
  4.400000e+07  5.117656e-03
  4.600000e+07  4.793058e-03
  4.800000e+07  4.548319e-03
  5.000000e+07  4.363259e-03
  5.200000e+07  4.222735e-03
  5.400000e+07  4.115330e-03
  5.600000e+07  4.032421e-03
  5.800000e+07  3.967474e-03
  6.000000e+07  3.915540e-03
  6.200000e+07  3.872862e-03
  6.400000e+07  3.836592e-03
  6.600000e+07  3.804573e-03
  6.800000e+07  3.775176e-03
  7.000000e+07  3.747179e-03
  7.200000e+07  3.719668e-03
  7.400000e+07  3.691973e-03
  7.600000e+07  3.663609e-03
  7.800000e+07  3.634233e-03
  8.000000e+07  3.603618e-03
  8.500000e+07  3.520896e-03
  9.000000e+07  3.429103e-03
  9.500000e+07  3.329118e-03
  1.000000e+08  3.222613e-03
  1.100000e+08  2.998537e-03
  1.200000e+08  2.774997e-03
  1.300000e+08  2.570202e-03
  1.400000e+08  2.401356e-03
  1.500000e+08  2.192404e-03
  1.600000e+08  2.012098e-03
  1.700000e+08  1.855207e-03
  1.800000e+08  1.717676e-03
  1.900000e+08  1.596316e-03
  2.000000e+08  1.488583e-03


