#    [ 3325 :  3 :   5 ]    33 -  75
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  3.759660e-05
  1.500000e+06  1.149440e-04
  2.000000e+06  2.419200e-04
  2.500000e+06  4.299280e-04
  3.000000e+06  6.828900e-04
  3.500000e+06  1.001840e-03
  4.000000e+06  1.392820e-03
  4.500000e+06  1.867670e-03
  5.000000e+06  2.443960e-03
  5.500000e+06  3.146160e-03
  6.000000e+06  4.008150e-03
  6.500000e+06  5.076691e-03
  7.000000e+06  6.415091e-03
  7.500000e+06  8.102951e-03
  8.000000e+06  1.021920e-02
  8.500000e+06  1.278190e-02
  9.000000e+06  1.563460e-02
  9.500000e+06  1.841980e-02
  1.000000e+07  2.089570e-02
  1.050000e+07  2.331470e-02
  1.100000e+07  2.624620e-02
  1.150000e+07  3.021170e-02
  1.200000e+07  3.565950e-02
  1.250000e+07  4.303870e-02
  1.300000e+07  5.286240e-02
  1.350000e+07  6.561020e-02
  1.400000e+07  8.130290e-02
  1.450000e+07  9.859080e-02
  1.500000e+07  1.139420e-01
  1.550000e+07  1.230230e-01
  1.600000e+07  1.245130e-01
  1.650000e+07  1.211090e-01
  1.700000e+07  1.161710e-01
  1.750000e+07  1.113080e-01
  1.800000e+07  1.066190e-01
  1.850000e+07  1.016670e-01
  1.900000e+07  9.611490e-02
  1.950000e+07  8.992171e-02
  2.000000e+07  8.328850e-02
  2.100000e+07  6.978470e-02
  2.200000e+07  5.769100e-02
  2.300000e+07  4.776930e-02
  2.400000e+07  3.995200e-02
  2.500000e+07  3.387390e-02
  2.600000e+07  2.914410e-02
  2.700000e+07  2.543590e-02
  2.800000e+07  2.249850e-02
  2.900000e+07  2.014570e-02
  3.000000e+07  1.824030e-02
  3.200000e+07  1.539280e-02
  3.400000e+07  1.341620e-02
  3.600000e+07  1.200060e-02
  3.800000e+07  1.095960e-02
  4.000000e+07  1.017670e-02
  4.200000e+07  9.576000e-03
  4.400000e+07  9.106611e-03
  4.600000e+07  8.733450e-03
  4.800000e+07  8.431721e-03
  5.000000e+07  8.183560e-03
  5.200000e+07  7.975881e-03
  5.400000e+07  7.798931e-03
  5.600000e+07  7.645380e-03
  5.800000e+07  7.509640e-03
  6.000000e+07  7.387441e-03
  6.200000e+07  7.275470e-03
  6.400000e+07  7.171161e-03
  6.600000e+07  7.072520e-03
  6.800000e+07  6.977990e-03
  7.000000e+07  6.886370e-03
  7.200000e+07  6.796710e-03
  7.400000e+07  6.708300e-03
  7.600000e+07  6.620580e-03
  7.800000e+07  6.533151e-03
  8.000000e+07  6.445700e-03
  8.500000e+07  6.225820e-03
  9.000000e+07  6.003210e-03
  9.500000e+07  5.778160e-03
  1.000000e+08  5.552030e-03
  1.100000e+08  5.104940e-03
  1.200000e+08  4.681720e-03
  1.300000e+08  4.304260e-03
  1.400000e+08  3.994500e-03
  1.500000e+08  3.633400e-03
  1.600000e+08  3.323530e-03
  1.700000e+08  3.055240e-03
  1.800000e+08  2.821120e-03
  1.900000e+08  2.615370e-03
  2.000000e+08  2.433420e-03


