#    [  831 :  3 :   5 ]     8 -  18
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            93  lin-lin  interpolation
  6.230000e+06  0.000000e+00
  7.000000e+06  7.435703e-04
  7.500000e+06  1.013160e-03
  8.500000e+06  2.999865e-04
  9.000000e+06  1.099926e-03
  9.500000e+06  1.999923e-03
  1.000000e+07  4.799823e-03
  1.030000e+07  5.299788e-03
  1.050000e+07  4.899799e-03
  1.080000e+07  1.899903e-03
  1.100000e+07  2.299866e-03
  1.130000e+07  7.999615e-03
  1.150000e+07  8.999553e-03
  1.200000e+07  1.999886e-03
  1.230000e+07  1.299922e-03
  1.250000e+07  2.699828e-03
  1.300000e+07  6.999524e-03
  1.320000e+07  7.999436e-03
  1.340000e+07  4.899656e-03
  1.350000e+07  4.799656e-03
  1.370000e+07  5.999550e-03
  1.400000e+07  5.499591e-03
  1.420000e+07  4.899614e-03
  1.450000e+07  8.599333e-03
  1.480000e+07  1.149910e-02
  1.500000e+07  7.049429e-03
  1.520000e+07  5.199555e-03
  1.540000e+07  4.399631e-03
  1.560000e+07  4.599586e-03
  1.600000e+07  4.599592e-03
  1.650000e+07  4.599567e-03
  1.700000e+07  4.599542e-03
  1.750000e+07  4.699494e-03
  1.800000e+07  4.999413e-03
  1.850000e+07  5.515594e-03
  1.900000e+07  5.783692e-03
  1.950000e+07  6.203158e-03
  2.000000e+07  6.794478e-03
  2.050000e+07  7.578339e-03
  2.100000e+07  8.571434e-03
  2.150000e+07  9.777056e-03
  2.200000e+07  1.117350e-02
  2.250000e+07  1.269698e-02
  2.300000e+07  1.519619e-02
  2.350000e+07  1.799526e-02
  2.370000e+07  1.899487e-02
  2.400000e+07  1.649547e-02
  2.450000e+07  1.139676e-02
  2.500000e+07  1.169659e-02
  2.600000e+07  1.299611e-02
  2.700000e+07  1.349597e-02
  2.800000e+07  1.322117e-02
  2.900000e+07  1.149185e-02
  3.000000e+07  1.003644e-02
  3.100000e+07  8.845133e-03
  3.200000e+07  7.873932e-03
  3.300000e+07  7.077548e-03
  3.400000e+07  6.418198e-03
  3.500000e+07  5.865894e-03
  3.600000e+07  5.397748e-03
  3.700000e+07  4.996671e-03
  3.800000e+07  4.649370e-03
  3.900000e+07  4.345649e-03
  4.000000e+07  4.077914e-03
  4.200000e+07  3.626710e-03
  4.400000e+07  3.260577e-03
  4.600000e+07  2.956825e-03
  4.800000e+07  2.700060e-03
  5.000000e+07  2.479787e-03
  5.200000e+07  2.291907e-03
  5.400000e+07  2.120523e-03
  5.600000e+07  1.960835e-03
  5.800000e+07  1.839145e-03
  6.000000e+07  1.761252e-03
  6.200000e+07  1.708257e-03
  6.400000e+07  1.675661e-03
  6.600000e+07  1.657765e-03
  6.800000e+07  1.642268e-03
  7.000000e+07  1.626170e-03
  7.500000e+07  1.583875e-03
  8.000000e+07  1.538780e-03
  8.500000e+07  1.490883e-03
  9.000000e+07  1.567784e-03
  9.500000e+07  1.498987e-03
  1.000000e+08  1.432389e-03
  1.050000e+08  1.368090e-03
  1.100000e+08  1.306092e-03
  1.150000e+08  1.246793e-03
  1.200000e+08  1.190594e-03
  1.250000e+08  1.137994e-03
  1.300000e+08  1.089395e-03
  1.350000e+08  1.045596e-03
  1.400000e+08  1.006896e-03


