#    [ 2125 :  3 :   5 ]    21 -  45
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  2.989762e-06
  1.500000e+06  7.659182e-06
  2.000000e+06  1.538147e-05
  2.500000e+06  2.699507e-05
  3.000000e+06  4.348995e-05
  3.500000e+06  6.605584e-05
  4.000000e+06  9.614732e-05
  4.500000e+06  1.355764e-04
  5.000000e+06  1.866488e-04
  5.500000e+06  2.523593e-04
  6.000000e+06  3.366611e-04
  6.500000e+06  4.448319e-04
  7.000000e+06  5.839766e-04
  7.500000e+06  7.637397e-04
  8.000000e+06  9.972972e-04
  8.500000e+06  1.302612e-03
  9.000000e+06  1.703488e-03
  9.500000e+06  2.228502e-03
  1.000000e+07  2.902399e-03
  1.050000e+07  3.721229e-03
  1.100000e+07  4.618969e-03
  1.150000e+07  5.493371e-03
  1.200000e+07  6.339648e-03
  1.250000e+07  7.322608e-03
  1.300000e+07  8.678848e-03
  1.350000e+07  1.063340e-02
  1.400000e+07  1.340328e-02
  1.450000e+07  1.719474e-02
  1.500000e+07  2.209833e-02
  1.550000e+07  2.781571e-02
  1.600000e+07  3.335174e-02
  1.650000e+07  3.729483e-02
  1.700000e+07  3.903187e-02
  1.750000e+07  3.946735e-02
  1.800000e+07  4.011423e-02
  1.850000e+07  4.181791e-02
  1.900000e+07  4.405678e-02
  1.950000e+07  4.507310e-02
  2.000000e+07  4.355041e-02
  2.100000e+07  3.653385e-02
  2.200000e+07  3.185896e-02
  2.300000e+07  2.975227e-02
  2.400000e+07  2.731512e-02
  2.500000e+07  2.355860e-02
  2.600000e+07  1.945548e-02
  2.700000e+07  1.590549e-02
  2.800000e+07  1.313652e-02
  2.900000e+07  1.104769e-02
  3.000000e+07  9.474821e-03
  3.200000e+07  7.353719e-03
  3.400000e+07  6.054980e-03
  3.600000e+07  5.218875e-03
  3.800000e+07  4.660568e-03
  4.000000e+07  4.278532e-03
  4.200000e+07  4.013172e-03
  4.400000e+07  3.827429e-03
  4.600000e+07  3.697137e-03
  4.800000e+07  3.605926e-03
  5.000000e+07  3.542373e-03
  5.200000e+07  3.498327e-03
  5.400000e+07  3.467876e-03
  5.600000e+07  3.446687e-03
  5.800000e+07  3.431558e-03
  6.000000e+07  3.420119e-03
  6.200000e+07  3.410613e-03
  6.400000e+07  3.401744e-03
  6.600000e+07  3.392564e-03
  6.800000e+07  3.382389e-03
  7.000000e+07  3.370732e-03
  7.200000e+07  3.357266e-03
  7.400000e+07  3.341776e-03
  7.600000e+07  3.324142e-03
  7.800000e+07  3.304310e-03
  8.000000e+07  3.282283e-03
  8.500000e+07  3.217960e-03
  9.000000e+07  3.141637e-03
  9.500000e+07  3.055334e-03
  1.000000e+08  2.961366e-03
  1.100000e+08  2.760110e-03
  1.200000e+08  2.556945e-03
  1.300000e+08  2.369799e-03
  1.400000e+08  2.215125e-03
  1.500000e+08  2.022953e-03
  1.600000e+08  1.856972e-03
  1.700000e+08  1.712447e-03
  1.800000e+08  1.585693e-03
  1.900000e+08  1.473798e-03
  2.000000e+08  1.374438e-03


