#    [ 2637 :  3 :   5 ]    26 -  58
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  6.825594e-06
  1.500000e+06  1.817083e-05
  2.000000e+06  3.759263e-05
  2.500000e+06  6.755452e-05
  3.000000e+06  1.109435e-04
  3.500000e+06  1.712117e-04
  4.000000e+06  2.525682e-04
  4.500000e+06  3.602462e-04
  5.000000e+06  5.008878e-04
  5.500000e+06  6.830956e-04
  6.000000e+06  9.182156e-04
  6.500000e+06  1.221431e-03
  7.000000e+06  1.613264e-03
  7.500000e+06  2.121460e-03
  8.000000e+06  2.782679e-03
  8.500000e+06  3.641443e-03
  9.000000e+06  4.738863e-03
  9.500000e+06  6.077820e-03
  1.000000e+07  7.569991e-03
  1.050000e+07  9.055536e-03
  1.100000e+07  1.048867e-02
  1.150000e+07  1.206789e-02
  1.200000e+07  1.410133e-02
  1.250000e+07  1.685872e-02
  1.300000e+07  2.056130e-02
  1.350000e+07  2.540472e-02
  1.400000e+07  3.152589e-02
  1.450000e+07  3.888242e-02
  1.500000e+07  4.706899e-02
  1.550000e+07  5.523722e-02
  1.600000e+07  6.239711e-02
  1.650000e+07  6.803510e-02
  1.700000e+07  7.237945e-02
  1.750000e+07  7.595508e-02
  1.800000e+07  7.898332e-02
  1.850000e+07  8.119683e-02
  1.900000e+07  8.207038e-02
  1.950000e+07  8.119273e-02
  2.000000e+07  7.851776e-02
  2.100000e+07  6.919240e-02
  2.200000e+07  5.813007e-02
  2.300000e+07  4.805497e-02
  2.400000e+07  3.981782e-02
  2.500000e+07  3.333763e-02
  2.600000e+07  2.827551e-02
  2.700000e+07  2.429500e-02
  2.800000e+07  2.112756e-02
  2.900000e+07  1.857341e-02
  3.000000e+07  1.648713e-02
  3.200000e+07  1.332353e-02
  3.400000e+07  1.108292e-02
  3.600000e+07  9.452886e-03
  3.800000e+07  8.245830e-03
  4.000000e+07  7.341946e-03
  4.200000e+07  6.660442e-03
  4.400000e+07  6.144443e-03
  4.600000e+07  5.752645e-03
  4.800000e+07  5.454423e-03
  5.000000e+07  5.226773e-03
  5.200000e+07  5.052277e-03
  5.400000e+07  4.917684e-03
  5.600000e+07  4.812888e-03
  5.800000e+07  4.730167e-03
  6.000000e+07  4.663618e-03
  6.200000e+07  4.608725e-03
  6.400000e+07  4.562039e-03
  6.600000e+07  4.520928e-03
  6.800000e+07  4.483391e-03
  7.000000e+07  4.447912e-03
  7.200000e+07  4.413353e-03
  7.400000e+07  4.378869e-03
  7.600000e+07  4.343840e-03
  7.800000e+07  4.307827e-03
  8.000000e+07  4.270526e-03
  8.500000e+07  4.170573e-03
  9.000000e+07  4.060529e-03
  9.500000e+07  3.941225e-03
  1.000000e+08  3.814504e-03
  1.100000e+08  3.548518e-03
  1.200000e+08  3.283580e-03
  1.300000e+08  3.041035e-03
  1.400000e+08  2.841142e-03
  1.500000e+08  2.593848e-03
  1.600000e+08  2.380483e-03
  1.700000e+08  2.194843e-03
  1.800000e+08  2.032121e-03
  1.900000e+08  1.888537e-03
  2.000000e+08  1.761080e-03


