#    [ 1428 :  3 :   5 ]    14 -  29
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            70  lin-lin  interpolation
# Energy        CrossSection
  8.473900e+06  0.000000e+00
  9.000000e+06  6.854630e-05
  1.000000e+07  1.186133e-04
  1.100000e+07  2.064896e-04
  1.200000e+07  3.614657e-04
  1.300000e+07  6.402413e-04
  1.400000e+07  1.163274e-03
  1.500000e+07  2.213808e-03
  1.600000e+07  4.567303e-03
  1.650000e+07  6.871174e-03
  1.700000e+07  1.076721e-02
  1.750000e+07  1.757865e-02
  1.800000e+07  2.894934e-02
  1.850000e+07  4.281573e-02
  1.900000e+07  4.921071e-02
  1.950000e+07  4.864248e-02
  2.000000e+07  5.161230e-02
  2.050000e+07  5.771857e-02
  2.100000e+07  5.657281e-02
  2.150000e+07  4.668248e-02
  2.200000e+07  3.624923e-02
  2.250000e+07  2.881832e-02
  2.300000e+07  2.416098e-02
  2.350000e+07  2.145467e-02
  2.400000e+07  2.007675e-02
  2.450000e+07  1.959146e-02
  2.500000e+07  1.964595e-02
  2.550000e+07  1.989638e-02
  2.600000e+07  2.001486e-02
  2.700000e+07  1.906515e-02
  2.800000e+07  1.673365e-02
  2.900000e+07  1.413387e-02
  3.000000e+07  1.192265e-02
  3.100000e+07  1.021012e-02
  3.200000e+07  8.910189e-03
  3.300000e+07  7.917957e-03
  3.400000e+07  7.147566e-03
  3.500000e+07  6.537941e-03
  3.600000e+07  6.046392e-03
  3.700000e+07  5.643230e-03
  3.800000e+07  5.307458e-03
  3.900000e+07  5.023780e-03
  4.000000e+07  4.781097e-03
  4.200000e+07  4.388022e-03
  4.400000e+07  4.083038e-03
  4.600000e+07  3.838750e-03
  4.800000e+07  3.638059e-03
  5.000000e+07  3.469366e-03
  5.200000e+07  3.325471e-03
  5.400000e+07  3.199275e-03
  5.600000e+07  3.088078e-03
  5.800000e+07  2.989181e-03
  6.000000e+07  2.899883e-03
  6.200000e+07  2.818084e-03
  6.400000e+07  2.743186e-03
  6.600000e+07  2.673688e-03
  6.800000e+07  2.609189e-03
  7.000000e+07  2.548690e-03
  7.500000e+07  2.412692e-03
  8.000000e+07  2.293194e-03
  8.500000e+07  2.186994e-03
  9.000000e+07  2.091395e-03
  9.500000e+07  2.004796e-03
  1.000000e+08  1.925697e-03
  1.050000e+08  1.853197e-03
  1.100000e+08  1.786597e-03
  1.150000e+08  1.725298e-03
  1.200000e+08  1.668698e-03
  1.300000e+08  1.567998e-03
  1.400000e+08  1.481399e-03


