#    [ 4640 :  3 :   5 ]    46 - 107
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.213252e-05
  1.500000e+06  3.217199e-05
  2.000000e+06  6.747258e-05
  2.500000e+06  1.246003e-04
  3.000000e+06  2.128381e-04
  3.500000e+06  3.460306e-04
  4.000000e+06  5.467462e-04
  4.500000e+06  8.569808e-04
  5.000000e+06  1.366686e-03
  5.500000e+06  2.239536e-03
  6.000000e+06  3.224879e-03
  6.500000e+06  3.606133e-03
  7.000000e+06  4.215483e-03
  7.500000e+06  5.336037e-03
  8.000000e+06  6.890892e-03
  8.500000e+06  8.834315e-03
  9.000000e+06  1.124969e-02
  9.500000e+06  1.442369e-02
  1.000000e+07  1.880102e-02
  1.050000e+07  2.494268e-02
  1.100000e+07  3.356264e-02
  1.150000e+07  4.555281e-02
  1.200000e+07  6.183147e-02
  1.250000e+07  8.274936e-02
  1.300000e+07  1.069286e-01
  1.350000e+07  1.306800e-01
  1.400000e+07  1.504237e-01
  1.450000e+07  1.661676e-01
  1.500000e+07  1.798790e-01
  1.550000e+07  1.910822e-01
  1.600000e+07  1.964605e-01
  1.650000e+07  1.933610e-01
  1.700000e+07  1.824448e-01
  1.750000e+07  1.668433e-01
  1.800000e+07  1.498339e-01
  1.850000e+07  1.335642e-01
  1.900000e+07  1.190267e-01
  1.950000e+07  1.064793e-01
  2.000000e+07  9.582088e-02
  2.100000e+07  7.903150e-02
  2.200000e+07  6.691628e-02
  2.300000e+07  5.797479e-02
  2.400000e+07  5.120480e-02
  2.500000e+07  4.595354e-02
  2.600000e+07  4.179168e-02
  2.700000e+07  3.843077e-02
  2.800000e+07  3.567224e-02
  2.900000e+07  3.337602e-02
  3.000000e+07  3.144100e-02
  3.200000e+07  2.837480e-02
  3.400000e+07  2.606891e-02
  3.600000e+07  2.428075e-02
  3.800000e+07  2.285686e-02
  4.000000e+07  2.169605e-02
  4.200000e+07  2.072934e-02
  4.400000e+07  1.990852e-02
  4.600000e+07  1.919912e-02
  4.800000e+07  1.857608e-02
  5.000000e+07  1.802086e-02
  5.200000e+07  1.751955e-02
  5.400000e+07  1.706159e-02
  5.600000e+07  1.663887e-02
  5.800000e+07  1.624505e-02
  6.000000e+07  1.587518e-02
  6.200000e+07  1.552532e-02
  6.400000e+07  1.519233e-02
  6.600000e+07  1.487369e-02
  6.800000e+07  1.456734e-02
  7.000000e+07  1.427163e-02
  7.200000e+07  1.398517e-02
  7.400000e+07  1.370688e-02
  7.600000e+07  1.343582e-02
  7.800000e+07  1.317125e-02
  8.000000e+07  1.291256e-02
  8.500000e+07  1.228851e-02
  9.000000e+07  1.169285e-02
  9.500000e+07  1.112262e-02
  1.000000e+08  1.057659e-02
  1.100000e+08  9.557686e-03
  1.200000e+08  8.644402e-03
  1.300000e+08  7.852248e-03
  1.400000e+08  7.200423e-03
  1.500000e+08  6.510850e-03
  1.600000e+08  5.922026e-03
  1.700000e+08  5.414853e-03
  1.800000e+08  4.974576e-03
  1.900000e+08  4.589655e-03
  2.000000e+08  4.250954e-03


