#    [ 5843 :  3 :   5 ]    58 - 142
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  2.708820e-06
  1.500000e+06  3.659490e-05
  2.000000e+06  1.205210e-04
  2.500000e+06  2.692620e-04
  3.000000e+06  5.189410e-04
  3.500000e+06  9.265891e-04
  4.000000e+06  1.550370e-03
  4.500000e+06  2.442050e-03
  5.000000e+06  3.660160e-03
  5.500000e+06  5.276660e-03
  6.000000e+06  7.371710e-03
  6.500000e+06  1.001010e-02
  7.000000e+06  1.318950e-02
  7.500000e+06  1.802070e-02
  8.000000e+06  2.183050e-02
  8.500000e+06  2.617740e-02
  9.000000e+06  3.157050e-02
  9.500000e+06  3.858870e-02
  1.000000e+07  4.786040e-02
  1.050000e+07  6.019210e-02
  1.100000e+07  7.667020e-02
  1.150000e+07  9.875500e-02
  1.200000e+07  1.282610e-01
  1.250000e+07  1.669800e-01
  1.300000e+07  2.154000e-01
  1.350000e+07  2.698650e-01
  1.400000e+07  3.192180e-01
  1.450000e+07  3.466020e-01
  1.500000e+07  3.413160e-01
  1.550000e+07  3.088490e-01
  1.600000e+07  2.642880e-01
  1.650000e+07  2.200290e-01
  1.700000e+07  1.818040e-01
  1.750000e+07  1.508010e-01
  1.800000e+07  1.262750e-01
  1.850000e+07  1.069840e-01
  1.900000e+07  9.175450e-02
  1.950000e+07  7.963321e-02
  2.000000e+07  6.988810e-02
  2.100000e+07  5.524460e-02
  2.200000e+07  4.515440e-02
  2.300000e+07  3.795040e-02
  2.400000e+07  3.265120e-02
  2.500000e+07  2.865520e-02
  2.600000e+07  2.557940e-02
  2.700000e+07  2.317080e-02
  2.800000e+07  2.125760e-02
  2.900000e+07  1.971940e-02
  3.000000e+07  1.847000e-02
  3.200000e+07  1.660170e-02
  3.400000e+07  1.531410e-02
  3.600000e+07  1.440820e-02
  3.800000e+07  1.376070e-02
  4.000000e+07  1.329190e-02
  4.200000e+07  1.294850e-02
  4.400000e+07  1.269400e-02
  4.600000e+07  1.250260e-02
  4.800000e+07  1.235590e-02
  5.000000e+07  1.224050e-02
  5.200000e+07  1.214660e-02
  5.400000e+07  1.206690e-02
  5.600000e+07  1.199590e-02
  5.800000e+07  1.192970e-02
  6.000000e+07  1.186510e-02
  6.200000e+07  1.179990e-02
  6.400000e+07  1.173240e-02
  6.600000e+07  1.166150e-02
  6.800000e+07  1.158630e-02
  7.000000e+07  1.150620e-02
  7.200000e+07  1.142090e-02
  7.400000e+07  1.133020e-02
  7.600000e+07  1.123400e-02
  7.800000e+07  1.113240e-02
  8.000000e+07  1.102550e-02
  8.500000e+07  1.073690e-02
  9.000000e+07  1.042120e-02
  9.500000e+07  1.008430e-02
  1.000000e+08  9.732251e-03
  1.100000e+08  9.008710e-03
  1.200000e+08  8.302070e-03
  1.300000e+08  7.661710e-03
  1.400000e+08  7.133870e-03
  1.500000e+08  6.501130e-03
  1.600000e+08  5.956360e-03
  1.700000e+08  5.483380e-03
  1.800000e+08  5.069630e-03
  1.900000e+08  4.705250e-03
  2.000000e+08  4.382400e-03


