#    [ 4431 :  3 :   5 ]    44 -  98
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.197609e-05
  1.500000e+06  3.367484e-05
  2.000000e+06  7.251501e-05
  2.500000e+06  1.344401e-04
  3.000000e+06  2.265152e-04
  3.500000e+06  3.573496e-04
  4.000000e+06  5.376731e-04
  4.500000e+06  7.811466e-04
  5.000000e+06  1.105509e-03
  5.500000e+06  1.534145e-03
  6.000000e+06  2.098014e-03
  6.500000e+06  2.837245e-03
  7.000000e+06  3.799903e-03
  7.500000e+06  5.031554e-03
  8.000000e+06  6.548962e-03
  8.500000e+06  8.319733e-03
  9.000000e+06  1.032374e-02
  9.500000e+06  1.268386e-02
  1.000000e+07  1.568088e-02
  1.050000e+07  1.966181e-02
  1.100000e+07  2.501381e-02
  1.150000e+07  3.220788e-02
  1.200000e+07  4.184156e-02
  1.250000e+07  5.462994e-02
  1.300000e+07  7.127410e-02
  1.350000e+07  9.207777e-02
  1.400000e+07  1.162154e-01
  1.450000e+07  1.410836e-01
  1.500000e+07  1.630111e-01
  1.550000e+07  1.792591e-01
  1.600000e+07  1.885293e-01
  1.650000e+07  1.899077e-01
  1.700000e+07  1.831809e-01
  1.750000e+07  1.699183e-01
  1.800000e+07  1.530431e-01
  1.850000e+07  1.353816e-01
  1.900000e+07  1.187759e-01
  1.950000e+07  1.040684e-01
  2.000000e+07  9.144906e-02
  2.100000e+07  7.165271e-02
  2.200000e+07  5.759133e-02
  2.300000e+07  4.742516e-02
  2.400000e+07  3.988158e-02
  2.500000e+07  3.413498e-02
  2.600000e+07  2.965177e-02
  2.700000e+07  2.608144e-02
  2.800000e+07  2.318844e-02
  2.900000e+07  2.081051e-02
  3.000000e+07  1.883315e-02
  3.200000e+07  1.577055e-02
  3.400000e+07  1.355949e-02
  3.600000e+07  1.193920e-02
  3.800000e+07  1.074313e-02
  4.000000e+07  9.858106e-03
  4.200000e+07  9.203666e-03
  4.400000e+07  8.720958e-03
  4.600000e+07  8.366177e-03
  4.800000e+07  8.106424e-03
  5.000000e+07  7.916869e-03
  5.200000e+07  7.778735e-03
  5.400000e+07  7.677812e-03
  5.600000e+07  7.603351e-03
  5.800000e+07  7.547221e-03
  6.000000e+07  7.503290e-03
  6.200000e+07  7.466938e-03
  6.400000e+07  7.434706e-03
  6.600000e+07  7.404016e-03
  6.800000e+07  7.372970e-03
  7.000000e+07  7.340186e-03
  7.200000e+07  7.304685e-03
  7.400000e+07  7.265794e-03
  7.600000e+07  7.223077e-03
  7.800000e+07  7.176284e-03
  8.000000e+07  7.125303e-03
  8.500000e+07  6.979734e-03
  9.000000e+07  6.810152e-03
  9.500000e+07  6.620277e-03
  1.000000e+08  6.414699e-03
  1.100000e+08  5.976379e-03
  1.200000e+08  5.535196e-03
  1.300000e+08  5.129352e-03
  1.400000e+08  4.794156e-03
  1.500000e+08  4.377985e-03
  1.600000e+08  4.018619e-03
  1.700000e+08  3.705761e-03
  1.800000e+08  3.431405e-03
  1.900000e+08  3.189233e-03
  2.000000e+08  2.974204e-03


