#    [ 4840 :  3 :   5 ]    48 - 111
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.515798e-05
  1.500000e+06  4.291106e-05
  2.000000e+06  9.296518e-05
  2.500000e+06  1.734025e-04
  3.000000e+06  2.940706e-04
  3.500000e+06  4.673107e-04
  4.000000e+06  7.089874e-04
  4.500000e+06  1.039979e-03
  5.000000e+06  1.488341e-03
  5.500000e+06  2.092335e-03
  6.000000e+06  2.904190e-03
  6.500000e+06  3.993215e-03
  7.000000e+06  5.443782e-03
  7.500000e+06  7.341500e-03
  8.000000e+06  9.760156e-03
  8.500000e+06  1.281773e-02
  9.000000e+06  1.680664e-02
  9.500000e+06  2.208030e-02
  1.000000e+07  2.837948e-02
  1.050000e+07  3.460629e-02
  1.100000e+07  4.084520e-02
  1.150000e+07  4.906970e-02
  1.200000e+07  6.121021e-02
  1.250000e+07  7.864035e-02
  1.300000e+07  1.023000e-01
  1.350000e+07  1.318552e-01
  1.400000e+07  1.638403e-01
  1.450000e+07  1.913232e-01
  1.500000e+07  2.085084e-01
  1.550000e+07  2.150875e-01
  1.600000e+07  2.132642e-01
  1.650000e+07  2.041637e-01
  1.700000e+07  1.888536e-01
  1.750000e+07  1.696965e-01
  1.800000e+07  1.495536e-01
  1.850000e+07  1.305555e-01
  1.900000e+07  1.137553e-01
  1.950000e+07  9.941231e-02
  2.000000e+07  8.737102e-02
  2.100000e+07  6.874511e-02
  2.200000e+07  5.560452e-02
  2.300000e+07  4.609353e-02
  2.400000e+07  3.900816e-02
  2.500000e+07  3.358547e-02
  2.600000e+07  2.933627e-02
  2.700000e+07  2.593951e-02
  2.800000e+07  2.317892e-02
  2.900000e+07  2.090490e-02
  3.000000e+07  1.901133e-02
  3.200000e+07  1.607666e-02
  3.400000e+07  1.396054e-02
  3.600000e+07  1.241514e-02
  3.800000e+07  1.128053e-02
  4.000000e+07  1.044719e-02
  4.200000e+07  9.836875e-03
  4.400000e+07  9.392168e-03
  4.600000e+07  9.070280e-03
  4.800000e+07  8.839056e-03
  5.000000e+07  8.674243e-03
  5.200000e+07  8.557515e-03
  5.400000e+07  8.475028e-03
  5.600000e+07  8.416331e-03
  5.800000e+07  8.373546e-03
  6.000000e+07  8.340750e-03
  6.200000e+07  8.313510e-03
  6.400000e+07  8.288525e-03
  6.600000e+07  8.263363e-03
  6.800000e+07  8.236254e-03
  7.000000e+07  8.205934e-03
  7.200000e+07  8.171531e-03
  7.400000e+07  8.132473e-03
  7.600000e+07  8.088418e-03
  7.800000e+07  8.039204e-03
  8.000000e+07  7.984802e-03
  8.500000e+07  7.826810e-03
  9.000000e+07  7.640167e-03
  9.500000e+07  7.429609e-03
  1.000000e+08  7.200649e-03
  1.100000e+08  6.710776e-03
  1.200000e+08  6.216577e-03
  1.300000e+08  5.761488e-03
  1.400000e+08  5.385445e-03
  1.500000e+08  4.918209e-03
  1.600000e+08  4.514676e-03
  1.700000e+08  4.163323e-03
  1.800000e+08  3.855179e-03
  1.900000e+08  3.583163e-03
  2.000000e+08  3.341621e-03


