#    [ 3025 :  3 :   5 ]    30 -  64
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  0.000000e+00
  1.500000e+06  1.298500e-06
  2.000000e+06  1.071410e-05
  2.500000e+06  3.464140e-05
  3.000000e+06  8.048501e-05
  3.500000e+06  1.545990e-04
  4.000000e+06  2.674770e-04
  4.500000e+06  4.354030e-04
  5.000000e+06  6.718690e-04
  5.500000e+06  9.882600e-04
  6.000000e+06  1.397900e-03
  6.500000e+06  1.915590e-03
  7.000000e+06  2.549650e-03
  7.500000e+06  3.285460e-03
  8.000000e+06  4.071770e-03
  8.500000e+06  4.846480e-03
  9.000000e+06  5.637111e-03
  9.500000e+06  6.764620e-03
  1.000000e+07  8.118921e-03
  1.050000e+07  9.381850e-03
  1.100000e+07  1.086140e-02
  1.150000e+07  1.276230e-02
  1.200000e+07  1.524370e-02
  1.250000e+07  1.849380e-02
  1.300000e+07  2.277620e-02
  1.350000e+07  2.844500e-02
  1.400000e+07  3.591780e-02
  1.450000e+07  4.550080e-02
  1.500000e+07  5.686450e-02
  1.550000e+07  6.823060e-02
  1.600000e+07  7.659170e-02
  1.650000e+07  8.034260e-02
  1.700000e+07  8.094221e-02
  1.750000e+07  8.058941e-02
  1.800000e+07  8.002830e-02
  1.850000e+07  7.876111e-02
  1.900000e+07  7.608131e-02
  1.950000e+07  7.175481e-02
  2.000000e+07  6.612381e-02
  2.100000e+07  5.338590e-02
  2.200000e+07  4.198420e-02
  2.300000e+07  3.318960e-02
  2.400000e+07  2.674270e-02
  2.500000e+07  2.205120e-02
  2.600000e+07  1.860210e-02
  2.700000e+07  1.602470e-02
  2.800000e+07  1.406490e-02
  2.900000e+07  1.254960e-02
  3.000000e+07  1.136020e-02
  3.200000e+07  9.652311e-03
  3.400000e+07  8.524280e-03
  3.600000e+07  7.752941e-03
  3.800000e+07  7.210960e-03
  4.000000e+07  6.821651e-03
  4.200000e+07  6.536700e-03
  4.400000e+07  6.324491e-03
  4.600000e+07  6.163700e-03
  4.800000e+07  6.039570e-03
  5.000000e+07  5.941680e-03
  5.200000e+07  5.862510e-03
  5.400000e+07  5.796580e-03
  5.600000e+07  5.739870e-03
  5.800000e+07  5.689360e-03
  6.000000e+07  5.642820e-03
  6.200000e+07  5.598550e-03
  6.400000e+07  5.555310e-03
  6.600000e+07  5.512150e-03
  6.800000e+07  5.468380e-03
  7.000000e+07  5.423500e-03
  7.200000e+07  5.377160e-03
  7.400000e+07  5.329120e-03
  7.600000e+07  5.279240e-03
  7.800000e+07  5.227430e-03
  8.000000e+07  5.173680e-03
  8.500000e+07  5.031080e-03
  9.000000e+07  4.877890e-03
  9.500000e+07  4.716190e-03
  1.000000e+08  4.548510e-03
  1.100000e+08  4.206240e-03
  1.200000e+08  3.873690e-03
  1.300000e+08  3.573130e-03
  1.400000e+08  3.325610e-03
  1.500000e+08  3.029910e-03
  1.600000e+08  2.775460e-03
  1.700000e+08  2.554630e-03
  1.800000e+08  2.361520e-03
  1.900000e+08  2.191510e-03
  2.000000e+08  2.040910e-03


