#    [ 1931 :  3 :   5 ]    19 -  41
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.898992e-06
  1.500000e+06  4.820561e-06
  2.000000e+06  9.602245e-06
  2.500000e+06  1.672466e-05
  3.000000e+06  2.674621e-05
  3.500000e+06  4.032618e-05
  4.000000e+06  5.825613e-05
  4.500000e+06  8.150627e-05
  5.000000e+06  1.112964e-04
  5.500000e+06  1.491995e-04
  6.000000e+06  1.972791e-04
  6.500000e+06  2.582668e-04
  7.000000e+06  3.357937e-04
  7.500000e+06  4.347117e-04
  8.000000e+06  5.615536e-04
  8.500000e+06  7.251708e-04
  9.000000e+06  9.374703e-04
  9.500000e+06  1.213727e-03
  1.000000e+07  1.570589e-03
  1.050000e+07  2.017031e-03
  1.100000e+07  2.532773e-03
  1.150000e+07  3.048235e-03
  1.200000e+07  3.483025e-03
  1.250000e+07  3.843793e-03
  1.300000e+07  4.237073e-03
  1.350000e+07  4.785287e-03
  1.400000e+07  5.587670e-03
  1.450000e+07  6.744268e-03
  1.500000e+07  8.398467e-03
  1.550000e+07  1.079262e-02
  1.600000e+07  1.436387e-02
  1.650000e+07  1.992199e-02
  1.700000e+07  2.883922e-02
  1.750000e+07  4.206319e-02
  1.800000e+07  5.434293e-02
  1.850000e+07  5.652431e-02
  1.900000e+07  5.522201e-02
  1.950000e+07  5.736792e-02
  2.000000e+07  6.162057e-02
  2.100000e+07  6.238868e-02
  2.200000e+07  4.882609e-02
  2.300000e+07  3.474650e-02
  2.400000e+07  2.549709e-02
  2.500000e+07  2.010508e-02
  2.600000e+07  1.715855e-02
  2.700000e+07  1.565771e-02
  2.800000e+07  1.475560e-02
  2.900000e+07  1.372547e-02
  3.000000e+07  1.230688e-02
  3.200000e+07  9.273473e-03
  3.400000e+07  7.110944e-03
  3.600000e+07  5.769704e-03
  3.800000e+07  4.926479e-03
  4.000000e+07  4.376086e-03
  4.200000e+07  4.005127e-03
  4.400000e+07  3.749298e-03
  4.600000e+07  3.570128e-03
  4.800000e+07  3.443371e-03
  5.000000e+07  3.353067e-03
  5.200000e+07  3.288339e-03
  5.400000e+07  3.241571e-03
  5.600000e+07  3.207324e-03
  5.800000e+07  3.181657e-03
  6.000000e+07  3.161682e-03
  6.200000e+07  3.145274e-03
  6.400000e+07  3.130862e-03
  6.600000e+07  3.117288e-03
  6.800000e+07  3.103706e-03
  7.000000e+07  3.089500e-03
  7.200000e+07  3.074234e-03
  7.400000e+07  3.057606e-03
  7.600000e+07  3.039420e-03
  7.800000e+07  3.019559e-03
  8.000000e+07  2.997970e-03
  8.500000e+07  2.936481e-03
  9.000000e+07  2.864988e-03
  9.500000e+07  2.785017e-03
  1.000000e+08  2.698477e-03
  1.100000e+08  2.514026e-03
  1.200000e+08  2.328405e-03
  1.300000e+08  2.157661e-03
  1.400000e+08  2.016637e-03
  1.500000e+08  1.841570e-03
  1.600000e+08  1.690398e-03
  1.700000e+08  1.558789e-03
  1.800000e+08  1.443376e-03
  1.900000e+08  1.341502e-03
  2.000000e+08  1.251046e-03


