#    [ 2925 :  3 :   5 ]    29 -  63
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  6.726786e-06
  1.500000e+06  1.797252e-05
  2.000000e+06  3.730687e-05
  2.500000e+06  6.726581e-05
  3.000000e+06  1.108590e-04
  3.500000e+06  1.717349e-04
  4.000000e+06  2.544047e-04
  4.500000e+06  3.645566e-04
  5.000000e+06  5.095090e-04
  5.500000e+06  6.988611e-04
  6.000000e+06  9.454144e-04
  6.500000e+06  1.266450e-03
  7.000000e+06  1.685420e-03
  7.500000e+06  2.233867e-03
  8.000000e+06  2.952389e-03
  8.500000e+06  3.886519e-03
  9.000000e+06  5.067921e-03
  9.500000e+06  6.473607e-03
  1.000000e+07  8.004022e-03
  1.050000e+07  9.587067e-03
  1.100000e+07  1.134997e-02
  1.150000e+07  1.359892e-02
  1.200000e+07  1.667768e-02
  1.250000e+07  2.093155e-02
  1.300000e+07  2.674961e-02
  1.350000e+07  3.458228e-02
  1.400000e+07  4.485973e-02
  1.450000e+07  5.771127e-02
  1.500000e+07  7.239558e-02
  1.550000e+07  8.667319e-02
  1.600000e+07  9.710706e-02
  1.650000e+07  1.011481e-01
  1.700000e+07  9.928475e-02
  1.750000e+07  9.447192e-02
  1.800000e+07  8.971454e-02
  1.850000e+07  8.633711e-02
  1.900000e+07  8.353620e-02
  1.950000e+07  7.947106e-02
  2.000000e+07  7.363508e-02
  2.100000e+07  6.236068e-02
  2.200000e+07  5.690408e-02
  2.300000e+07  5.191601e-02
  2.400000e+07  4.279133e-02
  2.500000e+07  3.330374e-02
  2.600000e+07  2.611643e-02
  2.700000e+07  2.108756e-02
  2.800000e+07  1.753826e-02
  2.900000e+07  1.495549e-02
  3.000000e+07  1.301624e-02
  3.200000e+07  1.034242e-02
  3.400000e+07  8.631357e-03
  3.600000e+07  7.482037e-03
  3.800000e+07  6.687301e-03
  4.000000e+07  6.128397e-03
  4.200000e+07  5.731786e-03
  4.400000e+07  5.449303e-03
  4.600000e+07  5.248117e-03
  4.800000e+07  5.105194e-03
  5.000000e+07  5.004046e-03
  5.200000e+07  4.932696e-03
  5.400000e+07  4.882354e-03
  5.600000e+07  4.846526e-03
  5.800000e+07  4.820392e-03
  6.000000e+07  4.800370e-03
  6.200000e+07  4.783798e-03
  6.400000e+07  4.768707e-03
  6.600000e+07  4.753651e-03
  6.800000e+07  4.737577e-03
  7.000000e+07  4.719738e-03
  7.200000e+07  4.699614e-03
  7.400000e+07  4.676864e-03
  7.600000e+07  4.651283e-03
  7.800000e+07  4.622768e-03
  8.000000e+07  4.591299e-03
  8.500000e+07  4.500082e-03
  9.000000e+07  4.392495e-03
  9.500000e+07  4.271230e-03
  1.000000e+08  4.139438e-03
  1.100000e+08  3.857593e-03
  1.200000e+08  3.573353e-03
  1.300000e+08  3.311644e-03
  1.400000e+08  3.095394e-03
  1.500000e+08  2.826792e-03
  1.600000e+08  2.594816e-03
  1.700000e+08  2.392840e-03
  1.800000e+08  2.215706e-03
  1.900000e+08  2.059343e-03
  2.000000e+08  1.920499e-03


