#    [ 5537 :  3 :   5 ]    55 - 137
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.810342e-05
  1.500000e+06  5.226134e-05
  2.000000e+06  1.146645e-04
  2.500000e+06  2.157218e-04
  3.000000e+06  3.680064e-04
  3.500000e+06  5.871186e-04
  4.000000e+06  8.928671e-04
  4.500000e+06  1.310884e-03
  5.000000e+06  1.874714e-03
  5.500000e+06  2.627999e-03
  6.000000e+06  3.624970e-03
  6.500000e+06  4.924431e-03
  7.000000e+06  6.571336e-03
  7.500000e+06  8.580444e-03
  8.000000e+06  1.098238e-02
  8.500000e+06  1.393604e-02
  9.000000e+06  1.776176e-02
  9.500000e+06  2.288320e-02
  1.000000e+07  2.981979e-02
  1.050000e+07  3.924755e-02
  1.100000e+07  5.207757e-02
  1.150000e+07  6.953458e-02
  1.200000e+07  9.323949e-02
  1.250000e+07  1.251892e-01
  1.300000e+07  1.671198e-01
  1.350000e+07  2.183665e-01
  1.400000e+07  2.721323e-01
  1.450000e+07  3.137672e-01
  1.500000e+07  3.281694e-01
  1.550000e+07  3.127962e-01
  1.600000e+07  2.786836e-01
  1.650000e+07  2.391380e-01
  1.700000e+07  2.022368e-01
  1.750000e+07  1.709201e-01
  1.800000e+07  1.453975e-01
  1.850000e+07  1.248812e-01
  1.900000e+07  1.083958e-01
  1.950000e+07  9.506756e-02
  2.000000e+07  8.419269e-02
  2.100000e+07  6.754199e-02
  2.200000e+07  5.572871e-02
  2.300000e+07  4.702854e-02
  2.400000e+07  4.041352e-02
  2.500000e+07  3.524851e-02
  2.600000e+07  3.112674e-02
  2.700000e+07  2.777884e-02
  2.800000e+07  2.502079e-02
  2.900000e+07  2.272330e-02
  3.000000e+07  2.079302e-02
  3.200000e+07  1.777425e-02
  3.400000e+07  1.558351e-02
  3.600000e+07  1.398331e-02
  3.800000e+07  1.281427e-02
  4.000000e+07  1.196369e-02
  4.200000e+07  1.134922e-02
  4.400000e+07  1.090956e-02
  4.600000e+07  1.059874e-02
  4.800000e+07  1.038212e-02
  5.000000e+07  1.023364e-02
  5.200000e+07  1.013364e-02
  5.400000e+07  1.006736e-02
  5.600000e+07  1.002370e-02
  5.800000e+07  9.994367e-03
  6.000000e+07  9.973162e-03
  6.200000e+07  9.955491e-03
  6.400000e+07  9.937972e-03
  6.600000e+07  9.918146e-03
  6.800000e+07  9.894259e-03
  7.000000e+07  9.865095e-03
  7.200000e+07  9.829846e-03
  7.400000e+07  9.788022e-03
  7.600000e+07  9.739371e-03
  7.800000e+07  9.683828e-03
  8.000000e+07  9.621467e-03
  8.500000e+07  9.437133e-03
  9.000000e+07  9.216259e-03
  9.500000e+07  8.965195e-03
  1.000000e+08  8.691009e-03
  1.100000e+08  8.102347e-03
  1.200000e+08  7.507138e-03
  1.300000e+08  6.958465e-03
  1.400000e+08  6.504889e-03
  1.500000e+08  5.940862e-03
  1.600000e+08  5.453651e-03
  1.700000e+08  5.029386e-03
  1.800000e+08  4.657259e-03
  1.900000e+08  4.328738e-03
  2.000000e+08  4.037005e-03


