#    [  828 :  3 :   5 ]     8 -  17
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            86  lin-lin  interpolation
# Energy        CrossSection
  4.143400e+06  0.000000e+00
  4.500000e+06  0.000000e+00
  5.000000e+06  1.317808e-05
  6.000000e+06  7.369094e-05
  7.000000e+06  1.105735e-04
  8.000000e+06  3.503881e-04
  9.000000e+06  5.999632e-04
  1.000000e+07  7.704401e-04
  1.050000e+07  1.004824e-03
  1.100000e+07  1.263492e-03
  1.150000e+07  1.364165e-03
  1.200000e+07  1.483540e-03
  1.250000e+07  1.754883e-03
  1.300000e+07  2.049636e-03
  1.350000e+07  2.249630e-03
  1.400000e+07  1.885176e-03
  1.450000e+07  1.566911e-03
  1.500000e+07  1.427023e-03
  1.550000e+07  1.556397e-03
  1.600000e+07  1.736657e-03
  1.650000e+07  1.918307e-03
  1.700000e+07  2.119745e-03
  1.750000e+07  2.534851e-03
  1.800000e+07  3.162021e-03
  1.850000e+07  3.885359e-03
  1.900000e+07  5.195273e-03
  1.950000e+07  7.275017e-03
  2.000000e+07  9.187615e-03
  2.050000e+07  1.163856e-02
  2.100000e+07  1.470785e-02
  2.150000e+07  1.801006e-02
  2.200000e+07  2.435853e-02
  2.250000e+07  2.989511e-02
  2.300000e+07  3.155853e-02
  2.350000e+07  2.921291e-02
  2.400000e+07  2.684333e-02
  2.500000e+07  2.209723e-02
  2.600000e+07  1.744322e-02
  2.700000e+07  1.333019e-02
  2.800000e+07  1.076983e-02
  2.900000e+07  8.686914e-03
  3.000000e+07  7.838975e-03
  3.100000e+07  7.094141e-03
  3.200000e+07  6.447901e-03
  3.300000e+07  5.890647e-03
  3.400000e+07  5.410973e-03
  3.500000e+07  4.997974e-03
  3.600000e+07  4.641749e-03
  3.700000e+07  4.333396e-03
  3.800000e+07  4.065719e-03
  3.900000e+07  3.832320e-03
  4.000000e+07  3.628103e-03
  4.200000e+07  3.290028e-03
  4.400000e+07  3.024813e-03
  4.600000e+07  2.813373e-03
  4.800000e+07  2.642117e-03
  5.000000e+07  2.501649e-03
  5.200000e+07  2.384573e-03
  5.400000e+07  2.285792e-03
  5.600000e+07  2.201207e-03
  5.800000e+07  2.127919e-03
  6.000000e+07  2.063529e-03
  6.200000e+07  2.006337e-03
  6.400000e+07  1.954844e-03
  6.600000e+07  1.908149e-03
  6.800000e+07  1.865054e-03
  7.000000e+07  1.825058e-03
  7.200000e+07  1.787662e-03
  7.400000e+07  1.752065e-03
  7.600000e+07  1.718268e-03
  7.800000e+07  1.685671e-03
  8.000000e+07  1.654473e-03
  8.200000e+07  1.624275e-03
  8.400000e+07  1.594677e-03
  8.600000e+07  1.565879e-03
  9.000000e+07  1.509881e-03
  9.500000e+07  1.442484e-03
  1.000000e+08  1.377587e-03
  1.050000e+08  1.314989e-03
  1.100000e+08  1.254890e-03
  1.150000e+08  1.197392e-03
  1.200000e+08  1.143093e-03
  1.250000e+08  1.092194e-03
  1.300000e+08  1.045394e-03
  1.350000e+08  1.003595e-03
  1.400000e+08  9.657056e-04


