#    [  225 :  3 :   5 ]     2 -   3
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            42  lin-lin  interpolation
# Energy        CrossSection
  5.493500e+06  0.000000e+00
  6.000000e+06  4.125400e-04
  6.500000e+06  5.697600e-04
  7.000000e+06  6.802000e-04
  7.500000e+06  7.621800e-04
  8.000000e+06  8.266600e-04
  8.500000e+06  8.783200e-04
  9.000000e+06  9.224800e-04
  9.500000e+06  1.089500e-03
  1.000000e+07  1.357700e-03
  1.050000e+07  1.530700e-03
  1.100000e+07  1.669700e-03
  1.150000e+07  1.778400e-03
  1.200000e+07  1.863700e-03
  1.250000e+07  1.931400e-03
  1.300000e+07  1.984400e-03
  1.350000e+07  1.990200e-03
  1.400000e+07  1.987200e-03
  1.500000e+07  1.967600e-03
  1.600000e+07  1.938000e-03
  1.700000e+07  1.885000e-03
  1.800000e+07  1.833100e-03
  1.900000e+07  1.778900e-03
  2.000000e+07  1.687300e-03
  2.200000e+07  1.481400e-03
  2.400000e+07  1.296300e-03
  2.600000e+07  1.139100e-03
  2.800000e+07  1.002100e-03
  3.000000e+07  8.824000e-04
  3.500000e+07  6.660800e-04
  4.000000e+07  5.270400e-04
  4.500000e+07  4.310900e-04
  5.000000e+07  3.615900e-04
  6.000000e+07  2.696000e-04
  7.000000e+07  2.133700e-04
  8.000000e+07  1.766500e-04
  9.000000e+07  1.511400e-04
  1.000000e+08  1.322600e-04
  1.100000e+08  1.173900e-04
  1.200000e+08  1.051600e-04
  1.300000e+08  9.486200e-05
  1.400000e+08  8.611000e-05


