#    [ 2425 :  3 :   5 ]    24 -  50
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP           102  lin-lin  interpolation
# Energy        CrossSection
  1.000000e-05  0.000000e+00
  2.530000e-02  0.000000e+00
  9.990000e+05  0.000000e+00
  1.000000e+06  5.776920e-08
  2.000000e+06  9.368220e-07
  3.000000e+06  4.851440e-06
  4.000000e+06  1.583930e-05
  5.000000e+06  4.042400e-05
  6.000000e+06  8.908010e-05
  7.000000e+06  1.787650e-04
  8.000000e+06  3.359420e-04
  9.000000e+06  6.003140e-04
  1.100000e+07  1.720000e-03
  1.130000e+07  2.053000e-03
  1.160000e+07  2.386000e-03
  1.200000e+07  2.830000e-03
  1.240000e+07  3.542000e-03
  1.280000e+07  4.254000e-03
  1.320000e+07  5.202000e-03
  1.360000e+07  6.386000e-03
  1.400000e+07  7.570000e-03
  1.440000e+07  9.598000e-03
  1.480000e+07  1.162600e-02
  1.520000e+07  1.418000e-02
  1.560000e+07  1.752600e-02
  1.600000e+07  2.167000e-02
  1.640000e+07  2.723800e-02
  1.680000e+07  3.415600e-02
  1.720000e+07  4.249600e-02
  1.760000e+07  5.215200e-02
  1.800000e+07  6.284000e-02
  1.840000e+07  7.306400e-02
  1.880000e+07  8.108000e-02
  1.920000e+07  8.626800e-02
  1.960000e+07  8.853000e-02
  2.000000e+07  8.829000e-02
  2.040000e+07  8.630600e-02
  2.120000e+07  8.095400e-02
  2.140000e+07  7.943800e-02
  2.160000e+07  7.784000e-02
  2.200000e+07  7.448000e-02
  2.240000e+07  7.084000e-02
  2.280000e+07  6.708000e-02
  2.320000e+07  6.328400e-02
  2.360000e+07  5.952600e-02
  2.400000e+07  5.587000e-02
  2.440000e+07  5.246200e-02
  2.480000e+07  4.927600e-02
  2.520000e+07  4.632000e-02
  2.560000e+07  4.359600e-02
  2.600000e+07  4.110000e-02
  2.640000e+07  3.888400e-02
  2.680000e+07  3.685400e-02
  2.720000e+07  3.500200e-02
  2.760000e+07  3.331400e-02
  2.800000e+07  3.177000e-02
  2.840000e+07  3.040200e-02
  2.890000e+07  2.883600e-02
  2.920000e+07  2.798600e-02
  2.960000e+07  2.692400e-02
  3.000000e+07  2.594000e-02
  3.050000e+07  2.484000e-02
  3.100000e+07  2.385000e-02
  3.200000e+07  2.213000e-02
  3.300000e+07  2.070000e-02
  3.400000e+07  1.950000e-02
  3.500000e+07  1.848000e-02
  3.600000e+07  1.761000e-02
  3.700000e+07  1.685000e-02
  3.800000e+07  1.618000e-02
  3.900000e+07  1.559000e-02
  4.000000e+07  1.507000e-02
  4.100000e+07  1.461000e-02
  4.200000e+07  1.419000e-02
  4.300000e+07  1.381000e-02
  4.400000e+07  1.346000e-02
  4.500000e+07  1.314000e-02
  4.600000e+07  1.285000e-02
  4.720000e+07  1.252800e-02
  4.820000e+07  1.228200e-02
  4.900000e+07  1.209000e-02
  5.000000e+07  1.187000e-02
  5.100000e+07  1.166000e-02
  5.200000e+07  1.147000e-02
  5.300000e+07  1.128000e-02
  5.400000e+07  1.110000e-02
  5.520000e+07  1.089800e-02
  5.600000e+07  1.077000e-02
  5.700000e+07  1.062000e-02
  5.820000e+07  1.044200e-02
  5.900000e+07  1.033000e-02
  6.000000e+07  1.019000e-02
  7.000000e+07  9.010000e-03
  8.000000e+07  8.060000e-03
  9.000000e+07  7.230000e-03
  1.000000e+08  6.490000e-03
  1.100000e+08  5.830000e-03
  1.200000e+08  5.250000e-03
  1.400000e+08  4.330000e-03
  1.600000e+08  3.550000e-03
  1.800000e+08  2.970000e-03
  2.000000e+08  2.530000e-03


