#    [ 3925 :  3 :   5 ]    39 -  89
# Cross section
#           QM -7.321000e+06  mass difference Q-value
#           QI -7.321000e+06  reaction Q-value
#           NR             1  number of interpolation range
#           NP           221  lin-lin  interpolation
# Energy        CrossSection
  7.321000e+06  0.000000e+00
  7.958930e+06  0.000000e+00
  8.000000e+06  0.000000e+00
  8.110091e+06  0.000000e+00
  8.200000e+06  0.000000e+00
  8.239916e+06  0.000000e+00
  8.300000e+06  0.000000e+00
  8.400000e+06  0.000000e+00
  8.472938e+06  0.000000e+00
  8.500000e+06  0.000000e+00
  8.600000e+06  0.000000e+00
  8.690752e+06  0.000000e+00
  8.800000e+06  0.000000e+00
  8.827910e+06  0.000000e+00
  8.844750e+06  0.000000e+00
  8.878630e+06  0.000000e+00
  8.878640e+06  0.000000e+00
  8.907117e+06  0.000000e+00
  8.909880e+06  0.000000e+00
  9.000000e+06  0.000000e+00
  9.133930e+06  0.000000e+00
  9.134460e+06  0.000000e+00
  9.252300e+06  0.000000e+00
  9.254870e+06  0.000000e+00
  9.343140e+06  0.000000e+00
  9.403990e+06  0.000000e+00
  9.408140e+06  0.000000e+00
  9.455220e+06  0.000000e+00
  9.500000e+06  0.000000e+00
  9.590390e+06  0.000000e+00
  9.627560e+06  0.000000e+00
  9.706730e+06  0.000000e+00
  9.745860e+06  0.000000e+00
  9.751210e+06  0.000000e+00
  9.761130e+06  0.000000e+00
  9.805164e+06  0.000000e+00
  9.811550e+06  0.000000e+00
  9.849930e+06  0.000000e+00
  9.888630e+06  0.000000e+00
  9.908960e+06  0.000000e+00
  9.958830e+06  0.000000e+00
  9.987040e+06  0.000000e+00
  9.998430e+06  0.000000e+00
  1.000000e+07  0.000000e+00
  1.001193e+07  0.000000e+00
  1.004653e+07  0.000000e+00
  1.004660e+07  0.000000e+00
  1.022303e+07  0.000000e+00
  1.028954e+07  0.000000e+00
  1.044913e+07  0.000000e+00
  1.050000e+07  0.000000e+00
  1.055759e+07  0.000000e+00
  1.059397e+07  0.000000e+00
  1.065581e+07  0.000000e+00
  1.070615e+07  0.000000e+00
  1.100000e+07  0.000000e+00
  1.102367e+07  0.000000e+00
  1.106403e+07  0.000000e+00
  1.109067e+07  0.000000e+00
  1.110663e+07  0.000000e+00
  1.111010e+07  0.000000e+00
  1.124146e+07  0.000000e+00
  1.124203e+07  0.000000e+00
  1.129513e+07  0.000000e+00
  1.129763e+07  0.000000e+00
