#    [ 6025 :  3 :   5 ]    60 - 142
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  0.000000e+00
  1.500000e+06  0.000000e+00
  2.000000e+06  8.727910e-07
  2.500000e+06  1.927010e-05
  3.000000e+06  8.916510e-05
  3.500000e+06  2.834740e-04
  4.000000e+06  6.897210e-04
  4.500000e+06  1.399740e-03
  5.000000e+06  2.494650e-03
  5.500000e+06  4.031990e-03
  6.000000e+06  6.057321e-03
  6.500000e+06  8.604000e-03
  7.000000e+06  1.165640e-02
  7.500000e+06  1.511460e-02
  8.000000e+06  1.890090e-02
  8.500000e+06  2.318350e-02
  9.000000e+06  2.838820e-02
  9.500000e+06  3.503500e-02
  1.000000e+07  4.496020e-02
  1.050000e+07  5.635590e-02
  1.100000e+07  7.132360e-02
  1.150000e+07  9.133460e-02
  1.200000e+07  1.181370e-01
  1.250000e+07  1.536400e-01
  1.300000e+07  1.992880e-01
  1.350000e+07  2.539080e-01
  1.400000e+07  3.101380e-01
  1.450000e+07  3.525670e-01
  1.500000e+07  3.648610e-01
  1.550000e+07  3.437970e-01
  1.600000e+07  3.016790e-01
  1.650000e+07  2.540320e-01
  1.700000e+07  2.103710e-01
  1.750000e+07  1.740020e-01
  1.800000e+07  1.449360e-01
  1.850000e+07  1.220330e-01
  1.900000e+07  1.039940e-01
  1.950000e+07  8.969720e-02
  2.000000e+07  7.826100e-02
  2.100000e+07  6.124010e-02
  2.200000e+07  4.962740e-02
  2.300000e+07  4.140580e-02
  2.400000e+07  3.539970e-02
  2.500000e+07  3.089570e-02
  2.600000e+07  2.744410e-02
  2.700000e+07  2.475050e-02
  2.800000e+07  2.261620e-02
  2.900000e+07  2.090350e-02
  3.000000e+07  1.951400e-02
  3.200000e+07  1.743740e-02
  3.400000e+07  1.600510e-02
  3.600000e+07  1.499470e-02
  3.800000e+07  1.426930e-02
  4.000000e+07  1.374090e-02
  4.200000e+07  1.335100e-02
  4.400000e+07  1.305930e-02
  4.600000e+07  1.283780e-02
  4.800000e+07  1.266630e-02
  5.000000e+07  1.253020e-02
  5.200000e+07  1.241890e-02
  5.400000e+07  1.232420e-02
  5.600000e+07  1.224040e-02
  5.800000e+07  1.216290e-02
  6.000000e+07  1.208840e-02
  6.200000e+07  1.201440e-02
  6.400000e+07  1.193910e-02
  6.600000e+07  1.186110e-02
  6.800000e+07  1.177940e-02
  7.000000e+07  1.169330e-02
  7.200000e+07  1.160250e-02
  7.400000e+07  1.150670e-02
  7.600000e+07  1.140570e-02
  7.800000e+07  1.129960e-02
  8.000000e+07  1.118850e-02
  8.500000e+07  1.089010e-02
  9.000000e+07  1.056580e-02
  9.500000e+07  1.022080e-02
  1.000000e+08  9.861431e-03
  1.100000e+08  9.124611e-03
  1.200000e+08  8.406440e-03
  1.300000e+08  7.756270e-03
  1.400000e+08  7.220500e-03
  1.500000e+08  6.579350e-03
  1.600000e+08  6.027450e-03
  1.700000e+08  5.548350e-03
  1.800000e+08  5.129321e-03
  1.900000e+08  4.760331e-03
  2.000000e+08  4.433420e-03


