#    [ 4625 :  3 :   5 ]    46 - 102
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.204886e-05
  1.500000e+06  3.391346e-05
  2.000000e+06  7.309179e-05
  2.500000e+06  1.356222e-04
  3.000000e+06  2.287051e-04
  3.500000e+06  3.611450e-04
  4.000000e+06  5.439563e-04
  4.500000e+06  7.912151e-04
  5.000000e+06  1.121261e-03
  5.500000e+06  1.558329e-03
  6.000000e+06  2.134477e-03
  6.500000e+06  2.890950e-03
  7.000000e+06  3.875985e-03
  7.500000e+06  5.132399e-03
  8.000000e+06  6.671463e-03
  8.500000e+06  8.465985e-03
  9.000000e+06  1.053263e-02
  9.500000e+06  1.304471e-02
  1.000000e+07  1.631354e-02
  1.050000e+07  2.071464e-02
  1.100000e+07  2.669543e-02
  1.150000e+07  3.483778e-02
  1.200000e+07  4.591625e-02
  1.250000e+07  6.090373e-02
  1.300000e+07  8.081866e-02
  1.350000e+07  1.061531e-01
  1.400000e+07  1.355291e-01
  1.450000e+07  1.641644e-01
  1.500000e+07  1.851679e-01
  1.550000e+07  1.949807e-01
  1.600000e+07  1.958658e-01
  1.650000e+07  1.915027e-01
  1.700000e+07  1.832645e-01
  1.750000e+07  1.711467e-01
  1.800000e+07  1.558401e-01
  1.850000e+07  1.390385e-01
  1.900000e+07  1.225120e-01
  1.950000e+07  1.074178e-01
  2.000000e+07  9.423708e-02
  2.100000e+07  7.336905e-02
  2.200000e+07  5.856632e-02
  2.300000e+07  4.794742e-02
  2.400000e+07  4.013903e-02
  2.500000e+07  3.424173e-02
  2.600000e+07  2.967641e-02
  2.700000e+07  2.606549e-02
  2.800000e+07  2.315728e-02
  2.900000e+07  2.077973e-02
  3.000000e+07  1.881221e-02
  3.200000e+07  1.578355e-02
  3.400000e+07  1.361261e-02
  3.600000e+07  1.203114e-02
  3.800000e+07  1.086966e-02
  4.000000e+07  1.001418e-02
  4.200000e+07  9.384450e-03
  4.400000e+07  8.922211e-03
  4.600000e+07  8.584346e-03
  4.800000e+07  8.338591e-03
  5.000000e+07  8.160654e-03
  5.200000e+07  8.032188e-03
  5.400000e+07  7.939324e-03
  5.600000e+07  7.871570e-03
  5.800000e+07  7.821003e-03
  6.000000e+07  7.781644e-03
  6.200000e+07  7.749001e-03
  6.400000e+07  7.719714e-03
  6.600000e+07  7.691287e-03
  6.800000e+07  7.661888e-03
  7.000000e+07  7.630196e-03
  7.200000e+07  7.595279e-03
  7.400000e+07  7.556509e-03
  7.600000e+07  7.513490e-03
  7.800000e+07  7.466006e-03
  8.000000e+07  7.413978e-03
  8.500000e+07  7.264427e-03
  9.000000e+07  7.089241e-03
  9.500000e+07  6.892501e-03
  1.000000e+08  6.679122e-03
  1.100000e+08  6.223539e-03
  1.200000e+08  5.764559e-03
  1.300000e+08  5.342167e-03
  1.400000e+08  4.993239e-03
  1.500000e+08  4.559886e-03
  1.600000e+08  4.185656e-03
  1.700000e+08  3.859841e-03
  1.800000e+08  3.574111e-03
  1.900000e+08  3.321893e-03
  2.000000e+08  3.097938e-03


