#    [ 4637 :  3 :   5 ]    46 - 106
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.257172e-05
  1.500000e+06  3.554503e-05
  2.000000e+06  7.686177e-05
  2.500000e+06  1.429983e-04
  3.000000e+06  2.417064e-04
  3.500000e+06  3.825047e-04
  4.000000e+06  5.773553e-04
  4.500000e+06  8.416138e-04
  5.000000e+06  1.195367e-03
  5.500000e+06  1.665226e-03
  6.000000e+06  2.286368e-03
  6.500000e+06  3.103687e-03
  7.000000e+06  4.168410e-03
  7.500000e+06  5.523105e-03
  8.000000e+06  7.176059e-03
  8.500000e+06  9.110463e-03
  9.000000e+06  1.138718e-02
  9.500000e+06  1.423867e-02
  1.000000e+07  1.802776e-02
  1.050000e+07  2.319597e-02
  1.100000e+07  3.030100e-02
  1.150000e+07  4.009589e-02
  1.200000e+07  5.358574e-02
  1.250000e+07  7.196802e-02
  1.300000e+07  9.620821e-02
  1.350000e+07  1.257675e-01
  1.400000e+07  1.564724e-01
  1.450000e+07  1.803994e-01
  1.500000e+07  1.918202e-01
  1.550000e+07  1.928936e-01
  1.600000e+07  1.895491e-01
  1.650000e+07  1.848101e-01
  1.700000e+07  1.779993e-01
  1.750000e+07  1.676421e-01
  1.800000e+07  1.537688e-01
  1.850000e+07  1.379321e-01
  1.900000e+07  1.219878e-01
  1.950000e+07  1.072239e-01
  2.000000e+07  9.422501e-02
  2.100000e+07  7.350505e-02
  2.200000e+07  5.874436e-02
  2.300000e+07  4.813626e-02
  2.400000e+07  4.032926e-02
  2.500000e+07  3.443071e-02
  2.600000e+07  2.986373e-02
  2.700000e+07  2.625155e-02
  2.800000e+07  2.334271e-02
  2.900000e+07  2.096519e-02
  3.000000e+07  1.899831e-02
  3.200000e+07  1.597222e-02
  3.400000e+07  1.380488e-02
  3.600000e+07  1.222735e-02
  3.800000e+07  1.106973e-02
  4.000000e+07  1.021787e-02
  4.200000e+07  9.591506e-03
  4.400000e+07  9.132379e-03
  4.600000e+07  8.797402e-03
  4.800000e+07  8.554328e-03
  5.000000e+07  8.378869e-03
  5.200000e+07  8.252674e-03
  5.400000e+07  8.161860e-03
  5.600000e+07  8.095924e-03
  5.800000e+07  8.046926e-03
  6.000000e+07  8.008881e-03
  6.200000e+07  7.977287e-03
  6.400000e+07  7.948780e-03
  6.600000e+07  7.920866e-03
  6.800000e+07  7.891714e-03
  7.000000e+07  7.860008e-03
  7.200000e+07  7.824823e-03
  7.400000e+07  7.785541e-03
  7.600000e+07  7.741775e-03
  7.800000e+07  7.693320e-03
  8.000000e+07  7.640111e-03
  8.500000e+07  7.486766e-03
  9.000000e+07  7.306747e-03
  9.500000e+07  7.104345e-03
  1.000000e+08  6.884679e-03
  1.100000e+08  6.415412e-03
  1.200000e+08  5.942477e-03
  1.300000e+08  5.507169e-03
  1.400000e+08  5.147546e-03
  1.500000e+08  4.700846e-03
  1.600000e+08  4.315080e-03
  1.700000e+08  3.979215e-03
  1.800000e+08  3.684665e-03
  1.900000e+08  3.424659e-03
  2.000000e+08  3.193786e-03


