#    [ 4728 :  3 :   5 ]    47 - 108
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.652467e-05
  1.500000e+06  4.722722e-05
  2.000000e+06  1.028335e-04
  2.500000e+06  1.922068e-04
  3.000000e+06  3.258935e-04
  3.500000e+06  5.167631e-04
  4.000000e+06  7.808807e-04
  4.500000e+06  1.138718e-03
  5.000000e+06  1.616831e-03
  5.500000e+06  2.250050e-03
  6.000000e+06  3.083806e-03
  6.500000e+06  4.174824e-03
  7.000000e+06  5.584827e-03
  7.500000e+06  7.357758e-03
  8.000000e+06  9.485043e-03
  8.500000e+06  1.192495e-02
  9.000000e+06  1.473916e-02
  9.500000e+06  1.818681e-02
  1.000000e+07  2.263912e-02
  1.050000e+07  2.849203e-02
  1.100000e+07  3.617439e-02
  1.150000e+07  4.617736e-02
  1.200000e+07  5.904288e-02
  1.250000e+07  7.528103e-02
  1.300000e+07  9.519042e-02
  1.350000e+07  1.185307e-01
  1.400000e+07  1.439920e-01
  1.450000e+07  1.686827e-01
  1.500000e+07  1.883895e-01
  1.550000e+07  1.992043e-01
  1.600000e+07  1.996337e-01
  1.650000e+07  1.912540e-01
  1.700000e+07  1.774015e-01
  1.750000e+07  1.613862e-01
  1.800000e+07  1.455415e-01
  1.850000e+07  1.311525e-01
  1.900000e+07  1.187518e-01
  1.950000e+07  1.084204e-01
  2.000000e+07  9.997176e-02
  2.100000e+07  8.690767e-02
  2.200000e+07  7.579951e-02
  2.300000e+07  6.470650e-02
  2.400000e+07  5.464868e-02
  2.500000e+07  4.645444e-02
  2.600000e+07  4.001236e-02
  2.700000e+07  3.492873e-02
  2.800000e+07  3.085187e-02
  2.900000e+07  2.752515e-02
  3.000000e+07  2.476922e-02
  3.200000e+07  2.050169e-02
  3.400000e+07  1.740349e-02
  3.600000e+07  1.511085e-02
  3.800000e+07  1.339761e-02
  4.000000e+07  1.211160e-02
  4.200000e+07  1.114479e-02
  4.400000e+07  1.041784e-02
  4.600000e+07  9.871410e-03
  4.800000e+07  9.460707e-03
  5.000000e+07  9.151749e-03
  5.200000e+07  8.918704e-03
  5.400000e+07  8.741913e-03
  5.600000e+07  8.606407e-03
  5.800000e+07  8.500791e-03
  6.000000e+07  8.416389e-03
  6.200000e+07  8.346607e-03
  6.400000e+07  8.286440e-03
  6.600000e+07  8.232105e-03
  6.800000e+07  8.180755e-03
  7.000000e+07  8.130266e-03
  7.200000e+07  8.079074e-03
  7.400000e+07  8.026047e-03
  7.600000e+07  7.970387e-03
  7.800000e+07  7.911558e-03
  8.000000e+07  7.849228e-03
  8.500000e+07  7.677235e-03
  9.000000e+07  7.482726e-03
  9.500000e+07  7.268525e-03
  1.000000e+08  7.038857e-03
  1.100000e+08  6.553032e-03
  1.200000e+08  6.066592e-03
  1.300000e+08  5.620196e-03
  1.400000e+08  5.251919e-03
  1.500000e+08  4.795428e-03
  1.600000e+08  4.401409e-03
  1.700000e+08  4.058487e-03
  1.800000e+08  3.757832e-03
  1.900000e+08  3.492492e-03
  2.000000e+08  3.256921e-03


