#    [ 4855 :  3 :   5 ]    48 - 116
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.437330e-05
  1.500000e+06  4.109757e-05
  2.000000e+06  8.954174e-05
  2.500000e+06  1.674961e-04
  3.000000e+06  2.842791e-04
  3.500000e+06  4.513289e-04
  4.000000e+06  6.830123e-04
  4.500000e+06  9.977515e-04
  5.000000e+06  1.419571e-03
  5.500000e+06  1.980049e-03
  6.000000e+06  2.720127e-03
  6.500000e+06  3.689645e-03
  7.000000e+06  4.939128e-03
  7.500000e+06  6.497944e-03
  8.000000e+06  8.357387e-03
  8.500000e+06  1.052447e-02
  9.000000e+06  1.313763e-02
  9.500000e+06  1.648485e-02
  1.000000e+07  2.093020e-02
  1.050000e+07  2.689822e-02
  1.100000e+07  3.492301e-02
  1.150000e+07  4.570686e-02
  1.200000e+07  6.016336e-02
  1.250000e+07  7.942964e-02
  1.300000e+07  1.047712e-01
  1.350000e+07  1.370898e-01
  1.400000e+07  1.755473e-01
  1.450000e+07  2.153868e-01
  1.500000e+07  2.471144e-01
  1.550000e+07  2.607395e-01
  1.600000e+07  2.533636e-01
  1.650000e+07  2.309361e-01
  1.700000e+07  2.023299e-01
  1.750000e+07  1.739684e-01
  1.800000e+07  1.488508e-01
  1.850000e+07  1.277459e-01
  1.900000e+07  1.104030e-01
  1.950000e+07  9.624222e-02
  2.000000e+07  8.465745e-02
  2.100000e+07  6.702329e-02
  2.200000e+07  5.464166e-02
  2.300000e+07  4.563455e-02
  2.400000e+07  3.886766e-02
  2.500000e+07  3.364080e-02
  2.600000e+07  2.950847e-02
  2.700000e+07  2.617819e-02
  2.800000e+07  2.345214e-02
  2.900000e+07  2.119270e-02
  3.000000e+07  1.930155e-02
  3.200000e+07  1.635405e-02
  3.400000e+07  1.421836e-02
  3.600000e+07  1.265581e-02
  3.800000e+07  1.150925e-02
  4.000000e+07  1.066916e-02
  4.200000e+07  1.005630e-02
  4.400000e+07  9.612038e-03
  4.600000e+07  9.292544e-03
  4.800000e+07  9.064842e-03
  5.000000e+07  8.904090e-03
  5.200000e+07  8.791565e-03
  5.400000e+07  8.713160e-03
  5.600000e+07  8.658261e-03
  5.800000e+07  8.618893e-03
  6.000000e+07  8.589082e-03
  6.200000e+07  8.564373e-03
  6.400000e+07  8.541462e-03
  6.600000e+07  8.517924e-03
  6.800000e+07  8.492004e-03
  7.000000e+07  8.462459e-03
  7.200000e+07  8.428439e-03
  7.400000e+07  8.389395e-03
  7.600000e+07  8.345009e-03
  7.800000e+07  8.295140e-03
  8.000000e+07  8.239784e-03
  8.500000e+07  8.078244e-03
  9.000000e+07  7.886650e-03
  9.500000e+07  7.670041e-03
  1.000000e+08  7.434208e-03
  1.100000e+08  6.929118e-03
  1.200000e+08  6.419227e-03
  1.300000e+08  5.949542e-03
  1.400000e+08  5.561388e-03
  1.500000e+08  5.078977e-03
  1.600000e+08  4.662317e-03
  1.700000e+08  4.299520e-03
  1.800000e+08  3.981330e-03
  1.900000e+08  3.700439e-03
  2.000000e+08  3.451012e-03


