#    [ 8325 :  3 :   5 ]    83 - 209
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  3.147130e-08
  1.500000e+06  1.418970e-05
  2.000000e+06  8.571761e-05
  2.500000e+06  2.449920e-04
  3.000000e+06  5.129230e-04
  3.500000e+06  9.332590e-04
  4.000000e+06  1.655660e-03
  4.500000e+06  3.345910e-03
  5.000000e+06  6.961850e-03
  5.500000e+06  1.252140e-02
  6.000000e+06  1.919580e-02
  6.500000e+06  2.640410e-02
  7.000000e+06  3.404700e-02
  7.500000e+06  4.299800e-02
  8.000000e+06  5.379231e-02
  8.500000e+06  6.697240e-02
  9.000000e+06  8.426440e-02
  9.500000e+06  1.071460e-01
  1.000000e+07  1.378780e-01
  1.050000e+07  1.795050e-01
  1.100000e+07  2.360270e-01
  1.150000e+07  3.120040e-01
  1.200000e+07  4.104350e-01
  1.250000e+07  5.269850e-01
  1.300000e+07  6.407670e-01
  1.350000e+07  7.131650e-01
  1.400000e+07  7.129241e-01
  1.450000e+07  6.470730e-01
  1.500000e+07  5.506040e-01
  1.550000e+07  4.540130e-01
  1.600000e+07  3.712450e-01
  1.650000e+07  3.049230e-01
  1.700000e+07  2.530890e-01
  1.750000e+07  2.127540e-01
  1.800000e+07  1.811960e-01
  1.850000e+07  1.562610e-01
  1.900000e+07  1.363310e-01
  1.950000e+07  1.202130e-01
  2.000000e+07  1.070280e-01
  2.100000e+07  8.669271e-02
  2.200000e+07  7.222080e-02
  2.300000e+07  6.158710e-02
  2.400000e+07  5.356420e-02
  2.500000e+07  4.737660e-02
  2.600000e+07  4.251620e-02
  2.700000e+07  3.863890e-02
  2.800000e+07  3.550520e-02
  2.900000e+07  3.294410e-02
  3.000000e+07  3.083070e-02
  3.200000e+07  2.759810e-02
  3.400000e+07  2.529970e-02
  3.600000e+07  2.362920e-02
  3.800000e+07  2.239280e-02
  4.000000e+07  2.146300e-02
  4.200000e+07  2.075320e-02
  4.400000e+07  2.020320e-02
  4.600000e+07  1.976980e-02
  4.800000e+07  1.942190e-02
  5.000000e+07  1.913670e-02
  5.200000e+07  1.889690e-02
  5.400000e+07  1.868980e-02
  5.600000e+07  1.850570e-02
  5.800000e+07  1.833710e-02
  6.000000e+07  1.817850e-02
  6.200000e+07  1.802540e-02
  6.400000e+07  1.787470e-02
  6.600000e+07  1.772390e-02
  6.800000e+07  1.757110e-02
  7.000000e+07  1.741500e-02
  7.200000e+07  1.725470e-02
  7.400000e+07  1.708940e-02
  7.600000e+07  1.691890e-02
  7.800000e+07  1.674280e-02
  8.000000e+07  1.656130e-02
  8.500000e+07  1.608390e-02
  9.000000e+07  1.557670e-02
  9.500000e+07  1.504580e-02
  1.000000e+08  1.449870e-02
  1.100000e+08  1.338980e-02
  1.200000e+08  1.231860e-02
  1.300000e+08  1.135310e-02
  1.400000e+08  1.055840e-02
  1.500000e+08  9.615580e-03
  1.600000e+08  8.804711e-03
  1.700000e+08  8.101361e-03
  1.800000e+08  7.486610e-03
  1.900000e+08  6.945620e-03
  2.000000e+08  6.466590e-03


