#    [ 6028 :  3 :   5 ]    60 - 143
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.990650e-07
  1.500000e+06  6.143270e-06
  2.000000e+06  3.380270e-05
  2.500000e+06  1.598490e-04
  3.000000e+06  4.841400e-04
  3.500000e+06  1.025620e-03
  4.000000e+06  1.785050e-03
  4.500000e+06  2.786550e-03
  5.000000e+06  4.080460e-03
  5.500000e+06  5.738940e-03
  6.000000e+06  7.845450e-03
  6.500000e+06  1.089880e-02
  7.000000e+06  1.435760e-02
  7.500000e+06  1.810630e-02
  8.000000e+06  2.215770e-02
  8.500000e+06  2.645830e-02
  9.000000e+06  3.173260e-02
  9.500000e+06  3.851990e-02
  1.000000e+07  4.739070e-02
  1.050000e+07  5.903861e-02
  1.100000e+07  7.438170e-02
  1.150000e+07  9.463601e-02
  1.200000e+07  1.213080e-01
  1.250000e+07  1.559560e-01
  1.300000e+07  1.993670e-01
  1.350000e+07  2.496750e-01
  1.400000e+07  2.996520e-01
  1.450000e+07  3.361090e-01
  1.500000e+07  3.462810e-01
  1.550000e+07  3.280990e-01
  1.600000e+07  2.914140e-01
  1.650000e+07  2.488930e-01
  1.700000e+07  2.088750e-01
  1.750000e+07  1.747240e-01
  1.800000e+07  1.468690e-01
  1.850000e+07  1.245550e-01
  1.900000e+07  1.067460e-01
  1.950000e+07  9.248050e-02
  2.000000e+07  8.097091e-02
  2.100000e+07  6.367680e-02
  2.200000e+07  5.176140e-02
  2.300000e+07  4.326550e-02
  2.400000e+07  3.702530e-02
  2.500000e+07  3.232560e-02
  2.600000e+07  2.871060e-02
  2.700000e+07  2.588050e-02
  2.800000e+07  2.363150e-02
  2.900000e+07  2.182150e-02
  3.000000e+07  2.034900e-02
  3.200000e+07  1.813950e-02
  3.400000e+07  1.660660e-02
  3.600000e+07  1.551810e-02
  3.800000e+07  1.473090e-02
  4.000000e+07  1.415280e-02
  4.200000e+07  1.372210e-02
  4.400000e+07  1.339660e-02
  4.600000e+07  1.314680e-02
  4.800000e+07  1.295120e-02
  5.000000e+07  1.279460e-02
  5.200000e+07  1.266540e-02
  5.400000e+07  1.255520e-02
  5.600000e+07  1.245770e-02
  5.800000e+07  1.236810e-02
  6.000000e+07  1.228290e-02
  6.200000e+07  1.219930e-02
  6.400000e+07  1.211530e-02
  6.600000e+07  1.202940e-02
  6.800000e+07  1.194050e-02
  7.000000e+07  1.184790e-02
  7.200000e+07  1.175100e-02
  7.400000e+07  1.164960e-02
  7.600000e+07  1.154350e-02
  7.800000e+07  1.143260e-02
  8.000000e+07  1.131700e-02
  8.500000e+07  1.100850e-02
  9.000000e+07  1.067540e-02
  9.500000e+07  1.032280e-02
  1.000000e+08  9.956521e-03
  1.100000e+08  9.207941e-03
  1.200000e+08  8.480091e-03
  1.300000e+08  7.821971e-03
  1.400000e+08  7.279800e-03
  1.500000e+08  6.632440e-03
  1.600000e+08  6.075330e-03
  1.700000e+08  5.591811e-03
  1.800000e+08  5.168980e-03
  1.900000e+08  4.796720e-03
  2.000000e+08  4.466960e-03


