#    [ 5531 :  3 :   5 ]    55 - 135
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  1.784094e-05
  1.500000e+06  5.143817e-05
  2.000000e+06  1.127569e-04
  2.500000e+06  2.119823e-04
  3.000000e+06  3.614065e-04
  3.500000e+06  5.762656e-04
  4.000000e+06  8.758869e-04
  4.500000e+06  1.285259e-03
  5.000000e+06  1.837084e-03
  5.500000e+06  2.573966e-03
  6.000000e+06  3.549127e-03
  6.500000e+06  4.821057e-03
  7.000000e+06  6.435867e-03
  7.500000e+06  8.408811e-03
  8.000000e+06  1.076319e-02
  8.500000e+06  1.364219e-02
  9.000000e+06  1.735248e-02
  9.500000e+06  2.230659e-02
  1.000000e+07  2.900720e-02
  1.050000e+07  3.810314e-02
  1.100000e+07  5.046552e-02
  1.150000e+07  6.726231e-02
  1.200000e+07  9.003404e-02
  1.250000e+07  1.206869e-01
  1.300000e+07  1.609532e-01
  1.350000e+07  2.104750e-01
  1.400000e+07  2.632933e-01
  1.450000e+07  3.057869e-01
  1.500000e+07  3.228498e-01
  1.550000e+07  3.105117e-01
  1.600000e+07  2.785117e-01
  1.650000e+07  2.399706e-01
  1.700000e+07  2.033609e-01
  1.750000e+07  1.720030e-01
  1.800000e+07  1.463230e-01
  1.850000e+07  1.256301e-01
  1.900000e+07  1.089850e-01
  1.950000e+07  9.552356e-02
  2.000000e+07  8.454134e-02
  2.100000e+07  6.774030e-02
  2.200000e+07  5.583368e-02
  2.300000e+07  4.707496e-02
  2.400000e+07  4.042259e-02
  2.500000e+07  3.523333e-02
  2.600000e+07  3.109556e-02
  2.700000e+07  2.773690e-02
  2.800000e+07  2.497147e-02
  2.900000e+07  2.266878e-02
  3.000000e+07  2.073472e-02
  3.200000e+07  1.771083e-02
  3.400000e+07  1.551654e-02
  3.600000e+07  1.391341e-02
  3.800000e+07  1.274169e-02
  4.000000e+07  1.188857e-02
  4.200000e+07  1.127166e-02
  4.400000e+07  1.082968e-02
  4.600000e+07  1.051667e-02
  4.800000e+07  1.029804e-02
  5.000000e+07  1.014770e-02
  5.200000e+07  1.004603e-02
  5.400000e+07  9.978261e-03
  5.600000e+07  9.933299e-03
  5.800000e+07  9.902841e-03
  6.000000e+07  9.880686e-03
  6.200000e+07  9.862234e-03
  6.400000e+07  9.844096e-03
  6.600000e+07  9.823808e-03
  6.800000e+07  9.799606e-03
  7.000000e+07  9.770267e-03
  7.200000e+07  9.734976e-03
  7.400000e+07  9.693233e-03
  7.600000e+07  9.644781e-03
  7.800000e+07  9.589546e-03
  8.000000e+07  9.527595e-03
  8.500000e+07  9.344683e-03
  9.000000e+07  9.125712e-03
  9.500000e+07  8.876931e-03
  1.000000e+08  8.605313e-03
  1.100000e+08  8.022291e-03
  1.200000e+08  7.432870e-03
  1.300000e+08  6.889568e-03
  1.400000e+08  6.440443e-03
  1.500000e+08  5.881983e-03
  1.600000e+08  5.399586e-03
  1.700000e+08  4.979516e-03
  1.800000e+08  4.611071e-03
  1.900000e+08  4.285802e-03
  2.000000e+08  3.996958e-03


